毛利率,流通股,净资产,净利润,流值,每股未分配利润,PE(动),链接,同比,收益(三),负债率,总股本,code,名称,ROE,总值,市净率,净利率,营收,上市时间,净利润_2007-12-31,净利润_2008-12-31,净利润_2009-09-30,净利润_2009-12-31,净利润_2010-06-30,净利润_2010-09-30,净利润_2010-12-31,净利润_2011-12-31,净利润_2012-12-31,净利润_2013-09-30,净利润_2013-12-31,净利润_2014-12-31,净利润_2015-03-31,净利润_2015-06-30,净利润_2015-09-30,净利润_2015-12-31,净利润_2016-03-31,净利润_2016-06-30,净利润_2016-09-30,净利润_2016-12-31,净利润_2017-03-31,净利润_2017-06-30,净利润_2017-09-30,净利润_2017-12-31,净利润_2018-03-31,净利润_2018-06-30,净利润_2018-09-30,净利润_2018-12-31,净利润同比增长_2007-12-31,净利润同比增长_2008-12-31,净利润同比增长_2009-09-30,净利润同比增长_2009-12-31,净利润同比增长_2010-06-30,净利润同比增长_2010-09-30,净利润同比增长_2010-12-31,净利润同比增长_2011-12-31,净利润同比增长_2012-12-31,净利润同比增长_2013-09-30,净利润同比增长_2013-12-31,净利润同比增长_2014-12-31,净利润同比增长_2015-03-31,净利润同比增长_2015-06-30,净利润同比增长_2015-09-30,净利润同比增长_2015-12-31,净利润同比增长_2016-03-31,净利润同比增长_2016-06-30,净利润同比增长_2016-09-30,净利润同比增长_2016-12-31,净利润同比增长_2017-03-31,净利润同比增长_2017-06-30,净利润同比增长_2017-09-30,净利润同比增长_2017-12-31,净利润同比增长_2018-03-31,净利润同比增长_2018-06-30,净利润同比增长_2018-09-30,净利润同比增长_2018-12-31,营收_2007-12-31,营收_2008-12-31,营收_2009-09-30,营收_2009-12-31,营收_2010-06-30,营收_2010-09-30,营收_2010-12-31,营收_2011-12-31,营收_2012-12-31,营收_2013-09-30,营收_2013-12-31,营收_2014-12-31,营收_2015-03-31,营收_2015-06-30,营收_2015-09-30,营收_2015-12-31,营收_2016-03-31,营收_2016-06-30,营收_2016-09-30,营收_2016-12-31,营收_2017-03-31,营收_2017-06-30,营收_2017-09-30,营收_2017-12-31,营收_2018-03-31,营收_2018-06-30,营收_2018-09-30,营收_2018-12-31,营收增长同比_2007-12-31,营收增长同比_2008-12-31,营收增长同比_2009-09-30,营收增长同比_2009-12-31,营收增长同比_2010-06-30,营收增长同比_2010-09-30,营收增长同比_2010-12-31,营收增长同比_2011-12-31,营收增长同比_2012-12-31,营收增长同比_2013-09-30,营收增长同比_2013-12-31,营收增长同比_2014-12-31,营收增长同比_2015-03-31,营收增长同比_2015-06-30,营收增长同比_2015-09-30,营收增长同比_2015-12-31,营收增长同比_2016-03-31,营收增长同比_2016-06-30,营收增长同比_2016-09-30,营收增长同比_2016-12-31,营收增长同比_2017-03-31,营收增长同比_2017-06-30,营收增长同比_2017-09-30,营收增长同比_2017-12-31,营收增长同比_2018-03-31,营收增长同比_2018-06-30,营收增长同比_2018-09-30,营收增长同比_2018-12-31
39.34%,4.71亿,7.271,4.63亿,251.1亿,2.852元,29.30,http://quote.eastmoney.com/sh603866.html,29.27%,1.365,14.29%,4.71亿,sh603866,桃李面包,14.37%,251.1亿,7.34,13.13%,35.24亿,2015-12-22,,,,,,,,,,,,,,,,,,,3.25亿,4.36亿,7128万,1.83亿,3.58亿,5.13亿,1.08亿,2.63亿,4.63亿,,,,,,,,,,,,,,,,,,,,30.34,25.53,-13.83,-3.23,10.10,17.85,51.60,43.54,29.27,,,,,,,,,,,,,,,,,,,,23.8亿,33.1亿,8.20亿,18.2亿,29.6亿,40.8亿,9.89亿,21.7亿,35.2亿,,,,,,,,,,,,,,,,,,,,28.93,28.95,23.88,24.39,24.32,23.42,20.57,19.33,19.26,
39.60%,4360万,5.457999999999999,6.21亿,18.68亿,2.378元,22.56,http://quote.eastmoney.com/sh603868.html,3.47%,1.425,26.54%,4.36亿,sh603868,飞科电器,25.54%,186.7亿,7.85,22.00%,28.19亿,2016-04-18,,,,,,,,,,,,,,,,,,,4.20亿,6.13亿,2.00亿,3.79亿,6.00亿,8.35亿,1.74亿,3.98亿,6.21亿,,,,,,,,,,,,,,,,,,,,21.13,22.23,38.22,53.93,42.77,36.22,-12.99,5.06,3.47,,,,,,,,,,,,,,,,,,,,23.3亿,33.6亿,9.41亿,17.2亿,26.6亿,38.5亿,8.85亿,18.2亿,28.2亿,,,,,,,,,,,,,,,,,,,,21.00,20.89,20.27,19.04,14.40,14.55,-5.93,5.41,5.85,
40.53%,2.68亿,10.88,2.87亿,56.33亿,2.162元,19.13,http://quote.eastmoney.com/sh603869.html,50.25%,0.8240000000000001,41.84%,3.49亿,sh603869,新智认知,7.54%,73.28亿,1.93,13.69%,19.99亿,2015-03-26,,,,,,,,,,,,,,,,,,,9375万,1.70亿,905万,8722万,1.91亿,2.70亿,-213万,1.35亿,2.87亿,,,,,,,,,,,,,,,,,,,,20.26,138.43,134.04,210.77,104.00,58.44,-123.51,54.79,50.25,,,,,,,,,,,,,,,,,,,,3.87亿,9.20亿,3.33亿,8.98亿,16.3亿,25.1亿,4.61亿,12.0亿,20.0亿,,,,,,,,,,,,,,,,,,,,33.25,152.45,398.56,420.68,322.08,173.01,38.39,33.37,22.26,
9.28%,2800万,13.67,2.24亿,13.22亿,4.753元,17.69,http://quote.eastmoney.com/sh603871.html,30.45%,2.001,29.68%,1.12亿,sh603871,嘉友国际,17.41%,52.86亿,3.45,7.32%,30.60亿,2018-02-06,,,,,,,,,,,,,,,,,,,1.06亿,1.46亿,5213万,1.13亿,1.72亿,2.06亿,5691万,1.40亿,2.24亿,,,,,,,,,,,,,,,,,,,,--,42.27,--,58.76,61.61,41.47,9.18,23.21,30.45,,,,,,,,,,,,,,,,,,,,5.56亿,9.57亿,5.42亿,14.3亿,24.3亿,32.4亿,7.55亿,18.9亿,30.6亿,,,,,,,,,,,,,,,,,,,,--,52.70,--,298.30,336.90,239.03,39.41,32.13,25.97,
8.78%,6500万,7.64,1.79亿,14.41亿,2.744元,39.98,http://quote.eastmoney.com/sh603876.html,9.60%,0.41600000000000004,61.27%,4.30亿,sh603876,鼎胜新材,6.23%,95.33亿,2.90,2.36%,77.34亿,2018-04-18,,,,,,,,,,,,,,,,1.61亿,,,,3.34亿,4544万,9471万,1.63亿,2.73亿,5906万,1.03亿,1.79亿,,,,,,,,,,,,,,,,,113.98,,,,107.03,--,--,--,-18.30,29.98,9.18,9.60,,,,,,,,,,,,,,,,,64.2亿,,,,70.9亿,20.0亿,43.3亿,66.8亿,92.0亿,25.1亿,51.2亿,77.3亿,,,,,,,,,,,,,,,,,-4.07,,,,10.47,--,--,--,29.78,25.18,18.13,15.82,
54.35%,2.00亿,6.836,2.82亿,39.16亿,2.669元,24.94,http://quote.eastmoney.com/sh603877.html,69.72%,0.5870000000000001,45.85%,4.81亿,sh603877,太平鸟,8.41%,93.89亿,2.86,5.61%,48.88亿,2017-01-09,,,,,,,,,,,,,,,,,,,2.38亿,4.28亿,5736万,9155万,1.66亿,4.56亿,1.33亿,1.97亿,2.82亿,,,,,,,,,,,,,,,,,,,,-13.34,-20.22,-4.60,-34.36,-28.73,6.72,131.88,115.31,69.72,,,,,,,,,,,,,,,,,,,,39.3亿,63.2亿,15.2亿,28.2亿,43.2亿,71.4亿,17.4亿,31.7亿,48.9亿,,,,,,,,,,,,,,,,,,,,4.40,7.06,11.47,12.72,9.73,12.99,14.49,12.41,13.14,
19.93%,1.01亿,10.38,1.45亿,14.08亿,3.642元,14.78,http://quote.eastmoney.com/sh603878.html,55.72%,0.7070000000000001,26.15%,2.04亿,sh603878,武进不锈,6.98%,28.50亿,1.34,9.96%,14.52亿,2016-12-19,,,,,,,,,,,,,,,,,,,8928万,1.22亿,875万,5951万,9287万,1.28亿,3236万,9195万,1.45亿,,,,,,,,,,,,,,,,,,,,--,-9.81,--,23.00,4.02,4.36,269.82,54.53,55.72,,,,,,,,,,,,,,,,,,,,9.91亿,13.3亿,2.31亿,6.40亿,10.2亿,14.6亿,3.95亿,9.53亿,14.5亿,,,,,,,,,,,,,,,,,,,,--,-17.88,-18.45,1.72,3.22,10.14,70.88,49.03,41.86,
16.69%,8100万,3.7119999999999997,3411万,9.68亿,0.805元,37.84,http://quote.eastmoney.com/sh603879.html,-6.57%,0.237,10.92%,1.44亿,sh603879,永悦科技,6.45%,17.21亿,3.22,7.63%,4.47亿,2017-06-14,,,,,,,,,,,,,,,,,,,3308万,4731万,882万,2224万,3650万,4392万,949万,2118万,3411万,,,,,,,,,,,,,,,,,,,,--,13.45,7.88,7.61,10.34,-7.18,7.58,-4.78,-6.57,,,,,,,,,,,,,,,,,,,,3.81亿,5.36亿,1.09亿,2.65亿,4.09亿,5.59亿,1.02亿,2.64亿,4.47亿,,,,,,,,,,,,,,,,,,,,--,-2.27,36.98,17.21,7.51,4.29,-6.11,-0.41,9.22,
25.35%,6341万,4.383,5250万,8.69亿,1.404元,25.44,http://quote.eastmoney.com/sh603880.html,27.70%,0.40399999999999997,31.87%,1.30亿,sh603880,南卫股份,9.41%,17.81亿,3.13,14.61%,3.50亿,2017-08-07,,,,,,,,,,,,,,,,,,,3698万,5198万,1158万,2783万,4112万,4760万,1220万,3845万,5250万,,,,,,,,,,,,,,,,,,,,--,1.44,--,6.91,11.20,-8.42,5.39,38.16,27.70,,,,,,,,,,,,,,,,,,,,3.32亿,4.44亿,1.06亿,2.40亿,3.60亿,4.89亿,1.19亿,2.31亿,3.50亿,,,,,,,,,,,,,,,,,,,,--,2.59,--,7.36,8.59,10.01,12.65,-3.91,-2.79,
35.38%,1.28亿,4.5360000000000005,9583万,46.97亿,1.708元,60.55,http://quote.eastmoney.com/sh603881.html,16.65%,0.455,49.89%,2.11亿,sh603881,数据港,10.38%,77.37亿,8.10,19.44%,4.93亿,2017-02-08,,,,,,,,,,,,,,,,,,,,7823万,2400万,5637万,8216万,1.15亿,3367万,6563万,9583万,1.43亿,,,,,,,,,,,,,,,,,,,,8.44,26.72,47.60,44.35,46.87,40.32,16.43,16.65,24.34,,,,,,,,,,,,,,,,,,,,4.06亿,1.15亿,2.38亿,3.66亿,5.20亿,1.51亿,3.23亿,4.93亿,9.10亿,,,,,,,,,,,,,,,,,,,,19.98,27.60,24.54,25.86,28.14,31.57,35.76,34.78,74.86
39.04%,2.80亿,3.9960000000000004,1.64亿,72.65亿,1.112元,54.29,http://quote.eastmoney.com/sh603882.html,11.36%,0.359,52.34%,4.58亿,sh603882,金域医学,9.21%,119.0亿,6.50,5.44%,33.17亿,2017-09-08,,,,,,,,,,,,,,,,,,,1.19亿,1.70亿,707万,8409万,1.48亿,1.89亿,943万,9598万,1.64亿,,,,,,,,,,,,,,,,,,,,12.23,29.37,--,--,23.62,10.86,33.30,14.14,11.36,,,,,,,,,,,,,,,,,,,,23.3亿,32.2亿,8.01亿,18.0亿,28.0亿,37.9亿,9.18亿,21.1亿,33.2亿,,,,,,,,,,,,,,,,,,,,36.30,34.83,--,--,20.06,17.70,14.62,17.55,18.48,
35.56%,2.67亿,10.69,3.25亿,161.9亿,4.413元,29.83,http://quote.eastmoney.com/sh603883.html,18.33%,1.525,58.44%,2.85亿,sh603883,老百姓,11.18%,172.8亿,5.68,5.56%,67.72亿,2015-04-23,,,,,,,,,,,,,,,,,,,2.08亿,2.97亿,1.13亿,1.91亿,2.74亿,3.71亿,1.31亿,2.21亿,3.25亿,,,,,,,,,,,,,,,,,,,,26.93,23.45,43.33,32.09,31.75,24.89,15.19,15.65,18.33,,,,,,,,,,,,,,,,,,,,43.2亿,60.9亿,17.3亿,34.5亿,52.6亿,75.0亿,22.1亿,44.4亿,67.7亿,,,,,,,,,,,,,,,,,,,,34.39,33.40,30.08,24.74,21.80,23.09,27.90,28.45,28.77,
20.06%,17.97亿,5.381,14.34亿,231.5亿,2.299元,12.10,http://quote.eastmoney.com/sh603885.html,15.32%,0.7979999999999999,50.67%,17.97亿,sh603885,吉祥航空,15.54%,231.5亿,2.39,13.07%,111.1亿,2015-05-27,,,,,,,,,,,,,,,,,,,12.6亿,12.5亿,4.20亿,6.25亿,12.4亿,13.3亿,4.33亿,6.18亿,14.3亿,,,,,,,,,,,,,,,,,,,,30.07,19.27,-7.45,-12.00,-1.64,6.13,2.91,-1.07,15.32,,,,,,,,,,,,,,,,,,,,77.6亿,99.3亿,31.1亿,58.6亿,96.8亿,124亿,36.1亿,69.3亿,111亿,,,,,,,,,,,,,,,,,,,,23.98,21.70,22.02,23.35,24.68,25.01,15.90,18.26,14.79,
64.69%,1.21亿,5.666,2.47亿,26.42亿,2.046元,15.87,http://quote.eastmoney.com/sh603886.html,25.55%,1.03,48.41%,2.40亿,sh603886,元祖股份,18.93%,52.32亿,3.85,15.15%,16.32亿,2016-12-28,,,,,,,,,,,,,,,,,,,1.48亿,1.25亿,-1897万,343万,1.97亿,2.04亿,-2983万,2105万,2.47亿,,,,,,,,,,,,,,,,,,,,22.64,9.18,--,--,33.12,62.88,--,513.76,25.55,,,,,,,,,,,,,,,,,,,,13.3亿,15.9亿,2.66亿,6.60亿,14.0亿,17.8亿,2.73亿,7.17亿,16.3亿,,,,,,,,,,,,,,,,,,,,1.11,0.92,12.52,13.03,5.38,11.66,2.45,8.56,16.47,
18.26%,8297万,5.731,7095万,15.95亿,2.178元,29.30,http://quote.eastmoney.com/sh603887.html,32.15%,0.49200000000000005,50.06%,1.44亿,sh603887,城地股份,8.99%,27.72亿,3.35,6.94%,10.22亿,2016-10-10,,,,,,,,,,,,,,,,,,,4918万,5535万,1530万,4062万,5369万,6639万,1636万,4934万,7095万,,,,,,,,,,,,,,,,,,,,19.39,-1.10,-3.21,1.80,9.17,19.96,6.94,21.46,32.15,,,,,,,,,,,,,,,,,,,,4.34亿,5.66亿,1.70亿,3.88亿,6.08亿,8.13亿,2.33亿,6.67亿,10.2亿,,,,,,,,,,,,,,,,,,,,13.05,1.81,-0.20,19.23,40.27,43.72,37.11,71.68,68.07,
44.29%,1.76亿,5.346,1.74亿,39.16亿,1.091元,49.52,http://quote.eastmoney.com/sh603888.html,2.11%,0.336,25.42%,5.19亿,sh603888,新华网,6.22%,115.2亿,4.15,18.00%,9.66亿,2016-10-28,,,,,,,,,,,,,,,,,,,1.61亿,2.80亿,2094万,1.07亿,1.71亿,2.84亿,2373万,1.11亿,1.74亿,,,,,,,,,,,,,,,,,,,,5.64,6.78,9.30,4.76,6.25,1.37,13.29,3.33,2.11,,,,,,,,,,,,,,,,,,,,7.95亿,13.6亿,2.07亿,5.63亿,9.02亿,15.0亿,2.45亿,5.92亿,9.66亿,,,,,,,,,,,,,,,,,,,,47.06,36.47,22.28,5.76,13.45,10.36,18.69,5.22,7.13,
18.55%,3.94亿,5.834,1.67亿,43.07亿,1.938元,19.39,http://quote.eastmoney.com/sh603889.html,4.71%,0.423,15.91%,3.94亿,sh603889,新澳股份,7.35%,43.07亿,1.88,8.32%,20.13亿,2014-12-31,,,,,,,,,,,,,,,,,,,1.42亿,1.59亿,3673万,1.12亿,1.59亿,2.07亿,3535万,1.18亿,1.67亿,,,,,,,,,,,,,,,,,,,,24.95,20.49,16.97,14.10,12.34,30.32,-3.77,5.29,4.71,,,,,,,,,,,,,,,,,,,,14.6亿,18.3亿,4.57亿,11.9亿,18.4亿,23.1亿,5.20亿,13.8亿,20.1亿,,,,,,,,,,,,,,,,,,,,12.50,13.20,22.70,22.44,26.05,26.02,13.86,15.53,9.40,
17.86%,9678万,7.398,9062万,14.13亿,1.913元,17.97,http://quote.eastmoney.com/sh603890.html,-22.41%,0.609,46.21%,1.92亿,sh603890,春秋电子,6.65%,28.00亿,1.97,7.15%,12.67亿,2017-12-12,,,,,,,,,,,,,,,,,,,1.08亿,1.47亿,3069万,7554万,1.17亿,1.60亿,1013万,3685万,9062万,,,,,,,,,,,,,,,,,,,,--,68.47,--,--,8.18,9.03,-66.99,-51.22,-22.41,,,,,,,,,,,,,,,,,,,,10.8亿,14.7亿,3.54亿,7.92亿,12.6亿,17.4亿,3.58亿,7.56亿,12.7亿,,,,,,,,,,,,,,,,,,,,--,14.91,--,--,16.97,18.73,1.17,-4.60,0.74,
28.89%,3277万,5.973,5120万,8.86亿,1.351元,42.82,http://quote.eastmoney.com/sh603895.html,1.59%,0.474,40.26%,1.08亿,sh603895,天永智能,10.93%,29.24亿,4.53,13.01%,3.93亿,2018-01-22,,,,,,,,,,,,,,,,,2343万,,,6309万,2446万,3806万,5040万,6201万,1212万,4093万,5120万,,,,,,,,,,,,,,,,,,--,,,4.33,4.40,--,13.25,-1.71,-50.44,7.56,1.59,,,,,,,,,,,,,,,,,,1.38亿,,,3.82亿,1.38亿,2.16亿,3.01亿,4.24亿,1.13亿,2.86亿,3.93亿,,,,,,,,,,,,,,,,,,--,,,29.40,0.00,--,13.25,11.12,-18.14,32.10,30.42,
86.14%,6106万,6.867999999999999,6000万,23.10亿,1.789元,37.90,http://quote.eastmoney.com/sh603896.html,18.12%,0.7490000000000001,14.89%,1.43亿,sh603896,寿仙谷,6.66%,54.24亿,5.51,18.50%,3.24亿,2017-05-10,,,,,,,,,,,,,,,,,,,4298万,8098万,2465万,4096万,5080万,8888万,3617万,5404万,6000万,,,,,,,,,,,,,,,,,,,,--,29.27,12.76,11.24,18.18,9.76,46.76,31.94,18.12,,,,,,,,,,,,,,,,,,,,2.06亿,3.15亿,8749万,1.67亿,2.34亿,3.70亿,1.27亿,2.27亿,3.24亿,,,,,,,,,,,,,,,,,,,,--,4.30,3.00,12.22,13.15,17.49,44.61,35.89,38.88,
7.75%,4460万,9.423,1.42亿,11.80亿,2.774元,19.57,http://quote.eastmoney.com/sh603897.html,14.75%,1.014,9.30%,1.78亿,sh603897,长城科技,11.29%,47.19亿,2.81,3.79%,37.47亿,2018-04-10,,,,,,,,,,,,,,,,5237万,,,,1.14亿,3155万,7822万,1.24亿,1.77亿,4178万,8556万,1.42亿,,,,,,,,,,,,,,,,,19.81,,,,117.39,--,--,--,55.84,32.44,9.38,14.75,,,,,,,,,,,,,,,,,28.9亿,,,,32.3亿,9.33亿,20.8亿,32.7亿,45.8亿,11.1亿,24.8亿,37.5亿,,,,,,,,,,,,,,,,,-12.32,,,,11.73,--,--,--,41.98,19.42,18.79,14.72,
40.37%,3.10亿,7.287000000000001,3.07亿,56.22亿,3.154元,13.96,http://quote.eastmoney.com/sh603898.html,37.30%,0.975,16.53%,3.14亿,sh603898,好莱客,14.06%,57.08亿,2.49,20.19%,15.18亿,2015-02-17,,,,,,,,,,,,,,,,,,,1.54亿,2.52亿,2567万,1.08亿,2.23亿,3.48亿,3553万,1.81亿,3.07亿,,,,,,,,,,,,,,,,,,,,45.83,55.30,86.09,56.05,45.26,37.95,38.41,67.15,37.30,,,,,,,,,,,,,,,,,,,,9.55亿,14.3亿,2.63亿,7.18亿,12.5亿,18.6亿,3.45亿,9.03亿,15.2亿,,,,,,,,,,,,,,,,,,,,29.23,32.44,35.19,35.40,31.05,30.02,30.89,25.69,21.29,
25.46%,9.20亿,3.509,6.25亿,286.7亿,1.921元,34.42,http://quote.eastmoney.com/sh603899.html,27.31%,0.679,34.49%,9.20亿,sh603899,晨光文具,20.70%,286.7亿,8.88,10.30%,61.24亿,2015-01-27,,,,,,,,,,,,,,,,,,,3.95亿,4.93亿,1.66亿,2.89亿,4.91亿,6.34亿,2.05亿,3.75亿,6.25亿,,,,,,,,,,,,,,,,,,,,21.49,16.63,13.84,15.36,24.14,28.63,23.22,29.61,27.31,,,,,,,,,,,,,,,,,,,,34.5亿,46.6亿,14.1亿,27.9亿,44.9亿,63.6亿,18.4亿,37.9亿,61.2亿,,,,,,,,,,,,,,,,,,,,20.22,24.36,24.66,27.80,30.14,36.35,30.25,35.95,36.29,
55.41%,8512万,7.065,2.13亿,12.26亿,2.542元,17.24,http://quote.eastmoney.com/sh603900.html,-13.31%,0.627,13.14%,3.40亿,sh603900,莱绅通灵,9.11%,49.03亿,2.04,16.06%,13.25亿,2016-11-23,,,,,,,,,,,,,,,,,,,1.75亿,2.21亿,1.10亿,1.91亿,2.46亿,3.09亿,1.12亿,1.75亿,2.13亿,,,,,,,,,,,,,,,,,,,,23.64,22.30,30.46,32.23,40.76,39.67,1.82,-8.36,-13.31,,,,,,,,,,,,,,,,,,,,12.3亿,16.5亿,5.43亿,9.79亿,14.5亿,19.6亿,5.19亿,9.79亿,13.3亿,,,,,,,,,,,,,,,,,,,,12.01,10.74,22.26,16.03,18.74,18.94,-4.37,0.03,-8.88,
29.70%,1.84亿,2.9560000000000004,6923万,15.03亿,0.889元,38.89,http://quote.eastmoney.com/sh603901.html,20.99%,0.158,53.44%,4.39亿,sh603901,永创智能,7.14%,35.90亿,2.76,5.79%,11.57亿,2015-05-29,,,,,,,,,,,,,,,,,,,7031万,8868万,1713万,3902万,5722万,6585万,1402万,4468万,6923万,,,,,,,,,,,,,,,,,,,,20.24,16.37,9.79,-9.77,-18.62,-25.74,-18.14,14.49,20.99,,,,,,,,,,,,,,,,,,,,6.84亿,10.1亿,2.48亿,5.74亿,9.55亿,13.8亿,3.02亿,7.53亿,11.6亿,,,,,,,,,,,,,,,,,,,,4.69,11.65,29.95,28.53,39.51,36.93,21.56,31.08,21.21,
24.66%,7414万,7.522,6419万,17.19亿,2.322元,27.99,http://quote.eastmoney.com/sh603903.html,117.35%,0.621,64.38%,1.03亿,sh603903,中持股份,8.59%,23.95亿,3.08,9.58%,6.91亿,2017-03-14,,,,,,,,,,,,,,,,,,,2679万,4675万,218万,1397万,2953万,6219万,859万,5811万,6419万,,,,,,,,,,,,,,,,,,,,--,3.14,--,-15.92,10.24,33.03,294.80,315.85,117.35,,,,,,,,,,,,,,,,,,,,2.52亿,4.09亿,7162万,1.84亿,3.09亿,5.29亿,9035万,5.37亿,6.91亿,,,,,,,,,,,,,,,,,,,,--,24.02,51.35,12.02,22.34,29.37,26.16,191.35,123.72,
29.91%,9333万,4.947,5569万,9.37亿,1.476元,34.35,http://quote.eastmoney.com/sh603906.html,-21.73%,0.21899999999999997,35.69%,2.54亿,sh603906,龙蟠科技,4.48%,25.51亿,2.03,5.72%,10.47亿,2017-04-10,,,,,,,,,,,,,,,,,,,6403万,8961万,3370万,5098万,7116万,9237万,2856万,4487万,5569万,,,,,,,,,,,,,,,,,,,,--,55.18,69.54,14.08,11.13,3.09,-15.26,-11.99,-21.73,,,,,,,,,,,,,,,,,,,,7.11亿,10.4亿,3.34亿,6.24亿,9.20亿,13.0亿,3.46亿,6.81亿,10.5亿,,,,,,,,,,,,,,,,,,,,--,26.26,44.17,31.95,29.36,25.21,3.51,9.14,13.89,
26.91%,2305万,6.816,4255万,5.92亿,1.976元,30.19,http://quote.eastmoney.com/sh603908.html,-17.96%,0.638,28.67%,6669万,sh603908,牧高笛,9.42%,17.13亿,3.77,9.25%,4.60亿,2017-03-07,,,,,,,,,,,,,,,,,,,4311万,4749万,2439万,4523万,5186万,5005万,1981万,3885万,4255万,,,,,,,,,,,,,,,,,,,,--,-12.46,27.78,23.51,20.30,5.39,-18.79,-14.10,-17.96,,,,,,,,,,,,,,,,,,,,3.50亿,4.31亿,1.36亿,3.18亿,4.19亿,5.16亿,1.53亿,3.57亿,4.60亿,,,,,,,,,,,,,,,,,,,,--,-5.32,7.84,19.59,19.61,19.78,12.60,12.18,9.85,
41.15%,2500万,6.465,3483万,6.68亿,3.068元,58.96,http://quote.eastmoney.com/sh603909.html,-25.32%,0.34,43.33%,1.03亿,sh603909,合诚股份,5.37%,27.38亿,4.13,9.87%,3.48亿,2016-06-28,,,,,,,,,,,,,,,,,,,3882万,5784万,1149万,2930万,4664万,6223万,276万,631万,3483万,,,,,,,,,,,,,,,,,,,,2.55,9.13,-9.46,10.90,20.12,7.58,-76.00,-78.47,-25.32,,,,,,,,,,,,,,,,,,,,1.88亿,2.90亿,6485万,1.56亿,2.32亿,3.44亿,7684万,1.94亿,3.48亿,,,,,,,,,,,,,,,,,,,,2.33,5.89,6.21,26.83,23.49,18.51,18.48,24.39,49.93,
42.75%,1.08亿,3.182,7896万,18.33亿,0.784元,34.02,http://quote.eastmoney.com/sh603912.html,49.04%,0.375,33.19%,2.11亿,sh603912,佳力图,12.24%,35.82亿,5.34,20.80%,3.80亿,2017-11-01,,,,,,,,,,,,,,,,,,,4114万,5845万,2184万,3483万,5298万,8226万,2379万,5053万,7896万,,,,,,,,,,,,,,,,,,,,--,14.54,87.16,--,28.79,40.75,8.90,45.07,49.04,,,,,,,,,,,,,,,,,,,,2.77亿,4.20亿,9484万,2.04亿,3.14亿,4.60亿,9843万,2.39亿,3.80亿,,,,,,,,,,,,,,,,,,,,--,12.12,31.40,--,13.52,9.51,3.79,17.23,20.81,
36.49%,1.29亿,6.744,2.22亿,16.83亿,2.127元,11.24,http://quote.eastmoney.com/sh603916.html,93.20%,0.871,35.92%,3.09亿,sh603916,苏博特,11.37%,40.36亿,1.94,13.94%,16.00亿,2017-11-10,,,,,,,,,,,,,,,,,,,9433万,1.33亿,3432万,6938万,1.15亿,1.34亿,2978万,1.74亿,2.22亿,,,,,,,,,,,,,,,,,,,,--,-22.42,--,24.91,21.99,0.64,-13.23,151.41,93.20,,,,,,,,,,,,,,,,,,,,9.40亿,13.1亿,2.64亿,7.23亿,11.8亿,16.8亿,3.57亿,9.56亿,16.0亿,,,,,,,,,,,,,,,,,,,,--,-0.03,--,23.16,25.39,27.84,35.30,32.17,35.69,
33.07%,8026万,5.617000000000001,6741万,10.42亿,2.428元,22.65,http://quote.eastmoney.com/sh603917.html,26.51%,0.43,26.03%,1.57亿,sh603917,合力科技,7.86%,20.35亿,2.31,16.50%,4.09亿,2017-12-04,,,,,,,,,,,,,,,,,,,4507万,7836万,891万,3718万,5328万,8176万,1264万,4629万,6741万,,,,,,,,,,,,,,,,,,,,--,6.14,--,--,18.22,4.35,41.94,24.49,26.51,,,,,,,,,,,,,,,,,,,,2.86亿,4.56亿,8827万,2.42亿,3.48亿,5.39亿,1.06亿,2.76亿,4.09亿,,,,,,,,,,,,,,,,,,,,--,18.67,--,--,21.68,18.22,20.55,14.04,17.31,
32.73%,1.77亿,3.008,2690万,26.51亿,1.114元,75.19,http://quote.eastmoney.com/sh603918.html,333.16%,0.15,48.80%,1.80亿,sh603918,金桥信息,5.08%,26.96亿,4.99,5.77%,4.66亿,2015-05-28,,,,,,,,,,,,,,,,,,,421万,2887万,-375万,99.9万,621万,3484万,30.3万,1268万,2690万,,,,,,,,,,,,,,,,,,,,-41.25,-21.48,--,167.71,47.63,20.66,--,1170.18,333.16,,,,,,,,,,,,,,,,,,,,3.45亿,5.86亿,8501万,2.41亿,3.65亿,6.73亿,8604万,2.71亿,4.66亿,,,,,,,,,,,,,,,,,,,,2.09,-8.45,38.38,10.61,5.86,14.85,1.21,12.76,27.51,
62.54%,3.64亿,5.221,1.60亿,47.79亿,2.187元,18.48,http://quote.eastmoney.com/sh603919.html,-9.20%,0.441,30.83%,3.64亿,sh603919,金徽酒,8.54%,47.79亿,2.39,17.68%,9.65亿,2016-03-10,,,,,,,,,,,,,,,,,,,,2.22亿,1.14亿,1.42亿,1.77亿,2.53亿,1.21亿,1.58亿,1.60亿,2.59亿,,,,,,,,,,,,,,,,,,,,33.81,23.01,23.95,10.17,14.02,6.63,11.15,-9.20,2.24,,,,,,,,,,,,,,,,,,,,12.8亿,4.62亿,7.20亿,9.42亿,13.3亿,4.87亿,7.94亿,9.65亿,14.6亿,,,,,,,,,,,,,,,,,,,,8.02,3.89,6.82,1.63,4.35,5.44,10.32,2.51,9.72
