毛利率,流通股,净资产,净利润,流值,每股未分配利润,PE(动),链接,同比,收益(三),负债率,总股本,code,名称,ROE,总值,市净率,净利率,营收,上市时间,净利润_2007-12-31,净利润_2008-12-31,净利润_2009-09-30,净利润_2009-12-31,净利润_2010-06-30,净利润_2010-09-30,净利润_2010-12-31,净利润_2011-12-31,净利润_2012-12-31,净利润_2013-09-30,净利润_2013-12-31,净利润_2014-12-31,净利润_2015-03-31,净利润_2015-06-30,净利润_2015-09-30,净利润_2015-12-31,净利润_2016-03-31,净利润_2016-06-30,净利润_2016-09-30,净利润_2016-12-31,净利润_2017-03-31,净利润_2017-06-30,净利润_2017-09-30,净利润_2017-12-31,净利润_2018-03-31,净利润_2018-06-30,净利润_2018-09-30,净利润_2018-12-31,净利润同比增长_2007-12-31,净利润同比增长_2008-12-31,净利润同比增长_2009-09-30,净利润同比增长_2009-12-31,净利润同比增长_2010-06-30,净利润同比增长_2010-09-30,净利润同比增长_2010-12-31,净利润同比增长_2011-12-31,净利润同比增长_2012-12-31,净利润同比增长_2013-09-30,净利润同比增长_2013-12-31,净利润同比增长_2014-12-31,净利润同比增长_2015-03-31,净利润同比增长_2015-06-30,净利润同比增长_2015-09-30,净利润同比增长_2015-12-31,净利润同比增长_2016-03-31,净利润同比增长_2016-06-30,净利润同比增长_2016-09-30,净利润同比增长_2016-12-31,净利润同比增长_2017-03-31,净利润同比增长_2017-06-30,净利润同比增长_2017-09-30,净利润同比增长_2017-12-31,净利润同比增长_2018-03-31,净利润同比增长_2018-06-30,净利润同比增长_2018-09-30,净利润同比增长_2018-12-31,营收_2007-12-31,营收_2008-12-31,营收_2009-09-30,营收_2009-12-31,营收_2010-06-30,营收_2010-09-30,营收_2010-12-31,营收_2011-12-31,营收_2012-12-31,营收_2013-09-30,营收_2013-12-31,营收_2014-12-31,营收_2015-03-31,营收_2015-06-30,营收_2015-09-30,营收_2015-12-31,营收_2016-03-31,营收_2016-06-30,营收_2016-09-30,营收_2016-12-31,营收_2017-03-31,营收_2017-06-30,营收_2017-09-30,营收_2017-12-31,营收_2018-03-31,营收_2018-06-30,营收_2018-09-30,营收_2018-12-31,营收增长同比_2007-12-31,营收增长同比_2008-12-31,营收增长同比_2009-09-30,营收增长同比_2009-12-31,营收增长同比_2010-06-30,营收增长同比_2010-09-30,营收增长同比_2010-12-31,营收增长同比_2011-12-31,营收增长同比_2012-12-31,营收增长同比_2013-09-30,营收增长同比_2013-12-31,营收增长同比_2014-12-31,营收增长同比_2015-03-31,营收增长同比_2015-06-30,营收增长同比_2015-09-30,营收增长同比_2015-12-31,营收增长同比_2016-03-31,营收增长同比_2016-06-30,营收增长同比_2016-09-30,营收增长同比_2016-12-31,营收增长同比_2017-03-31,营收增长同比_2017-06-30,营收增长同比_2017-09-30,营收增长同比_2017-12-31,营收增长同比_2018-03-31,营收增长同比_2018-06-30,营收增长同比_2018-09-30,营收增长同比_2018-12-31
49.41%,1.59亿,6.357,3.48亿,32.69亿,2.463元,14.41,http://quote.eastmoney.com/sh603357.html,102.02%,1.073,31.27%,3.25亿,sh603357,设计总院,17.96%,66.88亿,3.24,29.64%,11.75亿,2017-08-01,,,,,,,,,,,,,,,,,,,4264万,3587万,6899万,5044万,5294万,1.16亿,1.14亿,1.32亿,1.02亿,,,,,,,,,,,,,,,,,,,,--,--,29.50,-21.17,24.16,224.70,64.73,162.47,93.01,,,,,,,,,,,,,,,,,,,,2.22亿,2.62亿,2.93亿,2.62亿,2.62亿,5.57亿,4.16亿,4.14亿,3.45亿,,,,,,,,,,,,,,,,,,,,--,--,19.37,9.97,18.36,112.28,41.97,58.41,31.50,
18.13%,1.38亿,8.18,1.82亿,19.71亿,2.532元,18.53,http://quote.eastmoney.com/sh603358.html,2.38%,0.579,42.87%,3.14亿,sh603358,华达科技,7.02%,44.88亿,1.75,6.67%,27.26亿,2017-01-25,,,,,,,,,,,,,,,,,,,7578万,9000万,7762万,5474万,4501万,4874万,8166万,6172万,3821万,,,,,,,,,,,,,,,,,,,,5.40,-17.30,48.03,-24.66,-40.61,-45.85,5.21,12.75,-15.11,,,,,,,,,,,,,,,,,,,,6.11亿,8.73亿,5.81亿,8.25亿,8.25亿,9.41亿,7.74亿,11.2亿,8.34亿,,,,,,,,,,,,,,,,,,,,13.41,15.93,13.69,12.98,35.09,7.84,33.27,35.46,1.10,
28.18%,1.53亿,7.932,2.41亿,29.55亿,3.294元,19.17,http://quote.eastmoney.com/sh603359.html,38.15%,0.7559999999999999,41.50%,3.19亿,sh603359,东珠生态,11.38%,61.56亿,2.44,20.34%,11.80亿,2017-09-01,,,,,,,,,,,,,,,,,,,5316万,4371万,4440万,5690万,7301万,6851万,7326万,1.07亿,6089万,,,,,,,,,,,,,,,,,,,,--,--,208.22,-23.06,37.33,56.74,65.02,87.43,-16.60,,,,,,,,,,,,,,,,,,,,2.24亿,2.91亿,2.39亿,2.88亿,3.29亿,3.68亿,3.63亿,4.82亿,3.35亿,,,,,,,,,,,,,,,,,,,,--,--,95.91,-16.00,47.15,26.40,51.92,67.51,1.71,
45.97%,7841万,4.086,1.09亿,14.07亿,1.380元,23.14,http://quote.eastmoney.com/sh603360.html,33.28%,0.5820000000000001,18.65%,1.87亿,sh603360,百傲化学,14.66%,33.51亿,4.39,26.92%,4.03亿,2017-02-06,,,,,,,,,,,,,,,,,,,2909万,2567万,2748万,2712万,2686万,1880万,2731万,3577万,4550万,,,,,,,,,,,,,,,,,,,,--,179.63,47.69,8.91,-7.65,-26.78,-0.62,31.90,69.36,,,,,,,,,,,,,,,,,,,,1.07亿,9546万,9575万,9527万,1.05亿,1.14亿,1.26亿,1.26亿,1.51亿,,,,,,,,,,,,,,,,,,,,--,35.30,15.50,-8.74,-1.22,19.39,31.40,32.52,43.10,
13.90%,1.84亿,1.9909999999999999,3169万,28.59亿,0.440元,160.36,http://quote.eastmoney.com/sh603363.html,-64.97%,0.073,69.41%,4.36亿,sh603363,傲农生物,3.89%,67.76亿,7.80,0.38%,42.30亿,2017-09-26,,,,,,,,,,,,,,,,,,,1213万,2810万,2354万,4067万,2624万,1766万,1408万,277万,1484万,,,,,,,,,,,,,,,,,,,,--,--,--,--,116.38,-37.17,-40.18,-93.20,-43.45,,,,,,,,,,,,,,,,,,,,13.2亿,15.0亿,11.2亿,11.4亿,11.9亿,14.4亿,13.6亿,13.8亿,14.9亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,-9.69,-3.80,20.88,20.92,25.04,
34.91%,8858万,7.811,1.81亿,14.54亿,3.091元,18.17,http://quote.eastmoney.com/sh603365.html,15.22%,0.6779999999999999,15.65%,2.67亿,sh603365,水星家纺,8.82%,43.76亿,2.10,10.02%,18.03亿,2017-11-20,,,,,,,,,,,,,,,,,,,--,8442万,5820万,4081万,5779万,1.01亿,7251万,4716万,6100万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,19.10,24.58,15.55,5.56,,,,,,,,,,,,,,,,,,,,--,7.48亿,4.78亿,5.17亿,5.92亿,8.75亿,5.97亿,5.63亿,6.43亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,17.01,24.79,8.89,8.72,
34.99%,8.00亿,4.376,-4222万,40.16亿,0.870元,-,http://quote.eastmoney.com/sh603366.html,-151.70%,-0.053,40.01%,8.00亿,sh603366,日出东方,-1.21%,40.16亿,1.15,-2.09%,22.67亿,2012-05-21,,,,,,,,,,,,,,,,,,,8693万,2171万,1682万,5928万,557万,-2690万,-1698万,135万,-2659万,,,,,,,,,,,,,,,,,,,,17.96,-83.43,-62.23,-34.60,-93.60,-223.90,-200.95,-97.72,-577.79,,,,,,,,,,,,,,,,,,,,5.95亿,6.92亿,3.83亿,7.92亿,7.43亿,8.65亿,6.14亿,7.86亿,8.67亿,,,,,,,,,,,,,,,,,,,,-8.96,-10.95,-23.99,41.24,24.90,25.10,60.25,-0.85,16.67,
58.22%,2.88亿,8.881,3.76亿,51.21亿,3.350元,16.11,http://quote.eastmoney.com/sh603367.html,84.05%,0.8290000000000001,21.32%,4.53亿,sh603367,辰欣药业,9.59%,80.70亿,2.00,13.44%,27.92亿,2017-09-29,,,,,,,,,,,,,,,,,,,7473万,8277万,5124万,7650万,7637万,1.63亿,1.20亿,1.15亿,1.41亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,2.20,97.08,134.01,50.64,84.00,,,,,,,,,,,,,,,,,,,,5.14亿,8.55亿,5.47亿,7.02亿,7.16亿,9.98亿,9.48亿,9.24亿,9.20亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,39.33,16.71,73.26,31.69,28.54,
10.29%,2.59亿,14.84,3.91亿,76.14亿,5.023元,10.85,http://quote.eastmoney.com/sh603368.html,34.94%,2.032,57.56%,2.59亿,sh603368,柳药股份,10.76%,76.14亿,1.98,4.75%,87.10亿,2014-12-04,,,,,,,,,,,,,,,,,,,8242万,9122万,8372万,1.08亿,9781万,1.12亿,1.13亿,1.42亿,1.35亿,,,,,,,,,,,,,,,,,,,,43.55,81.09,31.03,29.48,18.67,22.52,35.27,31.68,38.26,,,,,,,,,,,,,,,,,,,,19.6亿,19.2亿,21.6亿,22.8亿,25.8亿,24.2亿,27.1亿,28.0亿,31.9亿,,,,,,,,,,,,,,,,,,,,12.87,17.65,19.72,21.48,31.98,26.18,25.32,23.06,23.72,
72.66%,12.55亿,4.761,10.29亿,294.8亿,2.869元,21.49,http://quote.eastmoney.com/sh603369.html,32.19%,0.82,22.62%,12.55亿,sh603369,今世缘,18.26%,294.8亿,4.94,32.58%,31.59亿,2014-07-03,,,,,,,,,,,,,,,,,,,1.15亿,1.11亿,3.86亿,2.65亿,1.27亿,1.18亿,5.09亿,3.47亿,1.73亿,,,,,,,,,,,,,,,,,,,,6.92,-1.16,25.72,17.61,9.52,7.77,31.79,31.22,35.45,,,,,,,,,,,,,,,,,,,,5.22亿,5.02亿,11.4亿,6.68亿,5.91亿,5.61亿,14.9亿,8.71亿,8.00亿,,,,,,,,,,,,,,,,,,,,11.24,-3.73,20.74,11.73,12.90,12.57,31.10,30.30,35.49,
49.48%,5.88亿,3.0189999999999997,1.91亿,87.49亿,0.771元,34.31,http://quote.eastmoney.com/sh603377.html,-9.63%,0.325,43.58%,5.88亿,sh603377,东方时尚,10.57%,87.49亿,4.93,25.32%,8.08亿,2016-02-05,,,,,,,,,,,,,,,,,,,9483万,3609万,1983万,9302万,9878万,2331万,1394万,1.00亿,7717万,,,,,,,,,,,,,,,,,,,,10.48,-39.01,257.63,-15.03,4.17,-35.40,-29.70,7.65,-21.87,,,,,,,,,,,,,,,,,,,,3.24亿,2.46亿,2.34亿,3.47亿,3.56亿,2.36亿,2.14亿,3.09亿,2.85亿,,,,,,,,,,,,,,,,,,,,-9.23,-19.40,0.50,-1.58,9.90,-4.05,-8.78,-10.80,-19.97,
28.60%,6898万,6.7010000000000005,5182万,10.65亿,2.676元,43.53,http://quote.eastmoney.com/sh603378.html,-33.20%,0.266,46.75%,1.95亿,sh603378,亚士创能,4.00%,30.08亿,2.30,4.49%,11.55亿,2017-09-28,,,,,,,,,,,,,,,,,,,3187万,4814万,515万,3114万,4130万,3615万,-1719万,3647万,3255万,,,,,,,,,,,,,,,,,,,,--,--,--,--,29.57,-24.89,-433.78,17.12,-21.19,,,,,,,,,,,,,,,,,,,,3.30亿,3.30亿,1.60亿,3.85亿,4.24亿,3.86亿,1.76亿,4.75亿,5.05亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,28.60,16.86,9.84,23.30,18.92,
25.80%,4789万,4.596,7308万,8.82亿,1.153元,30.23,http://quote.eastmoney.com/sh603380.html,7.08%,0.457,25.49%,1.60亿,sh603380,易德龙,10.20%,29.46亿,4.01,10.60%,6.88亿,2017-06-22,,,,,,,,,,,,,,,,,,,2512万,2328万,1428万,2420万,2977万,2734万,2153万,3022万,2133万,,,,,,,,,,,,,,,,,,,,--,-17.99,-5.18,--,18.53,17.44,50.73,24.89,-28.34,,,,,,,,,,,,,,,,,,,,1.60亿,2.07亿,1.78亿,2.26亿,2.09亿,2.50亿,2.01亿,2.39亿,2.49亿,,,,,,,,,,,,,,,,,,,,--,16.88,22.84,--,29.99,21.22,13.06,5.64,19.21,
75.23%,5802万,8.07,5597万,47.83亿,3.276元,132.79,http://quote.eastmoney.com/sh603383.html,48.69%,0.466,14.73%,1.20亿,sh603383,顶点软件,5.80%,99.10亿,10.22,32.20%,1.67亿,2017-05-22,,,,,,,,,,,,,,,,,,,-522万,5599万,132万,2495万,1138万,6426万,306万,3322万,1969万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,14.77,131.65,33.17,73.07,,,,,,,,,,,,,,,,,,,,1719万,1.09亿,2754万,6335万,3952万,1.13亿,2907万,8033万,5810万,,,,,,,,,,,,,,,,,,,,--,--,62.77,--,129.89,4.44,5.52,26.80,47.00,
28.07%,2.64亿,8.421,2.00亿,26.77亿,4.581元,14.05,http://quote.eastmoney.com/sh603385.html,12.62%,0.542,24.60%,3.69亿,sh603385,惠达卫浴,6.56%,37.49亿,1.21,10.08%,21.61亿,2017-04-05,,,,,,,,,,,,,,,,,,,6889万,7099万,3993万,6871万,6912万,4887万,4466万,7373万,8181万,,,,,,,,,,,,,,,,,,,,--,--,45.97,60.09,0.34,-31.16,11.85,7.30,18.36,,,,,,,,,,,,,,,,,,,,5.87亿,6.37亿,5.73亿,7.59亿,7.35亿,6.81亿,6.54亿,7.32亿,7.75亿,,,,,,,,,,,,,,,,,,,,--,--,26.75,25.97,25.35,7.02,14.23,-3.56,5.37,
20.64%,5668万,3.219,6353万,10.98亿,0.946元,46.15,http://quote.eastmoney.com/sh603386.html,29.68%,0.315,53.51%,2.02亿,sh603386,广东骏亚,9.81%,39.09亿,6.02,7.57%,8.39亿,2017-09-12,,,,,,,,,,,,,,,,,,,1712万,1597万,1079万,1716万,2103万,1663万,1552万,2492万,2309万,,,,,,,,,,,,,,,,,,,,--,--,-19.41,--,22.85,4.17,43.78,45.19,9.80,,,,,,,,,,,,,,,,,,,,2.04亿,2.25亿,1.90亿,2.54亿,2.60亿,2.84亿,2.48亿,2.92亿,2.99亿,,,,,,,,,,,,,,,,,,,,--,--,20.13,--,27.93,26.18,30.42,14.99,14.86,
80.68%,9209万,6.8420000000000005,1.80亿,29.16亿,2.099元,24.51,http://quote.eastmoney.com/sh603387.html,30.62%,0.9690000000000001,10.11%,1.86亿,sh603387,基蛋生物,14.90%,58.89亿,4.63,39.84%,4.54亿,2017-07-17,,,,,,,,,,,,,,,,,,,3314万,4234万,4090万,4870万,4838万,5601万,6654万,6402万,4968万,,,,,,,,,,,,,,,,,,,,--,--,43.68,--,45.98,32.29,62.69,31.45,2.68,,,,,,,,,,,,,,,,,,,,7982万,1.20亿,9247万,1.19亿,1.19亿,1.58亿,1.44亿,1.66亿,1.44亿,,,,,,,,,,,,,,,,,,,,--,--,25.94,--,49.34,31.49,55.28,40.08,20.80,
25.56%,8360万,4.05,8527万,10.09亿,1.615元,21.92,http://quote.eastmoney.com/sh603388.html,55.52%,0.413,63.34%,2.06亿,sh603388,元成股份,10.34%,24.92亿,2.98,10.97%,7.78亿,2017-03-24,,,,,,,,,,,,,,,,,,,803万,2989万,250万,2801万,2432万,3695万,526万,4489万,3512万,,,,,,,,,,,,,,,,,,,,--,--,--,39.75,203.00,23.62,110.89,60.27,44.37,,,,,,,,,,,,,,,,,,,,1.11亿,2.26亿,7033万,2.25亿,2.14亿,3.33亿,1.37亿,3.22亿,3.19亿,,,,,,,,,,,,,,,,,,,,--,--,124.10,26.66,92.90,47.44,95.25,42.90,48.91,
57.82%,6296万,3.858,-2093万,8.00亿,1.012元,-,http://quote.eastmoney.com/sh603389.html,-149.97%,-0.096,14.64%,2.19亿,sh603389,亚振家居,-2.40%,27.81亿,3.29,-7.95%,2.92亿,2016-12-15,,,,,,,,,,,,,,,,,,,2012万,3374万,-254万,2550万,1946万,1916万,-815万,-972万,-306万,,,,,,,,,,,,,,,,,,,,--,--,--,4.94,-3.27,-43.22,--,-138.14,-115.71,,,,,,,,,,,,,,,,,,,,1.27亿,1.88亿,9044万,1.64亿,1.22亿,1.97亿,7662万,1.21亿,9428万,,,,,,,,,,,,,,,,,,,,--,--,-7.52,9.38,-3.89,4.80,-15.29,-25.77,-22.62,
37.15%,8563万,12.91,1.25亿,28.50亿,2.505元,32.05,http://quote.eastmoney.com/sh603393.html,-18.71%,0.779,34.27%,1.60亿,sh603393,新天然气,6.45%,53.25亿,2.58,16.64%,8.65亿,2016-09-12,,,,,,,,,,,,,,,,,,,3983万,8375万,5546万,5504万,4276万,1.10亿,7370万,2877万,2212万,,,,,,,,,,,,,,,,,,,,18.61,14.85,22.78,59.06,7.35,31.86,32.88,-47.74,-48.27,,,,,,,,,,,,,,,,,,,,1.74亿,3.42亿,2.75亿,1.82亿,1.72亿,3.86亿,3.29亿,2.04亿,3.31亿,,,,,,,,,,,,,,,,,,,,14.90,-8.06,17.26,10.98,-0.85,13.06,19.68,12.06,91.87,
38.46%,3157万,11.48,6422万,13.89亿,4.036元,38.82,http://quote.eastmoney.com/sh603396.html,17.91%,0.85,48.98%,7556万,sh603396,金辰股份,7.58%,33.24亿,3.83,12.42%,5.37亿,2017-10-18,,,,,,,,,,,,,,,,,,,1510万,1635万,1638万,1930万,1879万,2170万,1906万,2608万,1907万,,,,,,,,,,,,,,,,,,,,--,--,--,--,24.43,32.76,16.40,35.16,1.49,,,,,,,,,,,,,,,,,,,,1.02亿,1.07亿,1.10亿,1.81亿,1.33亿,1.48亿,1.43亿,2.15亿,1.80亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,29.71,37.84,30.18,18.45,35.61,
33.78%,2.12亿,3.015,3093万,27.42亿,0.863元,66.82,http://quote.eastmoney.com/sh603398.html,-33.21%,0.145,33.80%,2.13亿,sh603398,邦宝益智,4.83%,27.55亿,4.30,12.20%,2.54亿,2015-12-09,,,,,,,,,,,,,,,,,,,1970万,923万,1144万,1720万,1766万,1575万,671万,875万,1547万,,,,,,,,,,,,,,,,,,,,-10.80,-41.41,-23.27,16.95,-10.36,70.54,-41.37,-49.16,-12.38,,,,,,,,,,,,,,,,,,,,7637万,6667万,6673万,7840万,8867万,9730万,6832万,8095万,1.04亿,,,,,,,,,,,,,,,,,,,,-20.57,-6.51,1.56,7.66,16.12,45.95,2.38,3.26,17.62,
7.78%,5.08亿,4.436,2.31亿,67.01亿,0.753元,23.38,http://quote.eastmoney.com/sh603399.html,148.10%,0.423,42.53%,5.47亿,sh603399,吉翔股份,10.35%,72.12亿,2.97,8.62%,26.75亿,2012-08-24,,,,,,,,,,,,,,,,,,,-1269万,8930万,144万,5943万,3238万,1.26亿,4204万,1.88亿,124万,,,,,,,,,,,,,,,,,,,,--,--,--,2141.93,--,41.53,2814.43,216.47,-96.18,,,,,,,,,,,,,,,,,,,,3.03亿,3.94亿,4.69亿,5.71亿,4.77亿,6.82亿,8.34亿,11.7亿,6.80亿,,,,,,,,,,,,,,,,,,,,-1.56,6.22,27.84,84.71,57.18,73.08,77.92,104.20,42.54,
40.10%,3514万,7.231,1.05亿,10.25亿,3.260元,29.26,http://quote.eastmoney.com/sh603416.html,7.26%,0.748,16.85%,1.41亿,sh603416,信捷电气,10.76%,41.02亿,4.04,24.13%,4.36亿,2016-12-21,,,,,,,,,,,,,,,,,,,2200万,3581万,2492万,3904万,3404万,2580万,2733万,3988万,3791万,,,,,,,,,,,,,,,,,,,,--,--,40.19,58.71,54.71,-27.94,9.65,2.14,11.37,,,,,,,,,,,,,,,,,,,,8785万,1.07亿,9036万,1.32亿,1.17亿,1.45亿,1.16亿,1.66亿,1.54亿,,,,,,,,,,,,,,,,,,,,--,--,39.14,41.11,33.03,34.74,28.76,25.84,31.38,
50.17%,5550万,5.055,1.98亿,16.90亿,2.422元,52.36,http://quote.eastmoney.com/sh603421.html,-14.77%,0.436,28.55%,4.53亿,sh603421,鼎信通讯,8.79%,137.9亿,6.02,18.03%,10.95亿,2016-10-11,,,,,,,,,,,,,,,,,,,1.24亿,1.08亿,6970万,4741万,1.15亿,7000万,3032万,7483万,9240万,,,,,,,,,,,,,,,,,,,,167.85,-14.98,--,-41.88,-7.18,-35.13,-56.50,57.84,-19.44,,,,,,,,,,,,,,,,,,,,3.73亿,5.01亿,1.95亿,3.23亿,3.81亿,6.16亿,2.72亿,3.71亿,4.52亿,,,,,,,,,,,,,,,,,,,,68.41,12.63,14.90,-5.80,2.36,22.83,39.65,14.98,18.56,
91.46%,4125万,37.32,5.07亿,76.71亿,21.741元,19.78,http://quote.eastmoney.com/sh603444.html,14.30%,7.0520000000000005,21.78%,7188万,sh603444,吉比特,20.41%,133.7亿,4.98,55.06%,11.60亿,2017-01-04,,,,,,,,,,,,,,,,,,,1.68亿,1.24亿,1.64亿,1.35亿,1.44亿,1.66亿,1.54亿,1.81亿,1.72亿,,,,,,,,,,,,,,,,,,,,323.69,230.65,198.34,-43.16,-14.44,34.16,-6.27,33.93,19.28,,,,,,,,,,,,,,,,,,,,3.45亿,3.85亿,3.76亿,3.44亿,3.45亿,3.75亿,3.80亿,3.98亿,3.82亿,,,,,,,,,,,,,,,,,,,,373.42,448.01,317.67,-29.11,-0.12,-2.64,0.93,15.64,10.87,
35.40%,8532万,16.81,2.19亿,29.57亿,8.225元,14.97,http://quote.eastmoney.com/sh603458.html,-13.96%,1.7369999999999999,42.23%,1.26亿,sh603458,勘设股份,10.83%,43.72亿,2.06,15.33%,14.30亿,2017-08-09,,,,,,,,,,,,,,,,,,,4928万,4363万,5026万,9588万,1.08亿,7481万,5679万,1.16亿,4613万,,,,,,,,,,,,,,,,,,,,--,--,32.19,--,120.18,71.47,12.98,21.16,-57.48,,,,,,,,,,,,,,,,,,,,3.63亿,4.70亿,3.95亿,3.91亿,5.08亿,6.34亿,4.41亿,5.56亿,4.32亿,,,,,,,,,,,,,,,,,,,,--,--,15.98,--,39.71,34.70,11.85,42.15,-14.82,
31.78%,8800万,4.66,1.72亿,18.30亿,1.077元,26.40,http://quote.eastmoney.com/sh603466.html,16.78%,0.591,55.38%,2.92亿,sh603466,风语筑,13.14%,60.70亿,4.46,13.53%,12.74亿,2017-10-20,,,,,,,,,,,,,,,,,,,--,113万,2750万,6343万,5673万,1849万,7102万,5739万,4403万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,1535.40,158.22,-9.51,-22.39,,,,,,,,,,,,,,,,,,,,--,1.50亿,2.02亿,5.73亿,4.36亿,2.88亿,4.05亿,4.57亿,4.12亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,91.94,100.81,-20.25,-5.59,
19.39%,1.14亿,3.423,4800万,9.93亿,0.799元,32.81,http://quote.eastmoney.com/sh603477.html,3.76%,0.2,37.31%,2.40亿,sh603477,振静股份,5.90%,21.00亿,2.56,10.28%,4.77亿,2017-12-18,,,,,,,,,,,,,,,,,,,--,2350万,1110万,1525万,1991万,1613万,1223万,1574万,2003万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,-31.38,10.15,3.23,0.61,,,,,,,,,,,,,,,,,,,,--,1.97亿,1.21亿,1.85亿,1.71亿,1.79亿,1.25亿,1.90亿,1.63亿,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,-9.25,3.02,2.66,-4.67,
36.97%,4010万,5.726,2.88亿,23.14亿,1.868元,60.23,http://quote.eastmoney.com/sh603486.html,33.85%,0.7190000000000001,45.12%,4.00亿,sh603486,科沃斯,16.59%,230.9亿,10.08,7.66%,37.51亿,2018-05-28,,,,,,,,,,,,--,,,,--,,,--,-2647万,,--,5350万,1.61亿,,--,7995万,,,,,,,,,,,,,--,,,,--,,,--,--,,--,--,--,,--,49.43,,,,,,,,,,,,,--,,,,--,,,--,11.3亿,,--,9.60亿,16.2亿,,--,12.3亿,,,,,,,,,,,,,--,,,,--,,,--,--,,--,--,44.09,,--,27.95,
34.63%,9649万,3.8760000000000003,4964万,9.09亿,1.076元,29.74,http://quote.eastmoney.com/sh603488.html,-4.01%,0.23800000000000002,10.32%,2.09亿,sh603488,展鹏科技,6.14%,19.68亿,2.43,22.14%,2.24亿,2017-05-16,,,,,,,,,,,,,,,,,,,2286万,1876万,1049万,1861万,2262万,1947万,818万,1920万,2226万,,,,,,,,,,,,,,,,,,,,--,--,-2.21,--,-1.03,3.76,-22.02,3.17,-1.57,,,,,,,,,,,,,,,,,,,,8155万,7632万,5126万,7499万,7919万,7376万,5005万,8504万,8912万,,,,,,,,,,,,,,,,,,,,--,--,11.77,--,-2.90,-3.35,-2.36,13.41,12.54,
56.01%,7607万,5.256,8265万,25.31亿,1.650元,33.78,http://quote.eastmoney.com/sh603496.html,48.79%,0.7390000000000001,13.84%,1.43亿,sh603496,恒为科技,11.93%,47.49亿,6.33,24.18%,3.37亿,2017-06-07,,,,,,,,,,,,,,,,,,,1549万,1548万,1762万,1629万,2164万,1969万,1896万,2712万,3657万,,,,,,,,,,,,,,,,,,,,--,--,10.80,--,39.70,27.20,7.64,66.49,68.97,,,,,,,,,,,,,,,,,,,,5723万,7290万,7292万,7000万,7678万,9251万,9907万,1.20亿,1.19亿,,,,,,,,,,,,,,,,,,,,--,--,12.99,--,34.17,26.90,35.87,70.72,54.66,
22.64%,2500万,5.199,3810万,7.21亿,1.194元,57.54,http://quote.eastmoney.com/sh603499.html,4.55%,0.376,25.04%,1.01亿,sh603499,翔港科技,7.35%,29.23亿,5.55,14.04%,2.71亿,2017-10-16,,,,,,,,,,,,,,,,,,,--,1223万,1188万,1303万,1153万,939万,1321万,1236万,1253万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,-23.20,11.23,-5.18,8.69,,,,,,,,,,,,,,,,,,,,--,8039万,6950万,8618万,8557万,9805万,8277万,9519万,9343万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,21.97,19.10,10.45,9.18,
40.37%,5040万,4.574,4660万,6.48亿,0.912元,36.48,http://quote.eastmoney.com/sh603500.html,-17.85%,0.264,7.07%,1.76亿,sh603500,祥和实业,5.82%,22.67亿,2.81,22.96%,2.03亿,2017-09-04,,,,,,,,,,,,,,,,,,,509万,2365万,1105万,2552万,2066万,2119万,1132万,1867万,1661万,,,,,,,,,,,,,,,,,,,,--,--,--,--,305.58,-10.41,2.48,-26.85,-19.60,,,,,,,,,,,,,,,,,,,,3350万,8397万,4546万,8403万,7405万,9615万,6084万,7318万,6899万,,,,,,,,,,,,,,,,,,,,--,--,--,--,121.03,14.50,33.83,-12.91,-6.83,
26.58%,1.41亿,3.534,2.46亿,74.03亿,1.597元,73.21,http://quote.eastmoney.com/sh603501.html,145.05%,0.54,59.26%,4.56亿,sh603501,韦尔股份,17.59%,240.1亿,14.91,7.41%,31.13亿,2017-05-04,,,,,,,,,,,,,,,,,,,3742万,3521万,3597万,2284万,4155万,3680万,4288万,1.13亿,9014万,,,,,,,,,,,,,,,,,,,,--,--,26.78,-43.87,11.04,4.52,19.22,394.27,116.96,,,,,,,,,,,,,,,,,,,,5.69亿,5.47亿,3.98亿,5.16亿,7.04亿,7.88亿,8.20亿,10.8亿,12.2亿,,,,,,,,,,,,,,,,,,,,--,--,-13.87,-11.34,23.75,43.90,105.97,108.25,73.08,
