序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价
1800,HK2333,长城汽车,5.34,-4.64,-0.26,1.20,3707.85万,4.69,5.600,5.560,5.610,5.300
1801,HK0425,敏实集团,27.65,-4.66,-1.35,0.24,271.80万,12.94,29.000,29.200,29.200,27.250
1802,HK1958,北京汽车,6.12,-4.67,-0.30,1.40,3523.35万,6.15,6.420,6.610,6.620,6.040
1803,HK2314,理文造纸,7.92,-4.69,-0.39,0.25,1116.43万,5.95,8.310,8.340,8.340,7.880
1804,HK0235,中策集团,0.08,-4.71,-0.00,0.09,1477.55万,10.95,0.085,0.085,0.085,0.081
1805,HK0687,香港国际建投,1.62,-4.71,-0.08,0.04,140.40万,648.00,1.700,1.720,1.720,1.500
1806,HK0880,澳博控股,8.88,-4.72,-0.44,0.42,2402.07万,16.75,9.320,9.370,9.400,8.870
1807,HK0755,上海证大,0.16,-4.76,-0.01,0.07,1047.00万,69.56,0.168,0.169,0.169,0.160
1808,HK0245,中国民生金融,0.30,-4.76,-0.01,0.05,1568.46万,45.45,0.315,0.310,0.310,0.295
1809,HK0094,绿心集团,0.80,-4.76,-0.04,0.17,305.34万,14.29,0.840,0.830,0.830,0.700
1810,HK2966,中国宝力科技,0.60,-4.76,-0.03,0.10,343.75万,--,0.630,0.650,0.650,0.480
1811,HK1239,TeamwayIntlGp,0.02,-4.76,-0.00,0.06,632.00万,--,0.021,0.020,0.021,0.020
1812,HK0895,东江环保,11.88,-4.81,-0.60,0.53,106.62万,16.98,12.480,12.420,12.480,11.880
1813,HK1211,比亚迪股份,41.40,-4.83,-2.10,0.64,587.80万,414.12,43.500,43.500,43.500,40.950
1814,HK1439,移动互联(中国),0.29,-4.84,-0.01,0.25,350.00万,--,0.310,0.310,0.310,0.270
1815,HK1717,澳优,10.22,-4.84,-0.52,0.13,175.50万,26.21,10.740,10.820,11.100,10.220
1816,HK1326,传递娱乐,0.29,-4.92,-0.01,0.01,28.80万,--,0.305,0.300,0.300,0.285
1817,HK0766,中盈集团控股,0.12,-4.96,-0.01,0.00,2.00万,--,0.121,0.115,0.115,0.115
1818,HK1300,俊知集团,1.15,-4.96,-0.06,0.14,247.60万,5.86,1.210,1.190,1.190,1.150
1819,HK1571,信邦控股,4.21,-4.97,-0.22,0.03,28.80万,7.98,4.430,4.380,4.430,4.150
1820,HK3948,伊泰煤炭,7.45,-4.97,-0.39,0.07,21.26万,4.81,7.840,7.640,7.770,7.450
1821,HK0745,中国国家文化产业,0.02,-5.00,-0.00,0.74,7289.50万,--,0.020,0.019,0.024,0.019
1822,HK1933,元力控股,0.76,-5.00,-0.04,0.00,4000,10.65,0.800,0.760,0.760,0.760
1823,HK0904,中绿,0.02,-5.00,-0.00,0.02,129.00万,--,0.020,0.020,0.020,0.019
1824,HK3700,映客,2.66,-5.00,-0.14,0.48,996.90万,--,2.800,2.810,2.820,2.570
1825,HK1173,威高国际,0.19,-5.00,-0.01,0.00,4.00万,86.36,0.200,0.190,0.190,0.190
1826,HK1831,十方控股,0.11,-5.04,-0.01,0.01,35.30万,--,0.119,0.119,0.119,0.112
1827,HK0206,TSC集团,0.47,-5.05,-0.03,0.01,18.90万,--,0.495,0.470,0.490,0.470
1828,HK0753,中国国航,6.76,-5.06,-0.36,0.38,1719.40万,7.12,7.120,7.150,7.150,6.700
1829,HK0493,国美零售,0.75,-5.06,-0.04,0.53,1.13亿,28.55,0.790,0.790,0.800,0.730
1830,HK2283,东江集团控股,6.17,-5.08,-0.33,0.15,125.00万,17.14,6.500,6.450,6.480,6.150
1831,HK1121,宝峰时尚,0.47,-5.10,-0.03,0.03,28.80万,--,0.490,0.465,0.465,0.465
1832,HK0621,坛金矿业,0.04,-5.13,-0.00,0.16,2853.00万,--,0.039,0.039,0.039,0.037
1833,HK1665,槟杰科达,0.91,-5.21,-0.05,0.18,283.65万,8.43,0.960,0.960,0.960,0.910
1834,HK3998,波司登,1.09,-5.22,-0.06,0.15,1610.80万,14.99,1.150,1.170,1.170,1.090
1835,HK1055,中国南方航空股份,5.07,-5.23,-0.28,0.74,2275.20万,4.06,5.350,5.370,5.370,5.030
1836,HK0500,先丰服务集团,1.25,-5.30,-0.07,0.01,14.20万,--,1.320,1.300,1.300,1.250
1837,HK1690,立基工程控股,0.23,-5.31,-0.01,0.10,122.00万,10.89,0.245,0.241,0.242,0.224
1838,HK0935,龙翔集团,0.89,-5.32,-0.05,0.01,6.40万,21.60,0.940,0.840,0.890,0.820
1839,HK2011,KEE,0.71,-5.33,-0.04,0.01,6.40万,--,0.750,0.710,0.710,0.700
1840,HK0172,金榜集团,0.11,-5.36,-0.01,0.01,35.00万,--,0.112,0.107,0.108,0.106
1841,HK3306,江南布衣,17.26,-5.37,-0.98,0.07,38.50万,11.80,18.240,18.240,18.540,17.220
1842,HK0658,中国高速传动,8.80,-5.38,-0.50,0.34,553.60万,26.59,9.300,9.350,9.410,8.600
1843,HK2006,锦江酒店,2.46,-5.38,-0.14,0.68,943.10万,15.01,2.600,2.600,2.600,2.450
1844,HK2338,潍柴动力,8.41,-5.40,-0.48,1.50,2913.82万,7.01,8.890,8.800,8.870,8.260
1845,HK1096,中能国际控股,0.14,-5.41,-0.01,0.00,1.20万,--,0.148,0.145,0.145,0.145
1846,HK0989,广泽国际发展,1.22,-5.43,-0.07,0.22,1136.00万,88.75,1.290,1.290,1.300,1.190
1847,HK1369,五洲国际,0.05,-5.46,-0.00,0.14,690.60万,--,0.055,0.055,0.055,0.052
1848,HK6869,长飞光纤光缆,27.65,-5.47,-1.60,1.17,411.37万,12.40,29.250,29.400,29.400,27.350
1849,HK0582,蓝鼎国际,6.55,-5.48,-0.38,0.13,388.13万,34.33,6.930,6.940,7.240,6.500
1850,HK0433,北方矿业,0.05,-5.56,-0.00,0.36,7663.00万,--,0.054,0.055,0.055,0.049
1851,HK1312,同方康泰,0.34,-5.56,-0.02,0.01,72.60万,--,0.360,0.360,0.360,0.340
1852,HK0339,核心经济投资,0.51,-5.56,-0.03,0.05,7.00万,--,0.540,0.540,0.540,0.510
1853,HK2196,复星医药,34.70,-5.58,-2.05,1.27,702.29万,24.79,36.750,36.650,36.800,34.200
1854,HK1208,五矿资源,4.23,-5.58,-0.25,0.18,1444.20万,29.26,4.480,4.500,4.500,4.200
1855,HK1778,彩生活,7.08,-5.60,-0.42,0.43,572.60万,18.35,7.500,7.490,7.490,7.000
1856,HK0515,达进东方照明,0.07,-5.63,-0.00,0.00,4000,--,0.071,0.065,0.065,0.065
1857,HK0670,中国东方航空股份,4.46,-5.71,-0.27,0.47,2190.40万,6.37,4.730,4.740,4.740,4.440
1858,HK0232,中国航空工业国际,0.20,-5.77,-0.01,0.24,2210.11万,--,0.208,0.206,0.208,0.196
1859,HK1101,华荣能源,0.11,-5.79,-0.01,0.17,507.57万,--,0.121,0.120,0.120,0.114
1860,HK1030,新城发展控股,5.70,-5.79,-0.35,0.40,2367.62万,7.10,6.050,6.050,6.090,5.660
1861,HK0799,IGG,9.70,-5.83,-0.60,0.79,1030.60万,10.59,10.300,10.340,10.400,9.700
1862,HK0685,世界华文媒体,0.47,-6.00,-0.03,0.01,20.50万,--,0.500,0.480,0.485,0.470
1863,HK1752,澳洲成峰高教,0.47,-6.00,-0.03,0.27,689.00万,30.16,0.500,0.510,0.510,0.470
1864,HK0982,华金国际资本,0.11,-6.04,-0.01,0.01,128.00万,--,0.116,0.120,0.120,0.109
1865,HK1749,杉杉品牌,1.96,-6.22,-0.13,1.92,64.20万,3.63,2.090,2.090,2.120,1.940
1866,HK0322,康师傅控股,16.84,-6.24,-1.12,0.13,724.52万,26.57,17.960,18.000,18.040,16.800
1867,HK3889,大成糖业,0.10,-6.25,-0.01,0.01,7.00万,--,0.112,0.105,0.105,0.105
1868,HK0197,亨泰,0.45,-6.25,-0.03,0.59,1104.61万,--,0.480,0.470,0.470,0.300
1869,HK1889,三爱健康集团,0.58,-6.45,-0.04,0.87,2663.75万,--,0.620,0.610,0.630,0.570
1870,HK1656,亿仕登控股,1.14,-6.56,-0.08,0.01,2.00万,3.62,1.220,1.140,1.140,1.140
1871,HK3339,中国龙工,3.31,-6.76,-0.24,0.38,1602.70万,11.50,3.550,3.650,3.650,3.300
1872,HK1341,昊天国际建投,0.19,-6.86,-0.01,0.02,84.80万,--,0.204,0.201,0.201,0.190
1873,HK2956,ASIACOMMH-OLD,0.47,-7.00,-0.04,0.00,12.50万,11.57,0.500,0.450,0.450,0.440
1874,HK0145,香港建屋贷款,0.05,-7.02,-0.00,0.02,51.20万,--,0.057,0.058,0.058,0.052
1875,HK1028,千百度,0.65,-7.14,-0.05,0.58,1200.20万,54.22,0.700,0.720,0.730,0.650
1876,HK2358,久融控股,0.16,-7.14,-0.01,0.03,172.00万,26.00,0.168,0.163,0.163,0.150
1877,HK3380,龙光地产,8.30,-7.16,-0.64,0.34,1868.10万,5.92,8.940,9.080,9.080,8.230
1878,HK0855,中国水务,9.28,-7.20,-0.72,0.54,862.38万,12.78,10.000,10.080,10.080,9.200
1879,HK1456,国联证券,2.18,-7.23,-0.17,0.06,27.95万,9.57,2.350,2.310,2.320,2.180
1880,HK1201,天臣控股,0.89,-7.29,-0.07,0.02,22.50万,48.37,0.960,0.920,0.920,0.890
1881,HK0181,闽港控股,0.22,-7.50,-0.02,0.03,36.00万,32.17,0.240,0.224,0.225,0.220
1882,HK3708,日成控股,0.23,-7.75,-0.02,0.07,376.00万,1130.00,0.245,0.238,0.245,0.219
1883,HK3628,仁恒实业控股,0.46,-8.00,-0.04,0.01,6.40万,--,0.500,0.500,0.500,0.435
1884,HK0638,建溢集团,1.93,-8.10,-0.17,0.19,81.60万,5.56,2.100,2.060,2.090,1.930
1885,HK0929,国际精密,1.13,-8.13,-0.10,0.02,20.00万,10.36,1.230,1.220,1.220,1.130
1886,HK0505,欢悦互娱,1.01,-8.18,-0.09,0.06,48.30万,5.26,1.100,1.040,1.040,1.000
1887,HK2005,石四药集团,6.47,-8.23,-0.58,0.45,1368.94万,27.68,7.050,7.050,7.050,6.420
1888,HK2448,恒宇集团,1.00,-8.26,-0.09,0.00,1.50万,--,1.090,1.000,1.000,1.000
1889,HK1347,华虹半导体,25.40,-8.30,-2.30,1.02,1064.71万,20.23,27.700,27.700,27.950,25.000
1890,HK0812,西证国际证券,0.17,-8.33,-0.01,0.02,56.80万,330.00,0.180,0.170,0.170,0.160
1891,HK0274,中富资源,0.01,-8.33,-0.00,0.11,1863.10万,--,0.012,0.011,0.012,0.011
1892,HK1808,企展控股,0.84,-8.70,-0.08,0.12,60.40万,--,0.920,0.880,0.880,0.830
1893,HK3888,金山软件,15.70,-8.93,-1.54,2.41,3307.96万,34.90,17.240,17.240,17.400,15.520
1894,HK0312,岁宝百货,0.60,-9.09,-0.06,0.31,783.00万,25.02,0.660,0.660,0.660,0.590
1895,HK0217,中国诚通发展集团,0.25,-9.09,-0.03,0.08,444.00万,62.50,0.275,0.275,0.280,0.245
1896,HK1822,弘达金融控股,0.22,-9.43,-0.02,0.14,966.90万,--,0.244,0.240,0.240,0.220
1897,HK1888,建滔积层板,8.54,-9.63,-0.91,0.53,1620.93万,6.97,9.450,9.000,9.170,8.530
1898,HK3303,巨涛海洋石油服务,1.32,-10.81,-0.16,0.09,142.00万,25.49,1.480,1.400,1.480,1.280
1899,HK1598,21世纪教育,1.11,-11.20,-0.14,0.80,988.50万,25.41,1.250,1.240,1.240,1.100
1900,HK0950,李氏大药厂,7.31,-11.61,-0.96,0.42,249.30万,15.40,8.270,8.200,8.200,7.230
1901,HK0061,绿领控股,0.08,-12.63,-0.01,0.49,3552.00万,6.43,0.095,0.092,0.095,0.081
1902,HK0491,英皇文化产业,0.19,-12.90,-0.03,1.82,5838.00万,--,0.217,0.235,0.247,0.182
1903,HK0994,恒诚建筑,1.23,-13.38,-0.19,2.30,1405.25万,23.79,1.420,1.450,1.460,1.160
1904,HK1069,中国农林低碳,0.07,-13.75,-0.01,0.91,1.00亿,--,0.080,0.073,0.073,0.060
1905,HK1548,金斯瑞生物科技,16.20,-13.83,-2.60,0.84,1543.83万,136.40,18.800,18.800,18.960,16.060
1906,HK1630,建成控股,0.34,-13.92,-0.06,10.46,1.57亿,17.99,0.395,0.405,0.410,0.295
1907,HK1629,盟科控股,1.20,-14.29,-0.20,0.03,17.20万,106.48,1.400,1.390,1.390,1.200
1908,HK2200,浩沙国际,0.24,-14.39,-0.04,2.15,3584.15万,1.36,0.285,0.280,0.285,0.240
1909,HK1672,歌礼制药-B,10.02,-15.51,-1.84,3.77,4219.13万,193.18,11.860,11.860,11.980,9.700
1910,HK3966,中国宝丰国际,2.31,-22.48,-0.67,0.00,4000,2.93,2.980,2.300,2.300,2.300
1911,HK1102,环能国际,0.09,-23.42,-0.03,0.86,7815.80万,--,0.111,0.106,0.107,0.081
