,code,li_0_tmp,li_10_radio,li_10_tmp,li_5_radio,li_5_tmp,starttime
910,ALKS,47.68,-0.010067114093959667,47.2,-0.04278523489932884,45.64,1525838400000.0
911,ALKS,55.22,0.03169141615356755,56.97,0.0257153205360377,56.64,1513918800000.0
912,GLPI,33.99,-0.018534863195057445,33.36,-0.02736098852603706,33.06,1520913600000.0
913,SCOR,24.48,0.0008169934640522702,24.5,-0.04084967320261438,23.48,1527220800000.0
914,SCOR,22.86,0.0516185476815398,24.04,0.019247594050743715,23.3,1527048000000.0
915,SCOR,22.86,0.07742782152230969,24.63,0.04199475065616802,23.82,1526961600000.0
916,SCOR,22.86,0.08267716535433074,24.75,0.05993000874890643,24.23,1526875200000.0
917,SCOR,22.86,0.027121609798775197,23.48,0.0708661417322835,24.48,1526616000000.0
918,SCOR,22.86,0.027121609798775197,23.48,0.05205599300087495,24.05,1526529600000.0
919,SCOR,22.86,0.019247594050743715,23.3,0.0,22.86,1526443200000.0
920,SCOR,22.86,0.04199475065616802,23.82,0.0,22.86,1526356800000.0
921,SCOR,22.86,0.05993000874890643,24.23,0.0,22.86,1526270400000.0
922,SCOR,22.86,0.0708661417322835,24.48,0.0,22.86,1526011200000.0
923,SCOR,22.86,0.05205599300087495,24.05,0.0,22.86,1525924800000.0
924,SCOR,22.86,0.0,22.86,0.0,22.86,1525838400000.0
925,SCOR,22.86,0.0,22.86,0.0,22.86,1525752000000.0
926,SCOR,22.86,0.0,22.86,0.0,22.86,1525665600000.0
927,SCOR,22.86,0.0,22.86,0.0,22.86,1525406400000.0
928,SCOR,22.86,0.0,22.86,0.0,22.86,1525320000000.0
929,SCOR,22.86,0.0,22.86,0.0,22.86,1525233600000.0
930,SCOR,22.86,0.0,22.86,0.0,22.86,1525147200000.0
931,SCOR,22.86,0.0,22.86,0.0,22.86,1525060800000.0
932,SCOR,22.86,0.0,22.86,0.0,22.86,1524801600000.0
933,SCOR,22.86,0.0,22.86,0.0,22.86,1524715200000.0
934,SCOR,22.86,0.0,22.86,0.0,22.86,1524628800000.0
935,SCOR,22.86,0.0,22.86,0.0,22.86,1524542400000.0
936,SCOR,22.86,0.0,22.86,0.0,22.86,1524456000000.0
937,SCOR,22.86,0.0,22.86,0.0,22.86,1524196800000.0
938,SCOR,22.86,0.0,22.86,0.0,22.86,1524110400000.0
939,SCOR,22.86,0.0,22.86,0.0,22.86,1524024000000.0
940,SCOR,22.86,0.0,22.86,0.0,22.86,1523937600000.0
941,SCOR,22.86,0.0,22.86,0.0,22.86,1523851200000.0
942,SCOR,22.86,0.0,22.86,0.0,22.86,1523592000000.0
943,SCOR,22.86,0.0,22.86,0.0,22.86,1523505600000.0
944,SCOR,22.86,0.0,22.86,0.0,22.86,1523419200000.0
945,SCOR,22.86,0.0,22.86,0.0,22.86,1523332800000.0
946,SCOR,22.86,0.0,22.86,0.0,22.86,1523246400000.0
947,SCOR,22.86,0.0,22.86,0.0,22.86,1522987200000.0
948,SCOR,22.86,0.0,22.86,0.0,22.86,1522900800000.0
949,SCOR,22.86,0.0,22.86,0.0,22.86,1522814400000.0
950,SCOR,22.86,0.0,22.86,0.0,22.86,1522728000000.0
951,SCOR,22.86,0.0,22.86,0.0,22.86,1522641600000.0
952,SCOR,22.86,0.0,22.86,0.0,22.86,1522296000000.0
953,SCOR,22.86,0.0,22.86,0.0,22.86,1522209600000.0
954,SCOR,22.86,0.0,22.86,0.0,22.86,1522123200000.0
955,SCOR,22.86,0.0,22.86,0.0,22.86,1522036800000.0
956,SCOR,22.86,0.0,22.86,0.0,22.86,1521777600000.0
957,SCOR,22.86,0.0,22.86,0.0,22.86,1521691200000.0
958,SCOR,22.86,0.0,22.86,0.0,22.86,1521604800000.0
959,SCOR,22.86,0.0,22.86,0.0,22.86,1521518400000.0
960,SCOR,22.86,0.0,22.86,0.0,22.86,1521432000000.0
961,SCOR,22.86,0.0,22.86,0.0,22.86,1521172800000.0
962,SCOR,22.86,0.0,22.86,0.0,22.86,1521086400000.0
963,SCOR,22.86,0.0,22.86,0.0,22.86,1521000000000.0
964,SCOR,22.86,0.0,22.86,0.0,22.86,1520913600000.0
965,SCOR,22.86,0.0,22.86,0.0,22.86,1520827200000.0
966,SCOR,22.86,0.0,22.86,0.0,22.86,1520571600000.0
967,SCOR,22.86,0.0,22.86,0.0,22.86,1520485200000.0
968,SCOR,22.86,0.0,22.86,0.0,22.86,1520398800000.0
969,SCOR,22.86,0.0,22.86,0.0,22.86,1520312400000.0
970,SCOR,22.86,0.0,22.86,0.0,22.86,1520226000000.0
971,SCOR,22.86,0.0,22.86,0.0,22.86,1519966800000.0
972,SCOR,22.86,0.0,22.86,0.0,22.86,1519880400000.0
973,SCOR,22.86,0.0,22.86,0.0,22.86,1519794000000.0
974,SCOR,22.86,0.0,22.86,0.0,22.86,1519707600000.0
975,SCOR,22.86,0.0,22.86,0.0,22.86,1519621200000.0
976,SCOR,22.86,0.0,22.86,0.0,22.86,1519362000000.0
977,SCOR,22.86,0.0,22.86,0.0,22.86,1519275600000.0
978,SCOR,22.86,0.0,22.86,0.0,22.86,1519189200000.0
979,SCOR,22.86,0.0,22.86,0.0,22.86,1519102800000.0
980,SCOR,22.86,0.0,22.86,0.0,22.86,1518757200000.0
981,SCOR,22.86,0.0,22.86,0.0,22.86,1518670800000.0
982,SCOR,22.86,0.0,22.86,0.0,22.86,1518584400000.0
983,SCOR,22.86,0.0,22.86,0.0,22.86,1518498000000.0
984,SCOR,22.86,0.0,22.86,0.0,22.86,1518411600000.0
985,SCOR,22.86,0.0,22.86,0.0,22.86,1518152400000.0
986,SCOR,22.86,0.0,22.86,0.0,22.86,1518066000000.0
987,SCOR,22.86,0.0,22.86,0.0,22.86,1517979600000.0
988,SCOR,22.86,0.0,22.86,0.0,22.86,1517893200000.0
989,SCOR,22.86,0.0,22.86,0.0,22.86,1517806800000.0
990,SCOR,22.86,0.0,22.86,0.0,22.86,1517547600000.0
991,SCOR,22.86,0.0,22.86,0.0,22.86,1517461200000.0
992,SCOR,22.86,0.0,22.86,0.0,22.86,1517374800000.0
993,SCOR,22.86,0.0,22.86,0.0,22.86,1517288400000.0
994,SCOR,22.86,0.0,22.86,0.0,22.86,1517202000000.0
995,SCOR,22.86,0.0,22.86,0.0,22.86,1516942800000.0
996,SCOR,22.86,0.0,22.86,0.0,22.86,1516856400000.0
997,SCOR,22.86,0.0,22.86,0.0,22.86,1516770000000.0
998,SCOR,22.86,0.0,22.86,0.0,22.86,1516683600000.0
999,SCOR,22.86,0.0,22.86,0.0,22.86,1516597200000.0
1000,SCOR,22.86,0.0,22.86,0.0,22.86,1516338000000.0
1001,SCOR,22.86,0.0,22.86,0.0,22.86,1516251600000.0
1002,SCOR,22.86,0.0,22.86,0.0,22.86,1516165200000.0
1003,SCOR,22.86,0.0,22.86,0.0,22.86,1516078800000.0
1004,SCOR,22.86,0.0,22.86,0.0,22.86,1515733200000.0
1005,SCOR,22.86,0.0,22.86,0.0,22.86,1515646800000.0
1006,SCOR,22.86,0.0,22.86,0.0,22.86,1515560400000.0
1007,SCOR,22.86,0.0,22.86,0.0,22.86,1515474000000.0
1008,SCOR,22.86,0.0,22.86,0.0,22.86,1515387600000.0
1009,SCOR,22.86,0.0,22.86,0.0,22.86,1515128400000.0
1010,SCOR,22.86,0.0,22.86,0.0,22.86,1515042000000.0
1011,SCOR,22.86,0.0,22.86,0.0,22.86,1514955600000.0
1012,SCOR,22.86,0.0,22.86,0.0,22.86,1514869200000.0
1013,SCOR,22.86,0.0,22.86,0.0,22.86,1514523600000.0
1014,SCOR,22.86,0.0,22.86,0.0,22.86,1514437200000.0
1015,SCOR,22.86,0.0,22.86,0.0,22.86,1514350800000.0
1016,SCOR,22.86,0.0,22.86,0.0,22.86,1514264400000.0
1017,SCOR,22.86,0.0,22.86,0.0,22.86,1513918800000.0
1018,SCOR,22.86,0.0,22.86,0.0,22.86,1513832400000.0
1019,SCOR,22.86,0.0,22.86,0.0,22.86,1513746000000.0
1020,SCOR,22.86,0.0,22.86,0.0,22.86,1513659600000.0
1021,SCOR,22.86,0.0,22.86,0.0,22.86,1513573200000.0
1022,SCOR,22.86,0.0,22.86,0.0,22.86,1513314000000.0
1023,SCOR,22.86,0.0,22.86,0.0,22.86,1513227600000.0
1024,SCOR,22.86,0.0,22.86,0.0,22.86,1513141200000.0
1025,PINC,43.95,-0.0006825938566553159,43.92,0.01569965870307162,44.64,1534219200000.0
1026,MPAC,10.06,-0.001988071570576675,10.04,0.0009940357852882492,10.07,1532923200000.0
1027,MPAC,9.92,0.011088709677419298,10.03,0.014112903225806508,10.06,1530849600000.0
1028,MPAC,9.92,0.012429435483871008,10.0433,0.013104838709677498,10.05,1530590400000.0
1029,MPAC,9.9,0.014141414141414019,10.04,0.015151515151515187,10.05,1530504000000.0
1030,MPAC,9.9,0.01313131313131303,10.03,0.01666666666666658,10.065,1530244800000.0
1031,MPAC,9.88,0.01872469635627517,10.065,0.002024291497975665,9.9,1529640000000.0
1032,MPAC,9.88,0.00404858299595133,9.92,0.0,9.88,1529467200000.0
1033,MPAC,9.86,0.006085192697768814,9.92,0.002028397565923058,9.88,1529380800000.0
1034,MPAC,9.86,0.004056795131845935,9.9,0.002028397565923058,9.88,1529294400000.0
1035,MPAC,9.86,0.004056795131845935,9.9,0.002028397565923058,9.88,1529035200000.0
1036,MPAC,9.86,0.004056795131845935,9.9,0.002028397565923058,9.88,1528948800000.0
1037,MPAC,9.86,0.002028397565923058,9.88,0.002028397565923058,9.88,1528862400000.0
1038,MPAC,9.88,-0.002024291497975845,9.86,-0.002024291497975845,9.86,1528171200000.0
1039,MPAC,9.85,0.0010152284263959175,9.86,0.003045685279187933,9.88,1527566400000.0
1040,MPAC,9.87,-0.0020263424518743235,9.85,0.0,9.87,1526529600000.0
1041,MPAC,9.81,0.004077471967380137,9.85,0.0030581039755351027,9.84,1526270400000.0
1042,MPAC,9.79,0.006128702757916292,9.85,0.005107252298263607,9.84,1526011200000.0
1043,MPAC,9.81,-0.0020387359836902498,9.79,-0.0020387359836902498,9.79,1524801600000.0
1044,MPAC,9.82,-0.007128309572301455,9.75,-0.0050916496945010905,9.77,1521777600000.0
1045,MPAC,9.8,-0.005102040816326603,9.75,-0.0010204081632654656,9.79,1521691200000.0
1046,MPAC,9.77,-0.002047082906857684,9.75,-0.001023541453428842,9.76,1521604800000.0
1047,MPAC,9.77,-0.002047082906857684,9.75,0.008188331627430918,9.85,1521518400000.0
1048,MPAC,9.77,-0.002047082906857684,9.75,0.008188331627430918,9.85,1521432000000.0
1049,MPAC,9.79,-0.0020429009193053704,9.77,-0.004085801838610741,9.75,1520226000000.0
1050,MPAC,9.79,-0.0020429009193053704,9.77,-0.0030643513789580554,9.76,1519966800000.0
1051,MPAC,9.79,-0.004085801838610741,9.75,-0.0030643513789580554,9.76,1519880400000.0
1052,MPAC,9.79,-0.004085801838610741,9.75,-0.0030643513789580554,9.76,1519794000000.0
1053,MPAC,9.79,-0.0010214504596526852,9.78,0.0010214504596528667,9.8,1517288400000.0
1054,MPAC,9.79,-0.0010214504596526852,9.78,-0.0010214504596526852,9.78,1517202000000.0
1055,MPAC,9.77,-0.002047082906857684,9.75,0.0,9.77,1515646800000.0
1056,MPAC,9.77,-0.002047082906857684,9.75,0.0,9.77,1515560400000.0
1057,MPAC,9.77,-0.002047082906857684,9.75,0.0,9.77,1515474000000.0
1058,GTYH,10.2,-0.006745098039215641,10.1312,-0.007843137254901968,10.12,1536120000000.0
1059,GTYH,10.13,0.0029615004935833523,10.16,0.0010069101678182942,10.1402,1533009600000.0
1060,GTYH,10.15,-0.0019704433497536524,10.13,-0.004926108374384306,10.1,1531454400000.0
1061,GTYH,10.15,-0.0019704433497536524,10.13,-0.004926108374384306,10.1,1531368000000.0
1062,GTYH,10.15,-0.0019704433497536524,10.13,-0.0029359605911329877,10.1202,1531281600000.0
1063,GTYH,10.05,0.004975124378109346,10.1,0.005970149253731216,10.11,1528344000000.0
1064,GTYH,10.03,0.0029910269192423866,10.06,0.0009970089730807366,10.04,1527566400000.0
1065,GTYH,10.03,0.0009970089730807366,10.04,0.0009970089730807366,10.04,1527220800000.0
1066,GTYH,10.0,0.008980000000000033,10.0898,0.0009999999999999788,10.01,1527134400000.0
1067,GTYH,10.0,0.005000000000000071,10.05,0.0009999999999999788,10.01,1527048000000.0
1068,GTYH,9.97,0.0,9.97,-0.0020060180541626228,9.95,1523505600000.0
1069,GTYH,9.95,0.005025125628140776,10.0,0.0010050251256282978,9.96,1523332800000.0
1070,GTYH,9.94,0.0010060362173038016,9.95,0.0010060362173038016,9.95,1523246400000.0
1071,GTYH,9.92,0.005040322580645233,9.97,0.0,9.92,1519275600000.0
1072,PRFZ,145.42,-0.013019529638288972,143.5267,0.004263512584238788,146.04,1534478400000.0
1073,NUVA,69.24,0.01718659734257672,70.43,-0.004188330444829464,68.95,1534219200000.0
1074,NUVA,51.89,-0.03237618038157641,50.21,0.004817883985353632,52.14,1519966800000.0
1075,AFSI,14.6,-0.0212328767123288,14.29,-0.013013698630136952,14.41,1537156800000.0
1076,AFSI,14.58,-0.001371742112482824,14.56,0.0,14.58,1530072000000.0
1077,CGBD,18.34,-0.00599781897491818,18.23,0.007633587786259573,18.48,1513314000000.0
1078,CDC,48.7505,-0.08082994020574148,44.81,-0.04103547655921482,46.75,1516338000000.0
1079,LPNT,48.65,-0.010277492291880781,48.15,0.04933196300102772,51.05,1520226000000.0
1080,VRTU,54.52,-0.047505502567865066,51.93,0.007887013939838585,54.95,1531108800000.0
1081,VRTU,50.48,-0.02733755942947693,49.1,-0.009508716323296293,50.0,1520226000000.0
1082,MOSY,1.4,0.0142857142857143,1.42,0.0428571428571429,1.46,1514523600000.0
1083,SYNH,51.0,-0.12156862745098045,44.8,-0.035490196078431416,49.19,1537416000000.0
1084,SYNH,49.6,0.016129032258064457,50.4,-0.0272177419354839,48.25,1530763200000.0
1085,SYNH,42.9,0.06060606060606064,45.5,0.024475524475524577,43.95,1526961600000.0
1086,SYNH,44.1,-0.0952380952380953,39.9,-0.09070294784580499,40.1,1513918800000.0
1087,FTSL,48.09,-0.0002079434393845938,48.08,0.00041588687876889204,48.11,1537761600000.0
1088,FTSL,48.0,0.0016666666666666312,48.08,0.0010416666666666075,48.05,1536897600000.0
1089,FTSL,48.02,-0.0014577259475218717,47.95,0.0004164931278633074,48.04,1534996800000.0
1090,FTSL,48.0,0.002291666666666655,48.11,0.0006250000000000236,48.03,1534910400000.0
1091,FTSL,48.04,-0.0004163197335552877,48.02,-0.0018734388009990905,47.95,1531368000000.0
1092,FTSL,48.28,-0.0024855012427507156,48.16,-0.0031068765534382472,48.13,1523332800000.0
1093,FTSL,48.24,-0.002694859038142673,48.11,-0.004042288557213936,48.045,1520571600000.0
1094,FTSL,48.34,0.0,48.34,-0.00041373603640883585,48.32,1515646800000.0
1095,VRIG,25.15,-0.0017017892644135082,25.1072,-0.0011928429423458285,25.12,1536638400000.0
1096,VRIG,25.1,-0.0011952191235060214,25.07,0.00039840637450191274,25.11,1530244800000.0
1097,PRGS,42.55,-0.1706227967097532,35.29,-0.007755581668625108,42.22,1536292800000.0
1098,SNHY,54.5,-0.017798165137614657,53.53,0.01889908256880736,55.53,1536638400000.0
1099,VGSH,59.87,-0.00016702856188404895,59.86,0.0005010856856522655,59.9,1533700800000.0
1100,IDCC,82.3,0.01944106925880934,83.9,0.037667071688942996,85.4,1527825600000.0
1101,IDCC,79.25,-0.06056782334384855,74.45,0.0037854889589905003,79.55,1523246400000.0
1102,FTSM,59.99,0.0008334722453741816,60.04,0.000666777796299369,60.03,1537156800000.0
1103,FTSM,60.08,-0.00099866844207715,60.02,-0.001498002663115784,59.99,1533614400000.0
1104,FTSM,60.06,-0.0009990009990010367,60.0,-0.0014985014985015553,59.97,1531108800000.0
1105,FTSM,60.01,0.0008331944675888063,60.06,0.000666555574070974,60.05,1529985600000.0
1106,FTSM,60.01,0.0008331944675888063,60.06,0.0004699216797201355,60.0382,1525060800000.0
1107,FTSM,60.03,-0.0008329168748959564,59.98,8.329168748951279e-05,60.035,1522814400000.0
1108,FTSM,59.98,0.0010003334444815318,60.04,0.0006668889629877668,60.02,1521777600000.0
1109,FTSM,60.08,-0.00099866844207715,60.02,-0.0013315579227696122,60.0,1515646800000.0
1110,FTSM,60.05,-0.0004995836802663453,60.02,-0.0006661115736885787,60.01,1515387600000.0
1111,VNDA,19.1,0.04188481675392655,19.9,-0.002617801047120456,19.05,1529035200000.0
1112,VNDA,17.0,0.026470588235294076,17.45,0.014705882352941176,17.25,1526011200000.0
1113,VNDA,15.35,-0.0553745928338762,14.5,-0.006514657980456003,15.25,1513746000000.0
1114,STRL,15.4,0.0006493506493506355,15.41,-0.012337662337662305,15.21,1533182400000.0
1115,SONC,35.63,0.004209935447656429,35.78,-0.03396014594442887,34.42,1529035200000.0
1116,SBBP,7.95,-0.04402515723270447,7.6,-0.04402515723270447,7.6,1525060800000.0
1117,REPH,9.02,-0.1685144124168514,7.5,-0.07760532150776046,8.32,1535428800000.0
1118,REPH,11.49,0.05831157528285465,12.16,0.017406440382941625,11.69,1523246400000.0
1119,PRTS,1.67,-0.08383233532934126,1.53,-0.023952095808383256,1.63,1536552000000.0
1120,MBRX,1.75,-0.07999999999999995,1.61,-0.0285714285714286,1.7,1531800000000.0
1121,KAAC,9.91,0.004036326942482255,9.95,0.0020181634712411276,9.93,1531454400000.0
1122,KAAC,9.94,0.0010060362173038016,9.95,-0.0030181086519114044,9.91,1531195200000.0
1123,KAAC,9.91,0.004036326942482255,9.95,0.004036326942482255,9.95,1531108800000.0
1124,KAAC,9.91,0.0020181634712411276,9.93,0.0,9.91,1530849600000.0
1125,KAAC,9.91,0.0020181634712411276,9.93,0.0,9.91,1530763200000.0
1126,KAAC,9.91,0.0,9.91,0.0020181634712411276,9.93,1530590400000.0
1127,KAAC,9.91,0.0,9.91,0.0030272452068616914,9.94,1530504000000.0
1128,KAAC,9.91,0.004036326942482255,9.95,0.0,9.91,1530244800000.0
1129,KAAC,9.93,-0.002014098690835808,9.91,-0.002014098690835808,9.91,1530072000000.0
1130,KAAC,9.9,0.0030303030303029657,9.93,0.0010101010101009886,9.91,1529985600000.0
1131,KAAC,9.9,0.0040404040404039545,9.94,0.0010101010101009886,9.91,1529899200000.0
1132,KAAC,9.89,-0.004044489383215462,9.85,-0.002022244691607821,9.87,1525665600000.0
1133,KAAC,9.85,0.002030456852791835,9.87,0.00406091370558385,9.89,1525060800000.0
1134,KAAC,9.87,0.0020263424518745035,9.89,-0.012158054711246122,9.75,1524196800000.0
1135,KAAC,9.79,0.006128702757916292,9.85,-0.0020429009193053704,9.77,1522641600000.0
1136,KAAC,9.79,0.006128702757916292,9.85,-0.0020429009193053704,9.77,1522296000000.0
1137,KAAC,9.79,0.0010214504596528667,9.8,-0.0030643513789580554,9.76,1522209600000.0
1138,KAAC,9.79,0.004075587334014419,9.8299,-0.003023493360571861,9.7604,1522123200000.0
1139,KAAC,9.79,-0.0030643513789580554,9.76,-0.0030643513789580554,9.76,1522036800000.0
1140,KAAC,9.79,-0.0020429009193053704,9.77,0.0,9.79,1521777600000.0
1141,KAAC,9.79,-0.0020429009193053704,9.77,0.0,9.79,1521691200000.0
1142,KAAC,9.78,-0.0020040899795499725,9.7604,0.0010224948875255406,9.79,1521518400000.0
1143,KAAC,9.75,0.0010256410256410037,9.76,0.004102564102564015,9.79,1521432000000.0
1144,KAAC,9.75,0.004102564102564015,9.79,0.004102564102564015,9.79,1521172800000.0
1145,KAAC,9.75,0.004102564102564015,9.79,0.004102564102564015,9.79,1521086400000.0
1146,KAAC,9.75,0.004102564102564015,9.79,0.0030769230769230114,9.78,1521000000000.0
1147,KAAC,9.72,0.0020576131687242358,9.74,0.0,9.72,1518411600000.0
1148,KAAC,9.71,0.003089598352214146,9.74,0.003089598352214146,9.74,1518152400000.0
1149,IVTY,7.4,0.0013513513513513226,7.41,0.0,7.4,1536897600000.0
1150,IVTY,7.4,-0.0013513513513514425,7.39,0.0,7.4,1536724800000.0
1151,IVTY,3.85,0.025974025974025997,3.95,0.03896103896103894,4.0,1529553600000.0
1152,GRBK,10.1,-0.03960396039603964,9.7,-0.03465346534653462,9.75,1531195200000.0
1153,GRBK,12.2,-0.22131147540983603,9.5,-0.1475409836065573,10.4,1528344000000.0
1154,EVLV,1.46,-0.02054794520547947,1.43,0.02054794520547947,1.49,1531108800000.0
1155,DRYS,5.79,-0.09844559585492232,5.22,0.0017271157167529857,5.8,1537243200000.0
1156,DRYS,4.75,0.151578947368421,5.47,0.10947368421052622,5.27,1536120000000.0
1157,DRYS,5.07,0.11637080867850096,5.66,0.28796844181459563,6.53,1528689600000.0
1158,CVGI,7.7,-0.07792207792207799,7.1,-0.0727272727272728,7.14,1530244800000.0
1159,CLNE,2.66,0.10902255639097745,2.95,0.16917293233082695,3.11,1526356800000.0
1160,ASYS,8.27,-0.1003627569528415,7.44,-0.0012091898428052948,8.26,1519966800000.0
1161,ADRO,9.25,-0.010810810810810773,9.15,-0.03243243243243251,8.95,1520398800000.0
1162,VTIP,49.01,-0.0018363599265455277,48.92,-0.00020403999183835975,49.0,1534478400000.0
1163,VTIP,48.99,-0.0004082465809349485,48.97,-0.0008164931618697519,48.95,1534305600000.0
1164,VGIT,62.67,-0.0015956598053295263,62.57,0.0019147917663953637,62.79,1533700800000.0
1165,VGIT,62.475,-0.0024809923969588018,62.32,-0.0029611844737895522,62.29,1526616000000.0
1166,ICHR,25.93,-0.156575395295025,21.87,-0.13613575009641346,22.4,1535083200000.0
1167,ICHR,28.99,-0.14729216971369438,24.72,-0.04656778199379089,27.64,1519966800000.0
1168,PRQR,3.4,-0.11764705882352938,3.0,-0.07352941176470588,3.15,1519966800000.0
1169,ARCC,16.53,0.013309134906231024,16.75,0.0024198427102237836,16.57,1525320000000.0
1170,ESND,8.58,0.1153846153846154,9.57,0.0815850815850815,9.28,1522728000000.0
1171,VIAV,11.48,-0.019163763066202145,11.26,-0.04529616724738672,10.96,1534824000000.0
1172,VIAV,10.16,-0.03149606299212601,9.84,-0.042322834645669265,9.73,1526270400000.0
1173,TWNK,14.77,-0.05619498984427895,13.94,-0.026404874746106893,14.38,1519966800000.0
1174,KTWO,22.91,-0.0026189436927105507,22.85,0.003491924923614068,22.99,1526616000000.0
1175,NTRS,107.26,-0.0029834048107403263,106.94,0.0015849338057057774,107.43,1515128400000.0
1176,STMP,204.2,-0.06464250734573943,191.0,0.010284035259549573,206.3,1516251600000.0
1177,CCRN,10.13,-0.07897334649555782,9.33,-0.04442250740375134,9.68,1534737600000.0
1178,BCOV,7.2,0.0,7.2,-0.013888888888888963,7.1,1518757200000.0
1179,VMBS,51.29,-0.005069214271787834,51.03,-0.002924546695262207,51.14,1526616000000.0
1180,GEOS,13.97,-0.04438081603435941,13.35,-0.007874015748031583,13.86,1534305600000.0
1181,TRUE,14.16,-0.05861581920903955,13.33,-0.05932203389830507,13.32,1537243200000.0
1182,AGFS,7.51,-0.06790945406125164,7.0,-0.01464713715046597,7.4,1528344000000.0
1183,AGFS,7.07,0.06223479490806216,7.51,0.03677510608203674,7.33,1527048000000.0
1184,AXDX,29.7,-0.2053872053872053,23.6,-0.02020202020202013,29.1,1516251600000.0
1185,MITL,10.16,0.10039370078740154,11.18,0.09842519685039369,11.16,1523851200000.0
1186,MITL,9.2,0.01086956521739146,9.3,0.02391304347826094,9.42,1520571600000.0
1187,SAIA,76.8,0.013671874999999964,77.85,-0.012369791666666704,75.85,1532923200000.0
1188,VCYT,12.04,0.020764119601328904,12.29,-0.019933554817275618,11.8,1533614400000.0
1189,VCYT,5.76,0.11979166666666674,6.45,0.03819444444444456,5.98,1518670800000.0
1190,HABT,15.4,0.07142857142857141,16.5,0.048701298701298586,16.15,1533528000000.0
1191,HABT,15.15,0.06930693069306923,16.2,0.013201320132013155,15.35,1532577600000.0
1192,HABT,9.85,0.07106598984771585,10.55,-0.010152284263959355,9.75,1527825600000.0
1193,HABT,10.25,-0.14146341463414627,8.8,-0.12439024390243907,8.975,1524542400000.0
1194,IGOV,49.92,0.017027243589743616,50.77,-0.0028044871794871908,49.78,1513832400000.0
1195,CECO,15.39,0.04678362573099407,16.11,0.05068226120857707,16.17,1527048000000.0
1196,CECO,14.08,-0.05894886363636364,13.25,-0.02272727272727275,13.76,1519966800000.0
1197,AGNC,19.06,0.0052465897166842305,19.16,0.0041972717733474215,19.14,1530504000000.0
1198,KTOS,13.13,-0.015993907083016057,12.92,-0.003046458492003117,13.09,1531368000000.0
1199,KTOS,11.72,-0.027303754266211625,11.4,-0.01621160409556325,11.53,1527825600000.0
1200,KTOS,11.4,-0.02894736842105264,11.07,-0.023684210526315752,11.13,1525406400000.0
1201,SLGN,27.6,-0.013405797101449311,27.23,-0.004710144927536324,27.47,1532577600000.0
1202,SLGN,27.6,-0.02572463768115945,26.89,-0.031521739130434816,26.73,1530504000000.0
1203,MITK,8.9,-0.022471910112359668,8.7,-0.04494382022471914,8.5,1525233600000.0
1204,AMR,7.34,-0.057220708446866476,6.92,-0.0340599455040872,7.09,1528257600000.0
1205,UFPI,39.08,-0.060644831115660124,36.71,-0.03812691914022505,37.59,1527825600000.0
1206,ATRO,39.03,-0.07840122982321297,35.97,-0.05559825775044842,36.86,1528430400000.0
1207,PSEC,6.86,0.0014577259475218346,6.87,-0.005830903790087469,6.82,1526875200000.0
1208,TLGT,4.27,-0.0772833723653395,3.94,0.028103044496487147,4.39,1533787200000.0
1209,NEOG,71.99,0.020975135435477223,73.5,0.037783025420197236,74.71,1525320000000.0
1210,NEOG,61.72,0.007615035644847681,62.19,0.041963707064160784,64.31,1519966800000.0
1211,RMBS,13.92,-0.05172413793103453,13.2,0.005028735632183929,13.99,1519966800000.0
1212,CLMT,7.75,-0.012903225806451568,7.65,0.0,7.75,1530849600000.0
1213,ODP,3.01,0.10963455149501665,3.34,0.10963455149501665,3.34,1533528000000.0
1214,ODP,2.92,-0.08904109589041088,2.66,-0.01027397260273966,2.89,1528344000000.0
1215,LPLA,60.76,0.024193548387096756,62.23,0.03851217906517451,63.1,1516338000000.0
1216,ZAGG,16.55,-0.048338368580060465,15.75,-0.02114803625377652,16.2,1534478400000.0
1217,EGLE,4.86,0.04732510288065834,5.09,0.02263374485596696,4.97,1518584400000.0
1218,ZIXI,5.84,-0.056506849315068504,5.51,-0.04109589041095894,5.6,1536206400000.0
1219,ZIXI,5.09,-0.017681728880157142,5.0,0.04518664047151286,5.32,1524024000000.0
1220,ZIXI,4.79,0.05427974947807929,5.05,0.05427974947807929,5.05,1523246400000.0
1221,ZIXI,4.25,0.035294117647058906,4.4,0.004705882352941076,4.27,1519966800000.0
1222,GPP,17.9,0.0,17.9,0.00558659217877103,18.0,1517893200000.0
1223,APOG,45.93,-0.07315480078380142,42.57,-0.01480513825386457,45.25,1519966800000.0
1224,COLL,21.13,0.1467108376715571,24.23,0.21769995267392342,25.73,1515387600000.0
1225,PNNT,7.17,0.01394700139470009,7.27,0.015341701534170199,7.28,1525838400000.0
1226,CSGS,41.87,-0.08000955337950787,38.52,-0.04131836637210406,40.14,1536897600000.0
1227,ATSG,24.02,-0.05995004163197341,22.58,-0.02539550374687758,23.41,1528344000000.0
1228,ATSG,22.13,-0.05467690917306811,20.92,-0.02304563940352454,21.62,1525320000000.0
1229,ATSG,26.47,-0.0476010578012844,25.21,-0.06309029089535316,24.8,1519189200000.0
1230,MYGN,40.93,-0.20302956266796976,32.62,-0.08013681895919866,37.65,1516251600000.0
1231,MYGN,36.84,0.0010857763300759812,36.88,0.09581976112920722,40.37,1515474000000.0
1232,FLNT,3.0,-0.03333333333333336,2.9,0.0,3.0,1527739200000.0
