code,exp2015,exp2016,exp2017,exp2018,income2015,income2016,income2017,income2018,net2015,net2016,net2017,net2018,sale2015,sale2016,sale2017,sale2018
DXYN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.08亿_--,1.03亿_-4.63%,1.05亿_1.94%,9817.50万_-6.50%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2420.70万_--,2524.40万_4.28%,2238.70万_-11.32%,2251.90万_0.59%
DY,0_0,0_0,0_0,0.00元_--,0_0,0_0,0_0,-9.11亿_--,0_0,0_0,0_0,0.00元_--,0_0,0_0,0_0,-9572.1万_--
DYLS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
E,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EA,2.85亿_--,2.82亿_-1.05%,3.35亿_18.79%,3.35亿_0.00%,11.85亿_--,13.08亿_10.38%,15.27亿_16.74%,15.82亿_3.60%,2.85亿_--,2.82亿_-1.05%,3.35亿_18.79%,3.35亿_0.00%,2.67亿_--,2.64亿_-1.12%,2.73亿_3.41%,2.61亿_-4.40%
EAD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EAF,42.30万_-93.29%,0_0,37.30万_--,60.10万_61.13%,9854.20万_-62.10%,0_0,1.92亿_--,5.33亿_177.60%,42.30万_-93.29%,0_0,37.30万_--,60.10万_61.13%,1396.20万_-60.28%,0_0,1538.80万_--,1568.30万_1.92%
EARS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EAT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7.64亿_--,8.82亿_15.45%,8.11亿_-8.05%,8.17亿_0.74%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7000.80万_--,7143.60万_2.04%,6968.80万_-2.45%,7161.10万_2.76%
EB,0_0,0_0,977.60万_--,1340.00万_37.07%,0_0,0_0,6269.50万_--,7591.50万_21.09%,0_0,0_0,977.60万_--,1340.00万_37.07%,0_0,0_0,4218.20万_--,4059.60万_-3.76%
EBAY,0_0,2.92亿_--,3.17亿_8.56%,2.92亿_-7.89%,0_0,23.95亿_--,27.07亿_13.03%,28.77亿_6.28%,0_0,2.92亿_--,3.17亿_8.56%,2.92亿_-7.89%,0_0,8.67亿_--,10.58亿_22.03%,12.03亿_13.71%
EBF,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.40亿_--,9120.60万_-34.85%,8657.20万_-5.08%,8708.80万_0.60%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2249.00万_--,1714.70万_-23.76%,1518.60万_-11.44%,1828.40万_20.40%
EBIX,802.90万_--,806.80万_0.49%,855.10万_5.99%,1096.30万_28.21%,7020.40万_--,8004.60万_14.02%,1.05亿_31.17%,1.36亿_29.52%,802.90万_--,806.80万_0.49%,855.10万_5.99%,1096.30万_28.21%,1990.70万_--,2179.50万_9.48%,2461.10万_12.92%,4153.20万_68.75%
EBND,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EBR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EBS,2535.30万_--,2572.70万_1.48%,2851.40万_10.83%,5199.80万_82.36%,1.60亿_--,1.52亿_-5.00%,1.94亿_27.63%,2.71亿_39.69%,2535.30万_--,2572.70万_1.48%,2851.40万_10.83%,5199.80万_82.36%,3488.20万_--,4177.20万_19.75%,4997.90万_19.65%,1.06亿_112.09%
EBSB,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ECA,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9.19亿_--,8.22亿_-10.55%,12.10亿_47.20%,23.81亿_96.78%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.34亿_--,2.62亿_-21.56%,3.29亿_25.57%,3.18亿_-3.34%
ECC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ECH,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ECHO,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.07亿_--,4.07亿_0.00%,5.48亿_34.64%,5.83亿_6.39%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7398.76万_--,7299.12万_-1.35%,8609.60万_17.95%,8875.90万_3.09%
ECL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,34.12亿_--,33.51亿_-1.79%,36.49亿_8.89%,37.60亿_3.04%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,10.59亿_--,4.55亿_-57.03%,9.89亿_117.36%,9.78亿_-1.11%
ECOL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.38亿_--,1.17亿_-15.22%,1.34亿_14.53%,1.58亿_17.91%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2200.40万_--,1988.30万_-9.64%,2230.80万_12.20%,2530.30万_13.43%
ECOM,425.30万_--,465.90万_9.55%,599.00万_28.57%,537.00万_-10.35%,2943.40万_--,3176.30万_7.91%,3410.50万_7.37%,3478.90万_2.01%,425.30万_--,465.90万_9.55%,599.00万_28.57%,537.00万_-10.35%,1925.20万_--,1639.90万_-14.82%,2159.80万_31.70%,2123.20万_-1.69%
ECON,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ECOR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ECPG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.98亿_--,3.12亿_4.70%,3.71亿_18.91%,4.04亿_8.89%
ECR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ED,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,27.07亿_--,27.07亿_0.00%,29.61亿_9.38%,29.49亿_-0.41%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.90亿_--,3.11亿_7.24%,3.43亿_10.29%,3.77亿_9.91%
EDC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDGE,526.55万_--,677.88万_28.74%,1083.37万_59.82%,48.52万_-95.52%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,526.55万_--,677.88万_28.74%,1083.37万_59.82%,48.52万_-95.52%,360.59万_--,416.00万_15.37%,528.95万_27.15%,298.76万_-43.52%
EDI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDIT,582.60万_--,2683.50万_360.61%,2642.40万_-1.53%,1919.40万_-27.36%,79.20万_--,89.80万_13.38%,366.70万_308.35%,611.90万_66.87%,582.60万_--,2683.50万_360.61%,2642.40万_-1.53%,1919.40万_-27.36%,733.90万_--,1304.70万_77.78%,1368.50万_4.89%,1317.80万_-3.70%
EDIV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDN,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDTX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDU,0_0,--_--,--_--,--_--,0_0,3.95亿_--,4.86亿_23.04%,7.01亿_44.24%,0_0,--_--,--_--,--_--,0_0,1.98亿_--,2.35亿_18.69%,3.45亿_46.81%
EDV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EDZ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EE,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1.96亿_--,1.91亿_-2.55%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,2384.90万_--,2444.10万_2.48%
EEFT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.71亿_--,5.20亿_10.40%,6.05亿_16.35%,6.49亿_7.27%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.25亿_--,1.41亿_12.80%,3.87亿_174.47%,4.46亿_15.25%
EEM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EEMS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EEMV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EES,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EEX,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,3040.40万_--,3150.00万_3.60%,5700.00万_80.95%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,3489.50万_--,3690.00万_5.75%,4440.00万_20.33%
EFA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFAV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFII,3745.10万_--,3966.40万_5.91%,3915.70万_-1.28%,4024.00万_2.77%,2.57亿_--,2.67亿_3.89%,2.69亿_0.75%,2.57亿_-4.46%,3745.10万_--,3966.40万_5.91%,3915.70万_-1.28%,4024.00万_2.77%,6919.90万_--,7113.40万_2.80%,8290.30万_16.54%,7602.30万_-8.30%
EFL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFSC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EFX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.66亿_--,8.01亿_20.27%,8.38亿_4.62%,8.35亿_-0.36%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.64亿_--,3.04亿_15.15%,3.27亿_7.57%,4.17亿_27.52%
EGAN,399.90万_--,393.90万_-1.50%,348.70万_-11.47%,393.10万_12.73%,1707.40万_--,1762.20万_3.21%,1462.10万_-17.03%,1558.90万_6.62%,399.90万_--,393.90万_-1.50%,348.70万_-11.47%,393.10万_12.73%,870.20万_--,805.30万_-7.46%,605.20万_-24.85%,655.40万_8.29%
EGBN,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EGHT,434.80万_--,611.00万_40.52%,714.20万_16.89%,1001.60万_40.24%,4353.00万_--,5733.30万_31.71%,6648.80万_15.97%,7934.40万_19.34%,434.80万_--,611.00万_40.52%,714.20万_16.89%,1001.60万_40.24%,2730.20万_--,3837.20万_40.55%,4804.20万_25.20%,6328.10万_31.72%
EGI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EGIF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EGLE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2574.09万_--,4183.59万_62.53%,7458.74万_78.29%,8669.22万_16.23%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1761.15万_--,1745.52万_-0.89%,1733.29万_-0.70%,1817.28万_4.85%
EGO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EGOV,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7115.80万_--,7834.20万_10.10%,8347.20万_6.55%,7864.90万_-5.78%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1283.80万_--,1455.50万_13.37%,1571.60万_7.98%,1731.30万_10.16%
EGP,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,338.60万_--,347.50万_2.63%
EGRX,0_0,0_0,944.40万_--,585.90万_-37.96%,0_0,0_0,4678.50万_--,5605.40万_19.81%,0_0,0_0,944.40万_--,585.90万_-37.96%,0_0,0_0,1331.60万_--,1547.60万_16.22%
EGY,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1752.30万_--,1532.60万_-12.54%,1715.60万_11.94%,2760.60万_60.91%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1480.10万_--,321.10万_-78.31%,264.10万_-17.75%,328.30万_24.31%
EHC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8.65亿_--,9.32亿_7.75%,10.09亿_8.26%,10.96亿_8.62%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.44亿_--,5.97亿_9.74%,6.44亿_7.87%,7.21亿_11.96%
EHI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EHTH,-2740万_--,769.60万_128.09%,853.10万_10.85%,860.20万_0.83%,4110.00万_--,4325.70万_5.25%,7605.60万_75.82%,1.22亿_60.41%,-2740万_--,769.60万_128.09%,853.10万_10.85%,860.20万_0.83%,3936.60万_--,3619.70万_-8.05%,3354.60万_-7.32%,5109.80万_52.32%
EIDO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EIG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EIGI,680.10万_--,1967.10万_189.24%,1837.90万_-6.57%,2342.10万_27.43%,1.93亿_--,2.92亿_51.30%,2.94亿_0.68%,2.82亿_-4.08%,680.10万_--,1967.10万_189.24%,1837.90万_-6.57%,2342.10万_27.43%,5858.50万_--,1.03亿_75.81%,9934.90万_-3.54%,9668.30万_-2.68%
EIGR,362.40万_--,937.70万_158.75%,777.90万_-17.04%,1201.10万_54.40%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,362.40万_--,937.70万_158.75%,777.90万_-17.04%,1201.10万_54.40%,308.70万_--,353.20万_14.42%,280.60万_-20.55%,408.20万_45.47%
EIM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EIX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,23.41亿_--,28.84亿_23.20%,32.20亿_11.65%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,4.68亿_--,5.03亿_7.48%,5.06亿_0.60%,0_0
EKSO,204.20万_--,229.30万_12.29%,199.20万_-13.13%,136.80万_-31.33%,194.30万_--,258.70万_33.14%,245.30万_-5.18%,329.60万_34.37%,204.20万_--,229.30万_12.29%,199.20万_-13.13%,136.80万_-31.33%,441.60万_--,542.80万_22.92%,687.80万_26.71%,528.50万_-23.16%
EL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,25.24亿_--,26.46亿_4.83%,28.94亿_9.37%,32.95亿_13.86%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,18.09亿_--,18.93亿_4.64%,19.47亿_2.85%,22.88亿_17.51%
ELAN,0_0,0_0,6200.00万_--,6110.00万_-1.45%,0_0,0_0,7.54亿_--,7.99亿_5.97%,0_0,0_0,6200.00万_--,6110.00万_-1.45%,0_0,0_0,2.57亿_--,2.35亿_-8.56%
ELF,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6543.60万_--,7643.50万_16.81%,8159.30万_6.75%,7857.10万_-3.70%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2409.20万_--,3034.90万_25.97%,3260.30万_7.43%,3389.80万_3.97%
ELGX,873.80万_12.89%,854.10万_-2.25%,447.80万_-47.57%,0_0,3923.20万_0.99%,4746.30万_20.98%,4400.30万_-7.29%,0_0,873.80万_12.89%,854.10万_-2.25%,447.80万_-47.57%,0_0,2725.90万_1.11%,3618.50万_32.75%,3137.50万_-13.29%,0_0
ELLI,1173.40万_--,1630.50万_38.96%,1991.20万_22.12%,2045.00万_2.70%,6486.70万_--,9618.10万_48.27%,1.13亿_17.49%,1.16亿_2.65%,1173.40万_--,1630.50万_38.96%,1991.20万_22.12%,2045.00万_2.70%,2466.50万_--,3269.10万_32.54%,4213.80万_28.90%,4705.40万_11.67%
ELLO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ELP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ELS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,927.70万_--,871.60万_-6.05%,928.30万_6.51%,1210.70万_30.42%
ELVT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.34亿_42.52%,1.69亿_26.12%,1.93亿_14.20%,2.07亿_7.25%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2015.00万_7.67%,1997.40万_-0.87%,2542.10万_27.27%,2992.60万_17.72%
ELY,0_0,0_0,966.90万_--,1119.10万_15.74%,0_0,0_0,1.92亿_--,1.81亿_-5.73%,0_0,0_0,966.90万_--,1119.10万_15.74%,0_0,0_0,9044.90万_--,1.01亿_11.67%
EMAN,137.00万_61.94%,189.40万_38.25%,139.30万_-26.45%,0_0,671.40万_-0.10%,455.80万_-32.11%,642.20万_40.90%,0_0,137.00万_61.94%,189.40万_38.25%,139.30万_-26.45%,0_0,163.70万_-27.44%,236.70万_44.59%,209.60万_-11.45%,0_0
EMB,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EME,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,17.78亿_--,19.50亿_9.67%,20.13亿_3.23%,22.29亿_10.73%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.68亿_--,1.96亿_16.67%,2.05亿_4.59%,2.21亿_7.80%
EMEM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMES,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,4450.20万_108.44%,4261.90万_-4.23%,1.03亿_141.68%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,1088.80万_10171.70%,968.20万_-11.08%,1225.60万_26.59%,0_0
EMGF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMHY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMKR,264.90万_--,239.20万_-9.70%,386.20万_61.45%,437.20万_13.21%,2301.80万_--,2560.00万_11.22%,2917.60万_13.97%,2524.10万_-13.49%,264.90万_--,239.20万_-9.70%,386.20万_61.45%,437.20万_13.21%,558.70万_--,496.30万_-11.17%,518.10万_4.39%,553.20万_6.77%
EMLC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMLP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMN,7400.00万_--,6000.00万_-18.92%,5300.00万_-11.67%,5900.00万_11.32%,22.25亿_--,21.88亿_-1.66%,23.62亿_7.95%,23.76亿_0.59%,7400.00万_--,6000.00万_-18.92%,5300.00万_-11.67%,5900.00万_11.32%,2.10亿_--,1.69亿_-19.52%,1.89亿_11.83%,1.67亿_-11.64%
EMO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMQQ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
EMR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,-2.41亿_--,39.32亿_1731.54%,44.35亿_12.79%,48.88亿_10.21%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,-2.64亿_--,8.55亿_423.86%,9.97亿_16.61%,11.80亿_18.36%
EMTL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ENB,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,128.89亿_--,115.62亿_-10.30%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,24.33亿_--,26.57亿_9.21%
ENBA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ENBL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.66亿_--,6.14亿_8.48%,8.06亿_31.27%,9.50亿_17.87%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.10亿_--,1.20亿_9.09%,1.23亿_2.50%,1.38亿_12.20%
ENDP,4398.90万_--,4620.60万_5.04%,4854.50万_5.06%,2539.50万_-47.69%,10.74亿_--,12.42亿_15.64%,7.69亿_-38.08%,7.86亿_2.21%,4398.90万_--,4620.60万_5.04%,4854.50万_5.06%,2539.50万_-47.69%,2.12亿_--,2.13亿_0.47%,1.61亿_-24.41%,1.67亿_3.73%
ENIA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ENIC,--_--,0_0,0_0,0_0,6303.93亿_17.29%,0_0,0_0,0_0,--_--,0_0,0_0,0_0,750.69亿_15.70%,0_0,0_0,0_0
ENLC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,10.66亿_--,12.25亿_14.92%,17.56亿_43.35%,97.52亿_455.35%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.29亿_--,1.59亿_23.26%,1.68亿_5.66%,1.88亿_11.90%
ENPH,1254.40万_--,1137.70万_-9.30%,820.80万_-27.85%,734.00万_-10.58%,6562.90万_--,9060.10万_38.05%,7967.40万_-12.06%,9228.90万_15.83%,1254.40万_--,1137.70万_-9.30%,820.80万_-27.85%,734.00万_-10.58%,1832.70万_--,1388.90万_-24.22%,1092.30万_-21.36%,1428.00万_30.73%
ENR,580.00万_--,750.00万_29.31%,600.00万_-20.00%,650.00万_8.33%,3.99亿_--,4.32亿_8.27%,4.65亿_7.64%,4.57亿_-1.72%,580.00万_--,750.00万_29.31%,600.00万_-20.00%,650.00万_8.33%,1.37亿_--,1.42亿_3.65%,2.25亿_58.45%,2.31亿_2.67%
ENS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.30亿_--,6.11亿_-3.02%,6.27亿_2.62%,6.83亿_8.93%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8626.70万_--,9148.10万_6.04%,9235.10万_0.95%,9859.90万_6.77%
ENSG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.73亿_--,4.33亿_16.09%,4.88亿_12.70%,5.38亿_10.25%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2517.20万_--,2451.50万_-2.61%,-6367.4万_-359.73%,-6275.8万_1.44%
ENT,716.30万_-3.84%,1264.00万_76.46%,868.70万_-31.27%,0_0,1.13亿_11.88%,1.57亿_38.94%,1.60亿_1.91%,0_0,716.30万_-3.84%,1264.00万_76.46%,868.70万_-31.27%,0_0,3619.60万_2.13%,5578.10万_54.11%,6051.70万_8.49%,0_0
ENTA,704.90万_--,1150.00万_63.14%,1651.40万_43.60%,2692.30万_63.03%,1433.40万_--,1341.70万_-6.40%,7592.70万_465.90%,6720.50万_-11.49%,704.90万_--,1150.00万_63.14%,1651.40万_43.60%,2692.30万_63.03%,369.30万_--,444.00万_20.23%,511.80万_15.27%,583.00万_13.91%
ENTG,2671.70万_--,2722.30万_1.89%,2648.90万_-2.70%,3067.50万_15.80%,2.67亿_--,3.09亿_15.73%,3.51亿_13.59%,4.02亿_14.53%,2671.70万_--,2722.30万_1.89%,2648.90万_-2.70%,3067.50万_15.80%,6246.50万_--,5967.20万_-4.47%,6603.80万_10.67%,7775.70万_17.75%
ENV,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.18亿_--,1.55亿_31.36%,1.83亿_18.06%,2.10亿_14.75%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8233.60万_--,1.10亿_33.60%,1.12亿_1.82%,1.31亿_16.96%
