,code,name,bvps,0,1,2
437,002275,桂林三金,4.64,14.38,33.85,1.353963838664812
438,002533,金杯电工,4.14,4.66,34.66,6.437768240343346
439,600782,新钢股份,4.46,5.52,13.1,1.3731884057971016
440,300534,陇神戎发,2.37,8.06,56.03,5.951612903225806
441,300696,爱乐达,6.04,33.09,62.81,0.8981565427621637
442,603029,天鹅股份,7.63,15.27,15.57,0.019646365422396905
443,300623,捷捷微电,6.98,34.38,92.64,1.694589877835951
444,600883,博闻科技,2.81,6.37,6.82,0.07064364207221353
445,300020,银江股份,4.82,9.36,44.86,3.792735042735043
446,603886,元祖股份,4.99,19.17,17.7,-0.07668231611893596
447,600137,浪莎股份,4.95,14.11,16.0,0.13394755492558474
448,601336,新华保险,20.99,43.62,27.87,-0.36107290233837686
449,300493,润欣科技,1.67,11.55,41.34,2.5792207792207793
450,002916,深南电路,11.73,60.41,87.23,0.44396623075649744
451,002170,芭田股份,2.13,3.43,25.67,6.48396501457726
452,300718,长盛轴承,5.27,17.58,40.13,1.2827076222980665
453,002179,中航光电,6.4,40.32,36.4,-0.09722222222222227
454,300456,耐威科技,4.9,24.95,57.55,1.3066132264529056
455,002110,三钢闽光,8.72,15.08,11.25,-0.2539787798408488
456,600262,北方股份,6.23,19.0,14.85,-0.21842105263157896
457,300292,吴通控股,2.17,3.45,20.31,4.88695652173913
458,600136,当代明诚,5.27,11.67,19.9,0.7052270779777206
459,603515,欧普照明,6.39,43.76,46.1,0.05347349177330904
460,600685,中船防务,8.23,12.98,6.45,-0.5030816640986132
461,002869,金溢科技,8.74,23.88,51.9,1.1733668341708543
462,603083,剑桥科技,10.41,30.85,50.37,0.632739059967585
463,002929,润建通信,11.25,38.7,57.83,0.494315245478036
464,300204,舒泰神,4.47,10.88,42.7,2.924632352941176
465,300078,思创医惠,2.57,9.18,64.05,5.977124183006536
466,300097,智云股份,6.99,18.39,28.13,0.5296356715606306
467,600379,宝光股份,2.13,7.01,11.21,0.5991440798858775
468,603596,伯特利,3.23,31.17,21.74,-0.30253448829002255
469,001965,招商公路,7.14,7.9,92.0,10.645569620253163
470,002565,顺灏股份,3.44,4.83,29.26,5.057971014492754
471,000928,中钢国际,3.7,5.27,6.85,0.29981024667931694
472,300394,天孚通信,4.5,17.15,41.03,1.3924198250728865
473,000010,美丽生态,1.35,3.96,10.5,1.6515151515151516
474,600862,中航高科,2.54,6.61,5.89,-0.10892586989409994
475,002017,东信和平,2.72,6.17,15.85,1.5688816855753647
476,002354,天神娱乐,9.96,8.82,17.8,1.018140589569161
477,002821,凯莱英,9.22,78.61,94.25,0.1989568757155578
478,000822,山东海化,3.32,6.19,7.17,0.1583198707592891
479,300344,太空智造,1.74,7.08,13.79,0.9477401129943501
480,300272,开能环保,2.82,10.23,20.62,1.0156402737047898
481,300592,华凯创意,4.07,12.48,10.99,-0.11939102564102566
482,600792,云煤能源,2.95,3.57,11.59,2.246498599439776
483,300288,朗玛信息,3.65,15.62,40.2,1.5736235595390529
484,300467,迅游科技,13.61,31.71,58.81,0.8546199936928414
485,002056,横店东磁,2.85,6.7,16.8,1.5074626865671643
486,300161,华中数控,6.54,12.52,27.12,1.1661341853035145
487,603059,倍加洁,9.94,37.22,52.66,0.414830736163353
488,300037,新宙邦,6.7,23.32,33.7,0.4451114922813037
489,002438,江苏神通,3.59,6.28,25.57,3.0716560509554136
490,300252,金信诺,4.01,8.53,24.15,1.8311840562719812
491,002414,高德红外,5.13,13.11,29.39,1.2418001525553015
492,002526,山东矿机,2.21,3.17,25.77,7.129337539432178
493,600076,康欣新材,3.41,4.53,22.62,3.9933774834437084
494,603042,华脉科技,6.38,19.12,28.42,0.4864016736401674
495,002864,盘龙药业,6.52,46.02,30.95,-0.3274663189917428
496,601375,中原证券,2.65,4.56,7.81,0.7127192982456141
497,600096,云天化,2.81,5.02,9.11,0.8147410358565738
498,002922,伊戈尔,6.66,25.57,17.87,-0.30113414157215485
499,300731,科创新源,5.74,34.35,38.26,0.1138282387190683
500,600559,老白干酒,2.68,19.72,11.83,-0.4001014198782961
501,000925,众合科技,4.19,5.96,37.94,5.365771812080537
502,300507,苏奥传感,7.49,22.5,35.88,0.5946666666666668
503,600119,长江投资,2.06,7.81,12.2,0.5620998719590269
504,002476,宝莫股份,1.59,4.14,26.13,5.311594202898551
505,600398,海澜之家,2.74,11.5,21.79,0.8947826086956521
506,300469,信息发展,3.31,19.83,45.84,1.3116490166414527
507,603876,鼎胜新材,5.59,28.22,38.02,0.3472714386959605
508,002809,红墙股份,7.79,18.49,57.28,2.0978907517577072
509,600483,福能股份,6.91,6.95,5.79,-0.1669064748201439
510,002345,潮宏基,3.89,7.9,39.3,3.974683544303797
511,002709,天赐材料,8.33,36.73,25.51,-0.3054723659134222
512,601882,海天精工,2.26,10.73,10.93,0.018639328984156503
513,600237,铜峰电子,2.19,3.72,24.75,5.653225806451613
514,300041,回天新材,4.55,8.86,38.11,3.3013544018058694
515,002588,史丹利,3.66,5.13,31.12,5.0662768031189085
516,300532,今天国际,2.93,16.33,55.42,2.3937538273116967
517,300034,钢研高纳,3.25,9.35,34.53,2.6930481283422463
518,603008,喜临门,6.99,17.8,10.32,-0.4202247191011236
519,000838,财信发展,1.63,3.75,9.66,1.576
520,603488,展鹏科技,3.88,8.91,26.04,1.9225589225589224
521,300472,新元科技,8.98,19.24,46.19,1.4007276507276507
522,002292,奥飞娱乐,4.02,8.45,39.08,3.6248520710059173
523,601000,唐山港,2.51,2.35,7.95,2.382978723404255
524,000785,武汉中商,4.78,7.52,40.41,4.3736702127659575
525,603733,仙鹤股份,4.44,23.55,31.53,0.33885350318471336
526,601360,三六零,2.68,27.47,56.92,1.0720786312340738
527,002742,三圣股份,3.35,9.48,39.04,3.1181434599156117
528,600066,宇通客车,7.13,17.08,23.4,0.37002341920374715
529,002119,康强电子,2.62,11.38,23.56,1.0702987697715287
530,300035,中科电气,2.22,5.22,48.42,8.275862068965518
531,300502,新易盛,4.59,14.28,86.47,5.05532212885154
532,300087,荃银高科,1.76,10.48,36.19,2.45324427480916
533,300268,佳沃股份,1.6,13.35,25.24,0.8906367041198501
534,603496,恒为科技,4.75,21.52,34.38,0.5975836431226768
535,300682,朗新科技,2.72,20.09,30.92,0.5390741662518667
536,300559,佳发教育,4.67,32.05,93.74,1.9248049921996881
537,002576,通达动力,5.2,9.09,16.62,0.8283828382838285
538,300102,乾照光电,3.86,6.23,72.45,10.629213483146067
539,603885,吉祥航空,5.05,15.36,19.48,0.26822916666666674
540,600765,中航重机,4.85,7.66,15.89,1.0744125326370757
541,603303,得邦照明,5.91,10.05,29.51,1.936318407960199
542,600783,鲁信创投,4.82,9.63,11.2,0.1630321910695741
543,002340,格林美,2.0,5.78,63.4,9.968858131487888
544,600649,城投控股,7.59,5.78,14.55,1.5173010380622836
545,300536,农尚环境,3.11,10.63,27.98,1.6321730950141111
546,603380,易德龙,4.47,16.97,27.25,0.6057748968768416
547,600171,上海贝岭,3.5,11.64,16.45,0.41323024054982804
548,002913,奥士康,13.94,39.8,47.97,0.2052763819095478
549,600829,人民同泰,2.9,6.8,7.59,0.1161764705882353
550,300286,安科瑞,3.2,9.26,37.25,3.0226781857451406
551,300739,明阳电路,6.35,29.27,37.2,0.2709258626580117
552,300347,泰格医药,5.28,57.08,60.71,0.06359495444989494
553,300339,润和软件,5.72,11.72,22.2,0.8941979522184299
554,300548,博创科技,7.65,33.7,53.12,0.576261127596439
555,002253,川大智胜,5.85,14.2,21.11,0.4866197183098592
556,002139,拓邦股份,1.94,5.4,60.0,10.11111111111111
557,300148,天舟文化,5.0,4.43,27.39,5.182844243792325
558,300432,富临精工,8.15,8.37,43.12,4.1517323775388295
559,002715,登云股份,5.2,14.29,21.42,0.49895031490552855
560,002176,江特电机,2.87,9.37,31.02,2.3105656350053363
561,600501,航天晨光,5.25,7.4,28.05,2.7905405405405403
562,300205,天喻信息,2.87,7.4,33.33,3.5040540540540537
563,000887,中鼎股份,6.42,13.32,14.26,0.07057057057057053
564,300257,开山股份,3.9,14.32,79.09,4.523044692737431
565,300307,慈星股份,5.14,5.93,31.3,4.278246205733558
566,600135,乐凯胶片,4.57,6.94,12.35,0.7795389048991352
567,603039,泛微网络,5.99,92.71,50.61,-0.4541041958796246
568,300512,中亚股份,5.35,17.86,40.07,1.2435610302351625
569,002554,惠博普,2.01,2.98,30.4,9.201342281879194
570,000525,红 太 阳,9.63,15.92,7.6,-0.5226130653266332
571,600703,三安光电,5.08,18.9,9.25,-0.5105820105820106
572,002352,顺丰控股,7.62,43.79,31.76,-0.2747202557661566
573,300584,海辰药业,4.46,37.35,41.51,0.11137884872824623
574,603165,荣晟环保,6.24,20.98,29.28,0.39561487130600576
575,603309,维力医疗,4.49,11.51,45.66,2.9669852302345787
576,300542,新晨科技,3.8,16.53,25.32,0.5317604355716877
577,300585,奥联电子,2.89,13.54,15.62,0.1536189069423929
578,300579,数字认证,4.6,30.1,30.89,0.026245847176079706
579,002900,哈三联,5.99,16.06,41.9,1.608966376089664
580,000903,云内动力,2.82,2.51,7.96,2.171314741035857
581,300649,杭州园林,2.57,27.2,56.0,1.0588235294117647
582,300136,信维通信,3.02,29.84,65.29,1.1880026809651476
583,002106,莱宝高科,5.24,5.57,38.0,5.8222621184919205
584,002092,中泰化学,8.06,8.61,10.83,0.2578397212543555
585,300380,安硕信息,2.96,17.75,34.4,0.9380281690140845
586,603528,多伦科技,2.26,7.63,80.04,9.490170380078638
587,601218,吉鑫科技,2.52,2.55,18.35,6.19607843137255
588,601811,新华文轩,7.03,9.16,31.86,2.478165938864629
589,300556,丝路视觉,3.41,20.4,44.42,1.1774509803921571
590,300405,科隆股份,6.24,8.67,26.06,2.005767012687428
591,300599,雄塑科技,4.22,10.74,13.5,0.25698324022346364
592,300523,辰安科技,6.11,61.91,42.01,-0.3214343401712163
593,600118,中国卫星,4.44,18.93,10.35,-0.4532488114104596
594,002528,英飞拓,2.78,4.11,51.54,11.540145985401459
595,300723,一品红,7.16,36.49,38.0,0.041381200328857164
596,603505,金石资源,3.11,14.94,22.73,0.5214190093708166
597,000968,蓝焰控股,3.38,9.79,10.17,0.03881511746680295
598,300059,东方财富,2.91,12.89,86.72,5.727695888285492
599,600712,南宁百货,1.95,4.13,7.14,0.7288135593220338
600,300210,森远股份,2.71,4.15,22.28,4.368674698795181
601,300639,凯普生物,5.38,19.2,48.72,1.5375
602,600016,民生银行,8.79,5.7,17.22,2.0210526315789474
603,000065,北方国际,4.83,7.3,18.12,1.4821917808219178
604,000701,厦门信达,7.8,6.78,11.68,0.7227138643067845
605,600986,科达股份,6.48,8.89,12.38,0.3925759280089989
606,300366,创意信息,5.67,8.89,33.9,2.8132733408323953
607,002362,汉王科技,3.92,19.35,120.2,5.21188630490956
608,002405,四维图新,5.23,19.38,36.0,0.8575851393188856
609,300211,亿通科技,1.66,5.24,25.98,3.958015267175573
610,603268,松发股份,4.77,13.14,28.75,1.1879756468797564
611,300613,富瀚微,21.21,136.41,141.92,0.040392933069422994
612,603043,广州酒家,4.31,23.71,25.27,0.06579502319696325
613,002684,猛狮科技,4.78,9.98,34.23,2.4298597194388774
614,000852,石化机械,2.8,6.83,10.75,0.5739385065885798
615,300316,晶盛机电,2.89,12.61,36.8,1.9183187946074542
616,002338,奥普光电,3.3,10.51,41.9,2.986679352997146
617,300369,绿盟科技,3.54,10.52,64.94,5.173003802281369
618,002449,国星光电,5.24,11.05,30.75,1.7828054298642533
619,002044,美年健康,2.05,22.12,4.29,-0.8060578661844485
620,600597,光明乳业,4.55,9.47,13.16,0.3896515311510031
621,000593,大通燃气,3.08,5.3,5.86,0.10566037735849067
622,300533,冰川网络,15.34,36.08,125.72,2.4844789356984482
623,300554,三超新材,5.62,32.9,34.77,0.05683890577507613
624,002035,华帝股份,2.64,13.8,9.17,-0.3355072463768116
625,002597,金禾实业,6.03,20.18,33.69,0.6694747274529236
626,000851,高鸿股份,3.52,4.78,9.48,0.9832635983263598
627,002198,嘉应制药,1.49,6.38,23.29,2.6504702194357366
628,601689,拓普集团,9.16,18.61,23.3,0.2520150456743687
629,300117,嘉寓股份,2.07,3.73,27.15,6.27882037533512
630,000823,超声电子,5.81,6.93,11.31,0.6320346320346322
631,603377,东方时尚,2.98,13.34,45.1,2.380809595202399
632,300293,蓝英装备,2.75,9.08,25.05,1.7588105726872247
633,002153,石基信息,4.99,28.87,80.85,1.800484932455836
634,600377,宁沪高速,5.13,9.09,7.88,-0.1331133113311331
635,603579,荣泰健康,10.09,70.63,120.86,0.7111708905564209
636,300576,容大感光,3.47,14.99,25.45,0.6977985323549032
637,600561,江西长运,5.96,5.89,16.39,1.7826825127334467
638,600812,华北制药,3.27,4.3,4.3,0.0
639,600369,西南证券,3.43,3.78,15.76,3.1693121693121697
640,300053,欧比特,4.49,11.31,22.72,1.0088417329796637
641,300420,五洋停车,2.04,4.31,15.85,2.677494199535963
642,600113,浙江东日,2.13,8.09,12.11,0.49690976514215074
643,600206,有研新材,3.41,8.63,21.2,1.456546929316338
644,002123,梦网集团,5.48,8.63,55.47,5.427578215527229
645,002022,科华生物,3.98,11.9,15.25,0.28151260504201675
646,300721,怡达股份,10.74,36.8,39.68,0.07826086956521747
647,600345,长江通信,8.19,27.64,46.34,0.6765557163531115
648,600198,*ST大唐,-0.61,5.98,18.81,2.1454849498327753
649,300046,台基股份,4.04,11.95,41.12,2.4410041841004184
650,300609,汇纳科技,4.71,26.09,27.58,0.05711000383288611
651,000800,一汽轿车,4.92,7.07,13.63,0.9278642149929279
652,603955,大千生态,9.25,19.04,57.48,2.01890756302521
653,603199,九华旅游,9.53,24.5,23.16,-0.054693877551020405
654,002769,普路通,3.47,12.53,45.13,2.6017557861133285
655,603585,苏利股份,8.76,20.7,69.72,2.3681159420289855
656,600721,百花村,4.38,6.55,9.85,0.5038167938931297
657,002718,友邦吊顶,12.9,32.71,41.41,0.2659737083460714
658,002902,铭普光磁,7.53,29.0,20.35,-0.29827586206896545
659,000100,TCL 集团,2.3,2.74,7.58,1.7664233576642334
660,300473,德尔股份,16.19,33.55,66.38,0.9785394932935917
661,002083,孚日股份,3.76,5.5,8.77,0.5945454545454545
662,300569,天能重工,11.32,14.31,79.68,4.568134171907757
663,300254,仟源医药,3.97,8.82,22.2,1.5170068027210883
664,300463,迈克生物,4.43,24.82,44.29,0.7844480257856566
665,002439,启明星辰,3.48,20.42,36.41,0.78305582761998
666,300119,瑞普生物,4.92,8.28,64.59,6.80072463768116
667,600704,物产中大,4.3,4.97,9.48,0.9074446680080485
668,603879,永悦科技,3.68,11.63,23.1,0.9862424763542562
669,600516,方大炭素,6.54,22.11,11.65,-0.47308909995477155
670,002197,证通电子,5.38,8.31,31.9,2.8387484957882063
671,002127,南极电商,1.27,8.31,19.84,1.3874849578820696
672,300481,濮阳惠成,2.83,11.64,13.15,0.1297250859106529
673,300421,力星股份,8.89,13.87,17.51,0.2624369142033167
674,600864,哈投股份,6.36,4.44,9.33,1.101351351351351
675,600038,中直股份,12.43,38.88,19.38,-0.5015432098765432
676,603157,拉夏贝尔,7.39,16.13,17.73,0.09919404835709866
677,002789,建艺集团,14.74,32.28,55.65,0.7239776951672862
678,000923,河北宣工,10.06,13.39,9.65,-0.2793129200896191
679,603655,朗博科技,4.47,20.68,9.3,-0.5502901353965184
680,600817,ST宏盛,0.6,6.71,16.26,1.4232488822652758
681,000651,格力电器,11.79,44.2,47.8,0.08144796380090484
682,002783,凯龙股份,4.21,7.84,127.8,15.301020408163264
683,002281,光迅科技,4.91,20.72,26.49,0.27847490347490345
684,002038,双鹭药业,6.5,35.86,14.4,-0.5984383714445064
685,600385,山东金泰,0.38,9.52,31.75,2.3350840336134455
686,000790,泰合健康,1.51,7.85,36.38,3.634394904458599
687,603938,三孚股份,6.8,25.25,16.8,-0.3346534653465346
688,600522,中天科技,5.85,8.42,11.82,0.4038004750593825
689,603258,电魂网络,6.81,19.08,29.93,0.568658280922432
690,600624,复旦复华,1.65,5.06,19.1,2.774703557312254
691,601798,*ST蓝科,4.85,4.5,13.27,1.948888888888889
692,002389,南洋科技,6.32,13.03,59.36,3.555640828856485
693,002045,国光电器,3.47,6.8,10.85,0.5955882352941176
694,601877,正泰电器,9.55,21.54,23.41,0.08681522748375121
695,300545,联得装备,3.63,22.15,23.52,0.06185101580135445
696,300363,博腾股份,3.28,9.66,39.77,3.116977225672878
697,300508,维宏股份,5.71,30.69,61.99,1.0198761811665038
698,300052,中青宝,2.94,10.23,39.08,2.8201368523949166
699,002267,陕天然气,5.34,6.82,14.3,1.096774193548387
700,000417,合肥百货,4.84,5.69,10.99,0.9314586994727592
701,601163,三角轮胎,10.14,13.09,38.33,1.9281894576012222
702,603378,XD亚士创,6.53,13.73,20.49,0.49235251274581193
703,603580,艾艾精工,4.06,16.6,17.09,0.02951807228915653
704,600306,商业城,0.7,6.31,16.2,1.567353407290016
705,300017,网宿科技,3.36,10.36,44.9,3.333976833976834
706,601616,广电电气,2.53,2.88,18.34,5.368055555555556
707,002846,英联股份,2.75,12.1,38.84,2.209917355371901
708,000880,潍柴重机,4.88,7.5,28.27,2.7693333333333334
709,600329,中新药业,6.03,19.12,26.76,0.399581589958159
710,300492,山鼎设计,3.8,22.01,17.59,-0.20081781008632446
711,002851,麦格米特,4.92,27.25,61.85,1.269724770642202
712,600746,江苏索普,1.63,5.28,11.5,1.178030303030303
713,300079,数码科技,2.56,3.49,62.32,16.8567335243553
714,300065,海兰信,3.43,13.38,64.9,3.8505231689088193
715,601500,通用股份,3.62,8.76,13.92,0.589041095890411
716,300460,惠伦晶体,4.09,9.93,24.04,1.4209466263846928
717,002852,道道全,6.82,15.2,117.2,6.710526315789474
718,000932,华菱钢铁,3.94,8.2,6.71,-0.18170731707317067
719,603036,如通股份,4.81,13.5,24.49,0.814074074074074
720,000037,深南电A,3.23,5.87,4.2,-0.28449744463373083
721,300662,科锐国际,3.55,19.96,25.27,0.2660320641282564
722,600767,ST运盛,0.76,4.7,14.72,2.131914893617021
723,603887,城地股份,5.39,15.27,73.01,3.7812704649639826
724,603118,共进股份,5.56,5.28,20.82,2.943181818181818
725,603586,金麒麟,10.18,15.89,40.18,1.52863436123348
726,300612,宣亚国际,2.97,22.43,54.79,1.4427106553722693
727,603787,新日股份,4.39,10.04,9.65,-0.038844621513944105
728,600088,中视传媒,2.8,9.45,19.56,1.0698412698412698
729,000606,顺利办,3.66,6.5,10.31,0.5861538461538462
730,002507,涪陵榨菜,2.59,24.27,31.84,0.3119077049855789
731,002786,银宝山新,2.85,5.94,27.36,3.6060606060606055
732,600460,士兰微,2.56,12.54,19.66,0.5677830940988837
733,300045,华力创通,2.84,8.98,32.4,2.6080178173719375
734,000712,锦龙股份,4.17,9.59,17.05,0.7778936392075079
735,600019,宝钢股份,7.6,7.21,5.42,-0.24826629680998613
736,600180,瑞茂通,5.37,9.03,16.12,0.7851605758582505
737,300711,广哈通信,3.81,21.05,26.69,0.2679334916864608
738,000050,深天马Ａ,12.43,13.85,10.09,-0.2714801444043321
739,300395,菲利华,3.11,13.28,53.8,3.051204819277108
740,300474,景嘉微,3.62,48.3,19.64,-0.5933747412008281
741,002311,海大集团,4.16,19.93,41.28,1.071249372804817
742,000514,渝 开 发,3.57,4.23,9.75,1.3049645390070919
743,300051,三五互联,2.69,7.86,41.2,4.241730279898219
744,603813,原尚股份,6.52,26.58,34.51,0.2983446200150489
745,300276,三丰智能,5.02,12.1,29.41,1.4305785123966945
746,300157,恒泰艾普,4.63,6.05,61.35,9.140495867768596
747,300042,朗科科技,6.89,24.2,43.55,0.7995867768595041
748,600857,宁波中百,0.79,9.1,9.09,-0.0010989010989010755
749,603799,华友钴业,11.39,91.5,7.56,-0.9173770491803278
750,600846,同济科技,3.43,7.3,19.55,1.678082191780822
751,600519,贵州茅台,79.57,714.0,37.01,-0.9481652661064426
752,300700,岱勒新材,6.65,49.97,52.15,0.04362617570542325
753,300382,斯莱克,1.91,6.71,49.0,6.302533532041728
754,002453,华软科技,1.54,5.5,28.78,4.232727272727273
755,600218,全柴动力,5.25,4.89,9.48,0.9386503067484665
756,300093,金刚玻璃,4.15,6.73,19.28,1.8647845468053492
757,002787,华源控股,3.57,9.79,16.37,0.6721144024514814
758,603617,君禾股份,4.9,19.03,24.7,0.2979506043089857
759,601012,隆基股份,5.28,15.36,18.14,0.18098958333333343
760,000830,鲁西化工,5.86,16.6,10.61,-0.360843373493976
761,002612,朗姿股份,6.88,10.47,45.82,3.376313276026743
762,600387,海越股份,5.63,8.61,11.24,0.3054587688734031
763,300015,爱尔眼科,2.29,30.27,51.9,0.7145688800792864
764,002805,丰元股份,5.96,21.65,38.38,0.7727482678983836
765,600926,杭州银行,10.46,7.43,25.07,2.3741588156123825
766,600343,航天动力,3.43,9.29,11.19,0.20452099031216367
767,600498,烽火通信,8.67,24.88,27.48,0.10450160771704187
768,002304,洋河股份,21.88,128.36,115.1,-0.10330320972265518
