,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
4274,DVA,DaVita Inc.,58.7,$9.74B,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dva,
4275,DCP,DCP Midstream LP,32.3,$4.63B,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp,
4276,DCP^B,DCP Midstream LP,24.18,,,,,https://www.nasdaq.com/symbol/dcp^b,
4277,DCP^C,DCP Midstream LP,24.65,,,,,https://www.nasdaq.com/symbol/dcp^c,
4278,DF,Dean Foods Company,4.58,$418.61M,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df,
4279,DECK,Deckers Outdoor Corporation,144.91,$4.22B,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck,
4280,DE,Deere & Company,165.97,$53.09B,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/de,
4281,DEX,Delaware Enhanced Global Dividend,9.67,$122.45M,2007.0,,,https://www.nasdaq.com/symbol/dex,
4282,DDF,"Delaware Investments Dividend & Income Fund, Inc.",12.9,$99.18M,1993.0,,,https://www.nasdaq.com/symbol/ddf,
4283,DKL,"Delek Logistics Partners, L.P.",31.0,$756.25M,2012.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/dkl,
4284,DK,"Delek US Holdings, Inc.",36.92,$3.03B,2017.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk,
4285,DELL,Dell Technologies Inc.,56.18,$40.36B,2018.0,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/dell,
4286,DLPH,Delphi Technologies PLC,23.0,$2.04B,2017.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dlph,
4287,DAL,"Delta Air Lines, Inc.",51.52,$35.32B,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/dal,
4288,DLX,Deluxe Corporation,48.89,$2.18B,,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx,
4289,DNR,Denbury Resources Inc.,2.14,$985.37M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dnr,
4290,DESP,"Despegar.com, Corp.",18.01,$1.25B,2017.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp,
4291,DKT,Deutsch Bk Contingent Cap Tr V,25.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt,
4292,DB,Deutsche Bank AG,8.65,$17.86B,,Finance,Major Banks,https://www.nasdaq.com/symbol/db,
4293,DXB,Deutsche Bank AG,24.81,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb,
4294,DVN,Devon Energy Corporation,29.65,$13.88B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn,
4295,DHX,"DHI Group, Inc.",3.04,$161.71M,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx,
4296,DHT,"DHT Holdings, Inc.",4.28,$614.58M,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht,
4297,DEO,Diageo plc,157.79,$95.36B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo,
4298,DO,"Diamond Offshore Drilling, Inc.",9.93,$1.36B,1995.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/do,
4299,DRH,Diamondrock Hospitality Company,11.02,$2.29B,2005.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh,
4300,DSX,Diana Shipping inc.,2.96,$307.14M,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx,
4301,DSX^B,Diana Shipping inc.,23.6464,,,,,https://www.nasdaq.com/symbol/dsx^b,
4302,DKS,Dick&#39;s Sporting Goods Inc,37.97,$3.73B,2002.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks,
4303,DBD,Diebold Nixdorf Incorporated,8.66,$659.24M,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd,
4304,DLR,"Digital Realty Trust, Inc.",118.49,$24.46B,2004.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr,
4305,DLR^C,"Digital Realty Trust, Inc.",26.21,,,,,https://www.nasdaq.com/symbol/dlr^c,
4306,DLR^G,"Digital Realty Trust, Inc.",25.15,,,,,https://www.nasdaq.com/symbol/dlr^g,
4307,DLR^H,"Digital Realty Trust, Inc.",25.3635,,,,,https://www.nasdaq.com/symbol/dlr^h,
4308,DLR^I,"Digital Realty Trust, Inc.",26.14,,,,,https://www.nasdaq.com/symbol/dlr^i,
4309,DLR^J,"Digital Realty Trust, Inc.",23.36,,,,,https://www.nasdaq.com/symbol/dlr^j,
4310,DDS,"Dillard&#39;s, Inc.",65.55,$1.74B,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds,
4311,DDT,"Dillard&#39;s, Inc.",26.55,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt,
4312,DIN,"Dine Brands Global, Inc.",99.87,$1.77B,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din,
4313,DPLO,"Diplomat Pharmacy, Inc.",5.87,$437.17M,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo,
4314,DFS,Discover Financial Services,71.46,$23.65B,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dfs,
4315,DNI,Dividend and Income Fund,11.62,$143.52M,,,,https://www.nasdaq.com/symbol/dni,
4316,DLB,Dolby Laboratories,65.25,$6.7B,2005.0,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/dlb,
4317,DG,Dollar General Corporation,118.38,$31.12B,2009.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg,
4318,D,"Dominion Energy, Inc.",75.05,$60.65B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/d,
4319,DCUD,"Dominion Energy, Inc.",49.12,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud,
4320,DRUA,"Dominion Energy, Inc.",24.38,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua,
4321,DPZ,Domino&#39;s Pizza Inc,260.71,$10.84B,2004.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz,
4322,UFS,Domtar Corporation,52.69,$3.42B,,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs,
4323,DCI,"Donaldson Company, Inc.",52.17,$6.67B,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/dci,
4324,DFIN,"Donnelley Financial Solutions, Inc.",16.63,$567.08M,2016.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin,
4325,LPG,Dorian LPG Ltd.,6.13,$338.24M,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg,
4326,DSL,DoubleLine Income Solutions Fund,19.69,$2B,2013.0,,,https://www.nasdaq.com/symbol/dsl,
4327,DBL,DoubleLine Opportunistic Credit Fund,19.65,$292.01M,2012.0,,,https://www.nasdaq.com/symbol/dbl,
4328,PLOW,"Douglas Dynamics, Inc.",38.84,$881.71M,2010.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow,
4329,DEI,"Douglas Emmett, Inc.",39.04,$6.63B,2006.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei,
4330,DOV,Dover Corporation,92.33,$13.51B,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dov,
4331,DDE,Dover Downs Gaming & Entertainment Inc,2.87,$95.92M,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/dde,
4332,DVD,"Dover Motorsports, Inc.",2.01,$73.67M,1996.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dvd,
4333,DWDP,DowDuPont Inc.,54.97,$123.94B,2017.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dwdp,
4334,RDY,Dr. Reddy&#39;s Laboratories Ltd,36.88,$6.12B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdy,
4335,DRD,DRDGOLD Limited,2.4,$164.9M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd,
4336,DCF,Dreyfus Alcentra,8.73,$130.61M,2017.0,,,https://www.nasdaq.com/symbol/dcf,
4337,DHF,Dreyfus High Yield Strategies Fund,3.02,$219.58M,1998.0,,,https://www.nasdaq.com/symbol/dhf,
4338,DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.67,$232.9M,2013.0,,,https://www.nasdaq.com/symbol/dmb,
4339,DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.49,$369.78M,1989.0,,,https://www.nasdaq.com/symbol/dsm,
4340,LEO,"Dreyfus Strategic Municipals, Inc.",7.78,$482.28M,1987.0,,,https://www.nasdaq.com/symbol/leo,
4341,DRQ,"Dril-Quip, Inc.",37.38,$1.34B,1997.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq,
4342,DS,Drive Shack Inc.,4.45,$298.27M,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds,
4343,DS^B,Drive Shack Inc.,25.4489,,,,,https://www.nasdaq.com/symbol/ds^b,
4344,DS^C,Drive Shack Inc.,24.9015,,,,,https://www.nasdaq.com/symbol/ds^c,
4345,DS^D,Drive Shack Inc.,25.0851,,,,,https://www.nasdaq.com/symbol/ds^d,
4346,DSW,DSW Inc.,28.32,$2.28B,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dsw,
4347,DTE,DTE Energy Company,123.72,$22.51B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dte,
4348,DTJ,DTE Energy Company,24.86,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtj,
4349,DTQ,DTE Energy Company,24.75,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtq,
4350,DTV,DTE Energy Company,55.66,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtv,
4351,DTW,DTE Energy Company,24.84,,2017.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtw,
4352,DTY,DTE Energy Company,26.51,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dty,
4353,DCO,Ducommun Incorporated,42.03,$479.57M,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/dco,
4354,DPG,Duff & Phelps Global Utility Income Fund Inc.,14.37,$545.05M,2011.0,,,https://www.nasdaq.com/symbol/dpg,
4355,DSE,Duff & Phelps Select MLP and Midstream Energy Fund,4.95,$129.73M,2014.0,,,https://www.nasdaq.com/symbol/dse,
4356,DNP,"Duff & Phelps Utilities Income, Inc.",11.29,$3.22B,1987.0,,,https://www.nasdaq.com/symbol/dnp,
4357,DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",13.15,$112.05M,1991.0,,,https://www.nasdaq.com/symbol/dtf,
4358,DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.35,$229.58M,1993.0,,,https://www.nasdaq.com/symbol/duc,
4359,DUK,Duke Energy Corporation,89.91,$64.09B,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/duk,
4360,DUKB,Duke Energy Corporation,25.28,,2018.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/dukb,
4361,DUKH,Duke Energy Corporation,24.64,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/dukh,
4362,DRE,Duke Realty Corporation,30.09,$10.78B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dre,
4363,DXC,DXC Technology Company,66.67,$17.89B,,Technology,EDP Services,https://www.nasdaq.com/symbol/dxc,
4364,DY,"Dycom Industries, Inc.",62.85,$1.97B,,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/dy,
4365,DLNG,Dynagas LNG Partners LP,2.54,$90.14M,,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng,
4366,DLNG^A,Dynagas LNG Partners LP,20.3097,,,,,https://www.nasdaq.com/symbol/dlng^a,
4367,DLNG^B,Dynagas LNG Partners LP,19.76,,,,,https://www.nasdaq.com/symbol/dlng^b,
4368,DX,"Dynex Capital, Inc.",6.07,$381.3M,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx,
4369,DX^A,"Dynex Capital, Inc.",25.5682,,,,,https://www.nasdaq.com/symbol/dx^a,
4370,DX^B,"Dynex Capital, Inc.",23.62,,,,,https://www.nasdaq.com/symbol/dx^b,
4371,DD^A,E.I. du Pont de Nemours and Company,79.5,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^a,
4372,DD^B,E.I. du Pont de Nemours and Company,101.51,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^b,
4373,ELF,"e.l.f. Beauty, Inc.",9.85,$475.31M,2016.0,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf,
4374,EGIF,Eagle Growth and Income Opportunities Fund,15.0,$107.71M,2015.0,,,https://www.nasdaq.com/symbol/egif,
4375,EXP,Eagle Materials Inc,79.37,$3.64B,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/exp,
4376,ECC           ,Eagle Point Credit Company Inc.,17.5,$404.56M,2014.0,,,https://www.nasdaq.com/symbol/ecc,
4377,ECCA,Eagle Point Credit Company Inc.,25.52,,2015.0,,,https://www.nasdaq.com/symbol/ecca,
4378,ECCB,Eagle Point Credit Company Inc.,26.08,,2016.0,,,https://www.nasdaq.com/symbol/eccb,
4379,ECCX,Eagle Point Credit Company Inc.,24.7499,,2018.0,,,https://www.nasdaq.com/symbol/eccx,
4380,ECCY,Eagle Point Credit Company Inc.,25.4001,,2017.0,,,https://www.nasdaq.com/symbol/eccy,
4381,ESTE,"Earthstone Energy, Inc.",7.15,$458.4M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/este,
4382,DEA,"Easterly Government Properties, Inc.",18.0,$1.09B,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dea,
4383,EGP,"EastGroup Properties, Inc.",106.65,$3.89B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/egp,
4384,EMN,Eastman Chemical Company,84.45,$11.82B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/emn,
4385,KODK,Eastman Kodak Company,3.07,$131.17M,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kodk,
4386,ETN,"Eaton Corporation, PLC",80.79,$35.01B,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/etn,
4387,ETV,Eaton Vance Corporation,14.92,$1.07B,2005.0,,,https://www.nasdaq.com/symbol/etv,
4388,ETW,Eaton Vance Corporation,9.72,$1.04B,2005.0,,,https://www.nasdaq.com/symbol/etw,
4389,EV,Eaton Vance Corporation,41.64,$4.87B,,Finance,Investment Managers,https://www.nasdaq.com/symbol/ev,
4390,EOI,Eaton Vance Enhance Equity Income Fund,14.2,$556.26M,2004.0,,,https://www.nasdaq.com/symbol/eoi,
4391,EOS,Eaton Vance Enhanced Equity Income Fund II,16.85,$803.56M,2005.0,,,https://www.nasdaq.com/symbol/eos,
4392,EFT,Eaton Vance Floating Rate Income Trust,13.67,$544.94M,2004.0,,,https://www.nasdaq.com/symbol/eft,
4393,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.28,$219.12M,2017.0,,,https://www.nasdaq.com/symbol/efl,
4394,EFF,Eaton vance Floating-Rate Income Plus Fund,15.21,$115.69M,2013.0,,,https://www.nasdaq.com/symbol/eff,
4395,EHT,Eaton Vance High Income 2021 Target Term Trust,9.74,$209.03M,2016.0,,,https://www.nasdaq.com/symbol/eht,
4396,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.98,$216.46M,2013.0,,,https://www.nasdaq.com/symbol/etx,
4397,EOT,Eaton Vance Municipal Income Trust,21.04,$320.36M,2009.0,,,https://www.nasdaq.com/symbol/eot,
4398,EVN,Eaton Vance Municipal Income Trust,11.82,$281.11M,1999.0,,,https://www.nasdaq.com/symbol/evn,
4399,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,8.85,$563.48M,2007.0,,,https://www.nasdaq.com/symbol/etj,
4400,EFR,Eaton Vance Senior Floating-Rate Fund,13.35,$491.92M,2003.0,,,https://www.nasdaq.com/symbol/efr,
4401,EVF,Eaton Vance Senior Income Trust,6.31,$238.94M,1998.0,,,https://www.nasdaq.com/symbol/evf,
4402,EVG,Eaton Vance Short Diversified Income Fund,12.8,$228.87M,2005.0,,,https://www.nasdaq.com/symbol/evg,
4403,EVT,Eaton Vance Tax Advantaged Dividend Income Fund,21.77,$1.59B,2003.0,,,https://www.nasdaq.com/symbol/evt,
4404,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,23.25,$338.53M,2004.0,,,https://www.nasdaq.com/symbol/eto,
4405,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,15.37,$1.17B,2004.0,,,https://www.nasdaq.com/symbol/etg,
4406,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,15.05,$390.96M,2005.0,,,https://www.nasdaq.com/symbol/etb,
4407,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,9.32,$90.7M,2010.0,,,https://www.nasdaq.com/symbol/exd,
4408,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.24,$1.68B,2006.0,,,https://www.nasdaq.com/symbol/ety,
4409,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,7.85,$2.37B,2007.0,,,https://www.nasdaq.com/symbol/exg,
4410,ECT,ECA Marcellus Trust I,1.85,$32.57M,2010.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ect,
4411,ECR,Eclipse Resources Corporation,1.13,$341.87M,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ecr,
4412,ECL,Ecolab Inc.,167.01,$48.24B,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ecl,
4413,EC,Ecopetrol S.A.,19.8,$40.71B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ec,
4414,EIX,Edison International,61.41,$20.01B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eix,
4415,EW,Edwards Lifesciences Corporation,172.51,$35.84B,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ew,
4416,EHIC,eHi Car Services Limited,11.99,$832.65M,2014.0,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/ehic,
4417,EP^C,El Paso Corporation,48.1379,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ep^c,
4418,EE,El Paso Electric Company,55.0,$2.24B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ee,
4419,ELAN,Elanco Animal Health Incorporated,29.19,$10.67B,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/elan,
4420,ESTC,Elastic N.V.,94.15,$6.68B,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/estc,
4421,EGO,Eldorado Gold Corporation,4.39,$697.14M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ego,
4422,ESI,Element Solutions Inc.,11.19,$3.23B,2014.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/esi,
4423,ELVT,"Elevate Credit, Inc.",4.56,$196.98M,2017.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/elvt,
4424,LLY,Eli Lilly and Company,124.0,$128.39B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lly,
4425,ELLI,"Ellie Mae, Inc.",99.0,$3.46B,2011.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/elli,
4426,EFC,Ellington Financial LLC,16.97,$509.33M,2010.0,Finance,Real Estate,https://www.nasdaq.com/symbol/efc,
4427,EARN,Ellington Residential Mortgage REIT,11.63,$145.46M,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/earn,
4428,AKO.A,Embotelladora Andina S.A.,,,,,,https://www.nasdaq.com/symbol/ako.a,
4429,AKO.B,Embotelladora Andina S.A.,,,,,,https://www.nasdaq.com/symbol/ako.b,
4430,ERJ,Embraer S.A.,20.85,$3.82B,2000.0,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/erj,
4431,EME,"EMCOR Group, Inc.",71.99,$4.14B,,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/eme,
4432,EEX,"Emerald Expositions Events, Inc.",12.85,$940.67M,2017.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/eex,
4433,EMES,Emerge Energy Services LP,2.14,$66.42M,2013.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/emes,
4434,EBS,"Emergent Biosolutions, Inc.",63.33,$3.23B,2006.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ebs,
4435,EMR,Emerson Electric Company,68.55,$42.13B,,Energy,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/emr,
4436,ESRT,"Empire State Realty Trust, Inc.",15.59,$4.8B,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/esrt,
4437,EIG,Employers Holdings Inc,42.77,$1.4B,2007.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/eig,
4438,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),26.81,$1.19B,2007.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/edn,
4439,ENBL,"Enable Midstream Partners, LP",15.05,$6.52B,2014.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/enbl,
4440,ENB,Enbridge Inc,37.01,$74.84B,,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/enb,
4441,ENBA,Enbridge Inc,25.5,,2018.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/enba,
4442,ECA,Encana Corporation,6.89,$10.31B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/eca,
4443,EHC,Encompass Health Corporation,65.87,$6.52B,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ehc,
4444,DAVA,Endava plc,24.2,$1.28B,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/dava,
4445,EXK,Endeavour Silver Corporation,2.5,$326.95M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/exk,
4446,ENIA,Enel Americas S.A.,10.48,$12.22B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/enia,
4447,ENIC,Enel Chile S.A.,5.57,$7.81B,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/enic,
4448,ENR,"Energizer Holdings, Inc.",46.03,$3.22B,2015.0,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/enr,
4449,ENR^A,"Energizer Holdings, Inc.",101.04,,,,,https://www.nasdaq.com/symbol/enr^a,
4450,EPC,"Energizer Holdings, Inc.",46.31,$2.51B,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/epc,
4451,ET,Energy Transfer L.P.,15.37,$40.22B,1996.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/et,
4452,ETP^C,"Energy Transfer Operating, L.P.",24.28,,,,,https://www.nasdaq.com/symbol/etp^c,
4453,ETP^D,"Energy Transfer Operating, L.P.",24.93,,,,,https://www.nasdaq.com/symbol/etp^d,
4454,ERF,Enerplus Corporation,8.81,$2.11B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/erf,
4455,ENS,Enersys,77.1,$3.32B,2004.0,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/ens,
4456,E,ENI S.p.A.,34.76,$63.16B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/e,
4457,ENLC,"EnLink Midstream, LLC",11.38,$5.53B,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/enlc,
4458,EBF,"Ennis, Inc.",21.02,$549.14M,,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/ebf,
4459,ENVA,"Enova International, Inc.",25.35,$851.37M,2014.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/enva,
4460,NPO,EnPro Industries,70.0,$1.45B,,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/npo,
4461,ESV,ENSCO plc,4.41,$1.93B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/esv,
4462,ETM,Entercom Communications Corp.,7.56,$1.08B,1999.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/etm,
4463,EAB,"Entergy Arkansas, LLC",24.78,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eab,
4464,EAE,"Entergy Arkansas, LLC",24.15,,2013.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eae,
4465,EAI,"Entergy Arkansas, LLC",24.48,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eai,
4466,ETR,Entergy Corporation,92.77,$17.44B,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/etr,
