code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603017,17.777,71.4843,108.3302,150.5336,20.359,中衡设计,建筑施工,江苏,32.62,2.75,2.75,268245.03,138849.38,37605.96,100690.78,3.66,0.07400000000000001,6.28,1.54,20141231,40669.67,1.48,51.15,14.52,19.9,6.93,14019.0
603308,31.3659,56.0318,67.286,60.1727,,应流股份,专用机械,安徽,35.01,4.0,4.34,688606.25,269540.72,318290.78,157851.95,3.64,0.076,6.59,1.61,20140122,73851.75,1.7,15.02,4.57,35.3,8.06,33606.0
000971,40.0013,82.4135,124.3109,156.3604,17.4604,高升控股,互联网,湖北,66.26,5.91,10.22,397015.97,97047.53,32777.82,331463.34,3.24,0.017,3.62,1.25,20000427,-15144.65,-0.15,3.94,-56.35,25.12,7.81,33235.0
002675,31.2401,72.8552,138.2591,172.6336,43.4005,东诚药业,化学制药,山东,31.34,5.78,7.75,643331.19,241690.41,69038.07,218213.8,2.81,0.16,4.9,1.85,20120525,71396.43,0.92,34.94,53.68,55.2,11.78,27550.0
002521,38.3605,92.2216,129.0656,160.5114,22.2247,齐峰新材,造纸,山东,34.61,4.25,4.95,419390.59,261040.16,143096.86,199039.47,4.02,0.084,6.79,0.85,20101210,75367.71,1.52,10.77,-55.05,12.36,2.25,32671.0
300020,33.571999999999996,84.39299999999999,122.8877,138.6542,53.6031,银江股份,软件服务,浙江,25.6,6.19,6.56,596282.13,429691.94,17213.09,136117.81,2.08,0.08199999999999999,4.82,1.74,20091030,87927.17,1.34,36.77,59.67,26.47,11.12,56762.0
300058,80.7468,300.3717,279.0399,222.2785,153.1662,蓝色光标,广告包装,北京,18.08,16.62,21.82,1692815.75,881104.19,11786.38,264472.0,1.21,0.14400000000000002,2.83,1.84,20100226,211179.95,0.97,62.89,4.84,12.26,2.92,74117.0
601117,310.2525,847.6129,1292.5318,1557.2419,400.1464,中国化学,建筑施工,北京,20.0,49.33,49.33,8702643.0,7020633.5,839609.13,551729.31,1.12,0.081,5.83,1.11,20100107,1809010.63,3.67,41.89,28.97,13.01,2.68,95140.0
000620,68.3563,186.1386,244.3909,857.2462,39.0413,新华联,全国地产,北京,65.59,18.97,18.97,5098990.0,3532728.0,406444.19,205067.75,1.08,0.021,3.42,1.58,19961029,365256.03,1.93,21.88,-42.29,25.62,3.74,44424.0
002425,38.4318,98.5107,151.7456,254.5715,58.2938,凯撒文化,互联网,广东,15.73,8.04,8.14,461166.44,85638.97,3332.12,214386.55,2.63,0.14400000000000002,4.63,0.98,20100608,73893.38,0.91,5.46,18.94,59.35,39.31,28627.0
002132,30.9154,75.5284,100.09700000000001,56.5913,3.3609,恒星科技,钢加工,河南,280.41,12.54,12.56,668028.56,360942.56,150564.31,114751.77,0.91,0.003,2.32,1.29,20070427,42419.23,0.34,0.76,-89.13,14.98,0.51,49000.0
002481,29.1431,43.4033,67.8125,36.8992,58.8721,双塔食品,食品,山东,30.65,11.27,12.63,422746.69,145592.42,113027.5,61717.98,0.49,0.053,2.04,1.6,20100921,70382.63,0.56,37.6,54.81,15.06,6.0,62642.0
002666,30.7028,55.3985,88.9784,153.7373,21.0347,德联集团,化工原料,广东,34.25,4.44,7.54,353387.91,241491.22,54696.55,98210.15,1.3,0.027999999999999997,3.82,1.0,20120327,109475.96,1.45,54.27,-31.49,14.06,3.01,45716.0
300475,12.6559,29.2905,51.5318,87.4031,-0.0331,聚隆科技,专用机械,安徽,0.0,2.0,2.0,147796.3,132856.02,8314.0,43394.06,2.17,-0.0,6.03,1.56,20150610,51947.4,2.6,-46.49,-100.26,20.79,-0.06,14942.0
002767,7.4153,16.4044,28.9084,45.9023,6.9321,先锋电子,电器仪表,浙江,81.8,1.24,1.5,79762.86,70230.71,1339.68,28725.41,1.92,0.084,4.66,2.96,20150612,20795.23,1.39,-0.54,-22.87,32.76,9.43,17253.0
300068,65.9193,155.9402,366.5236,380.8866,134.9585,南都电源,电气设备,浙江,17.89,6.0,8.78,1282508.88,765636.56,218601.97,392078.91,4.47,0.34299999999999997,7.07,1.74,20100421,130772.97,1.49,11.04,93.11,14.55,7.29,37617.0
603577,9.3924,21.4835,36.2773,47.6992,8.759,汇金通,钢加工,山东,48.21,0.78,1.75,172449.72,132724.2,24719.36,45346.9,2.59,0.05,5.01,1.93,20161222,22192.35,1.27,17.7,-6.74,20.0,4.49,17646.0
600673,40.9941,208.408,324.5393,523.0658,129.705,东阳光科,铝,广东,31.71,24.59,30.14,1438068.13,612572.94,438492.06,13441.69,0.04,0.16,1.94,4.19,19930917,183728.61,0.61,32.67,84.93,22.51,8.41,74771.0
600502,40.6564,287.3292,431.7018,781.3397,109.6377,安徽水利,建筑施工,安徽,16.05,9.11,17.21,6192972.5,4865763.5,291825.09,164603.88,0.96,0.064,4.71,0.87,20030415,265009.13,1.54,10.65,30.22,7.64,1.49,66225.0
002362,9.003,20.1517,33.2539,43.2549,9.4552,汉王科技,电脑设备,北京,93.83,1.78,2.17,108368.13,73950.5,19038.97,103193.0,4.75,0.095,3.98,4.47,20100303,-39001.55,-1.8,13.19,2.04,45.11,6.93,56801.0
002741,8.7856,47.5002,71.2073,92.6195,26.8702,光华科技,化工原料,广东,29.76,3.21,3.74,200460.81,109577.92,26847.2,31307.36,0.84,0.23600000000000002,3.1,4.53,20150216,43435.62,1.16,38.0,86.13,24.91,11.35,27220.0
600640,46.3928,128.2169,208.1991,251.2591,45.9007,号百控股,酒店餐饮,上海,41.65,5.89,7.96,620040.75,480486.06,79230.52,238343.84,3.0,0.057999999999999996,5.45,1.76,19930407,92092.9,1.16,-33.59,-26.45,29.26,5.51,27453.0
000035,22.7884,72.1126,140.3271,222.2692,23.0993,中国天楹,环境保护,江苏,60.41,12.81,13.52,787440.81,174908.05,108850.97,167896.45,1.24,0.017,2.25,1.83,19940408,91918.68,0.68,22.23,1.36,31.25,7.91,40268.0
002600,57.8911,133.7938,230.5532,1404.7695,407.1964,领益智造,元器件,广东,14.49,13.28,67.84,2369552.0,1443014.38,510020.06,690214.13,1.02,0.07,1.63,2.13,20110715,248720.27,0.37,205.76,34.08,20.44,9.52,119264.0
300118,77.2059,273.4392,431.1853,649.768,80.1841,东方日升,半导体,浙江,19.09,6.92,9.04,1728665.0,1121731.5,395903.31,509687.91,5.64,0.08900000000000001,8.3,0.82,20100902,142415.56,1.57,25.87,3.86,14.56,3.85,36533.0
300589,3.0771,15.5989,21.4998,35.0085,-1.7615,江龙船艇,船舶,广东,0.0,0.6,2.03,71049.11,42425.85,17439.61,8856.01,0.44,-0.009000000000000001,1.52,7.42,20170113,9512.91,0.47,-15.12,-157.24,13.0,-3.18,13563.0
002559,17.3468,48.7684,62.8,94.7082,21.3915,亚威股份,机床制造,江苏,19.26,3.07,3.73,240614.7,158783.88,40998.71,80482.57,2.16,0.18100000000000002,4.33,1.61,20110303,39349.71,1.05,19.69,38.39,26.21,8.82,38901.0
300053,21.715,54.9627,90.8223,120.874,,欧比特,半导体,广东,82.76,4.94,7.02,381593.28,226226.77,17480.97,202420.69,2.88,0.032,4.49,2.38,20100211,39336.9,0.56,29.62,4.32,38.26,12.93,47000.0
000961,150.7874,354.2037,403.8364,602.6616,379.5089,中南建设,建筑施工,江苏,11.91,37.0,37.1,18939102.0,17625996.0,307758.66,264584.03,0.71,0.25,4.02,1.48,20000301,817577.75,2.2,20.89,180.08,22.23,6.05,49700.0
002256,24.4017,63.1621,91.0917,153.5845,31.265,兆新股份,染料涂料,深圳,54.79,12.53,18.82,389777.69,113473.72,146706.5,2895.4,0.02,0.017,1.23,2.97,20080625,35647.12,0.19,30.51,28.13,32.47,18.37,87081.0
300172,12.1834,57.9229,79.5199,118.1616,14.7659,中电环保,环境保护,江苏,23.36,3.46,5.22,221010.22,134917.45,11367.4,16609.48,0.32,0.126,2.38,2.47,20110201,55292.38,1.06,22.71,13.64,34.02,16.21,39142.0
600756,22.4087,14.2263,29.6309,123.6887,20.0812,浪潮软件,软件服务,山东,78.72,3.24,3.24,285967.56,179307.73,18524.96,104834.03,3.23,0.062,6.7,2.91,19960923,71210.86,2.2,-28.91,-10.39,58.12,9.7,63775.0
000544,56.8796,175.4374,268.9007,322.3535,52.4766,中原环保,环境保护,河南,31.44,5.22,9.75,707091.75,203057.44,292197.38,419318.31,4.3,0.054000000000000006,5.67,1.19,19931208,59441.38,0.61,17.35,-7.74,34.42,20.36,29912.0
300158,57.4415,161.225,242.8936,301.5359,50.648,振东制药,中成药,山西,20.15,8.51,10.39,743768.75,326912.25,101785.77,431129.19,4.15,0.049,5.38,0.73,20110107,68281.63,0.66,7.6,-11.83,64.41,6.56,23409.0
002433,50.3642,113.5992,205.4618,290.3986,55.6702,太安堂,中成药,广东,19.54,6.92,7.69,835730.94,446540.5,191844.27,294629.25,3.83,0.07200000000000001,6.46,0.88,20100618,119396.27,1.55,-11.0,10.54,33.99,8.18,53609.0
600985,13.4848,51.1856,78.2028,118.8924,13.2198,雷鸣科化,化工原料,安徽,439.03,2.63,21.12,242347.95,108840.02,45134.9,80481.96,0.38,0.04,5.85,1.88,20040428,53688.43,0.25,-9.02,-1.97,32.03,7.81,17117.0
601015,29.8104,92.6506,168.4352,247.6281,76.2061,陕西黑猫,焦炭加工,陕西,40.13,9.3,12.54,1462023.5,696089.0,357026.69,290199.19,2.31,0.084,4.37,1.54,20141105,118226.72,0.94,-10.88,13.44,11.16,2.31,48975.0
300603,3.7949,36.5015,58.8271,80.3684,-5.5619,立昂技术,通信设备,新疆,0.0,0.57,1.03,134485.23,102416.52,14834.74,12127.82,1.18,-0.054000000000000006,4.11,7.8,20170126,17429.95,1.7,-28.32,-246.56,14.12,-6.32,11879.0
300534,7.6518,13.9173,12.8934,17.1122,6.4183,陇神戎发,中成药,甘肃,116.02,2.03,3.03,77102.88,25798.51,35473.95,23148.81,0.76,0.035,2.37,3.45,20160913,15784.36,0.52,-14.89,-23.26,37.75,9.63,29119.0
603238,8.003,20.9989,35.72,51.5729,8.5469,诺邦股份,纺织,浙江,56.2,0.3,1.2,136528.55,69720.5,37000.76,32785.35,2.73,0.071,6.56,2.44,20170222,30310.5,2.53,80.74,6.79,22.59,4.54,15104.0
600006,70.3114,134.7761,115.3517,200.7049,129.4899,东风汽车,汽车整车,湖北,14.87,20.0,20.0,1733524.25,1315476.88,162322.06,61459.0,0.31,0.065,3.42,1.13,19990727,339527.06,1.7,-35.92,84.17,14.72,5.27,133573.0
600568,62.9301,173.1353,251.3047,169.3436,63.1131,中珠医疗,区域地产,湖北,23.29,15.65,19.93,736526.31,481907.56,44176.59,298950.78,1.5,0.032,3.04,0.97,20010518,98900.78,0.5,4.22,0.29,53.57,25.23,18774.0
300228,18.5878,43.8078,50.5594,51.0485,2.3391,富瑞特装,化工机械,江苏,275.99,4.06,4.75,433865.75,269845.47,108800.75,91907.57,1.94,0.005,3.84,1.42,20110608,36681.81,0.77,-28.08,-87.42,33.2,1.02,40331.0
601727,485.659,,1877.4470000000001,2659.5759999999996,657.42,上海电气,电气设备,上海,28.17,98.51,147.25,19887490.0,14318450.0,1366585.25,1650550.13,1.12,0.045,3.83,1.31,20081205,2013679.75,1.37,20.04,22.55,20.72,3.57,321100.0
300187,15.9814,57.8775,83.5903,143.5205,17.3408,永清环保,环境保护,湖南,86.82,5.96,6.48,365607.0,201024.77,36118.62,39452.03,0.61,0.027000000000000003,2.53,3.67,20110308,55707.08,0.86,-36.28,8.51,30.95,11.92,24700.0
002538,34.3649,90.8833,131.2417,212.9619,41.3091,司尔特,农药化肥,安徽,16.8,6.98,7.18,498912.66,230054.66,133230.56,137552.52,1.92,0.142,4.63,1.03,20110118,107491.8,1.5,20.35,12.41,22.74,8.36,41759.0
300419,15.7659,30.7114,43.5538,59.0398,7.4666,浩丰科技,软件服务,北京,79.79,2.27,3.68,177227.45,83939.07,14890.77,80063.71,2.18,0.02,4.1,1.58,20150122,31452.3,0.86,22.99,-52.64,22.09,5.93,31962.0
002360,10.9388,33.8651,66.7361,96.1292,20.5325,同德化工,化工原料,山西,12.83,2.97,3.92,151701.22,72010.65,36545.48,3115.7,0.08,0.22,2.72,2.07,20100303,54830.21,1.4,67.65,154.58,43.03,19.16,23044.0
603126,15.9602,63.2524,97.2063,133.1171,8.3852,中材节能,环境保护,天津,107.94,6.11,6.11,327594.22,203302.09,87789.18,7177.46,0.12,0.013999999999999999,2.61,2.28,20140731,79781.8,1.31,-2.04,-47.46,24.09,2.59,59670.0
600386,18.7963,45.3123,80.9961,102.8568,15.142999999999999,XD北巴传,公共交通,北京,48.19,8.06,8.06,478558.31,224324.0,119945.26,24395.03,0.3,0.019,2.27,1.59,20010216,53642.76,0.67,17.15,-19.44,18.37,1.51,33697.0
000722,28.873,67.93,93.4255,89.0081,19.4126,湖南发展,水力发电,湖南,34.07,4.64,4.64,315167.13,96930.8,160453.31,213774.05,4.61,0.042,6.04,0.94,19970522,16957.35,0.37,-15.08,-32.77,36.97,35.15,39722.0
002708,16.1704,12.3439,18.7809,12.057,13.2045,光洋股份,汽车配件,江苏,59.87,2.4,4.69,226639.91,102005.61,96971.85,75003.45,1.6,0.04,3.26,1.46,20140121,27358.58,0.58,1.03,51.0,22.08,2.65,31472.0
002121,47.53,134.7837,270.8821,458.6618,30.7852,科陆电子,电器仪表,深圳,61.13,7.93,14.08,1662218.13,819196.75,404665.03,189737.69,1.35,0.046,3.44,1.63,20070306,139895.77,0.99,29.25,-52.05,28.65,3.28,69193.0
600008,104.9133,259.5109,423.12,612.0088,86.2055,首创股份,环境保护,北京,54.24,48.21,48.21,5309839.5,1103788.38,484804.06,60764.32,0.13,0.018000000000000002,1.7,2.28,20000427,209265.56,0.43,19.66,-17.83,33.3,4.07,273956.0
300253,26.9564,89.12299999999999,133.6239,229.0399,40.4461,卫宁健康,软件服务,上海,121.99,12.02,16.18,363619.38,159426.16,36857.5,42739.4,0.26,0.03,1.71,7.16,20110818,74568.67,0.46,22.93,50.04,45.58,19.67,73492.0
002692,15.2967,33.425,46.6632,74.8722,13.7074,睿康股份,电气设备,江苏,44.8,5.8,7.18,317955.88,253760.5,46402.82,14979.42,0.21,0.019,2.1,1.63,20120808,56128.11,0.78,16.46,-10.39,17.82,2.41,18146.0
300212,26.991999999999997,79.6739,84.8612,201.1184,39.8808,易华录,软件服务,北京,77.26,3.66,4.51,880700.38,633463.38,33960.5,164237.0,3.64,0.08900000000000001,6.27,4.36,20110505,75077.84,1.67,3.84,47.75,36.22,7.46,20985.0
300565,7.6097,27.3133,40.3248,58.8208,8.0993,科信技术,通信设备,深圳,88.92,0.71,2.08,104315.22,79738.31,1889.26,30412.7,1.46,0.039,3.63,3.82,20161122,25727.47,1.24,1.2,6.43,34.7,6.39,26343.0
000890,8.4435,29.418000000000003,18.784000000000002,143.1367,,法尔胜,钢加工,江苏,69.87,3.8,3.8,1039728.81,912037.88,17948.78,1377.54,0.04,0.017,2.43,1.99,19990119,41460.78,1.09,-17.08,-22.3,5.0,1.27,36079.0
002346,17.371,40.6742,244.4104,259.2558,16.1423,柘中股份,电气设备,上海,78.92,3.91,4.42,244278.66,70221.0,34174.5,52081.5,1.18,0.037000000000000005,4.77,2.42,20100128,75552.93,1.71,183.84,-7.07,17.27,9.81,32000.0
300195,41.3134,73.3619,120.4546,148.3075,47.3769,长荣股份,轻工机械,天津,22.69,3.04,4.33,523104.19,254428.67,55833.25,281364.72,6.49,0.109,8.83,1.12,20110329,51295.15,1.18,38.85,14.68,41.11,14.36,19115.0
002566,18.3231,29.3554,44.018,60.0696,20.3568,益盛药业,中成药,吉林,27.93,2.26,3.31,258121.47,204505.06,43484.73,83452.77,2.52,0.11900000000000001,5.52,1.2,20110318,56272.2,1.7,6.47,33.82,76.18,7.5,23366.0
002654,26.3657,76.0937,131.5257,136.1296,55.2055,万润科技,半导体,深圳,22.76,5.75,9.03,568563.06,270649.94,48277.18,184809.77,2.05,0.11199999999999999,3.59,1.42,20120217,52560.85,0.58,68.32,32.37,16.31,4.67,48761.0
300451,20.7503,32.6862,67.3883,163.2442,44.1728,创业软件,软件服务,浙江,65.3,3.33,4.86,286169.06,103765.63,30690.21,119848.07,2.47,0.126,4.41,3.73,20150514,47221.12,0.97,6.3,87.12,49.45,11.61,34464.0
300545,4.8996,26.373,42.7258,56.5225,11.7293,联得装备,专用机械,深圳,38.4,0.46,1.44,110244.21,93512.75,1471.7,18095.24,1.26,0.259,3.77,5.28,20160928,21088.05,1.46,40.77,41.58,33.09,12.74,11302.0
002544,13.8457,20.5689,29.2433,201.7275,33.1235,杰赛科技,软件服务,广东,49.25,5.12,5.71,636697.75,541441.94,61344.32,63185.19,1.11,0.057999999999999996,3.75,3.04,20110128,85232.05,1.49,3.02,2.91,17.72,3.38,37777.0
002644,13.5488,34.5053,51.8209,74.0928,22.2227,佛慈制药,中成药,甘肃,53.25,5.11,5.11,233282.34,99756.28,14525.4,32801.31,0.64,0.083,2.73,3.24,20111222,48425.69,0.95,22.99,22.85,30.85,15.51,35914.0
300339,37.02,65.2917,124.9091,249.4112,45.1623,润和软件,软件服务,江苏,52.31,5.16,7.96,632264.69,284713.5,63815.78,286545.69,3.6,0.12300000000000001,5.7,2.25,20120718,82272.88,1.03,43.42,49.82,32.03,9.8,29609.0
600888,33.9961,71.9892,105.4504,120.6013,45.0411,新疆众和,铝,新疆,23.53,8.34,8.62,1065904.63,501613.94,405647.72,185564.34,2.15,0.11900000000000001,4.18,1.33,19960215,60982.55,0.71,-1.53,41.92,15.73,4.45,65016.0
600119,10.0628,14.4149,24.234,-93.70299999999999,0.6471,长江投资,仓储物流,上海,964.49,3.07,3.07,188338.06,107047.92,34919.9,33174.71,1.08,0.002,2.06,3.94,19980115,11261.37,0.37,-63.87,-93.57,13.01,0.23,43158.0
300626,4.4972,25.9773,42.1262,56.9191,10.7731,华瑞股份,电气设备,浙江,32.6,0.94,1.8,92978.27,62146.2,24878.76,13015.75,0.72,0.125,2.77,2.96,20170320,18199.63,1.01,8.33,-13.06,17.79,5.4,7580.0
300024,57.9297,176.7494,273.7133,432.3779,60.8667,机器人,专用机械,辽宁,60.0,15.14,15.6,923022.69,646102.56,118327.17,265032.78,1.7,0.136,3.87,4.24,20091030,167403.81,1.07,19.88,20.42,33.94,17.3,148953.0
600017,107.3327,227.1128,336.4054,368.8756,170.7467,日照港,港口,山东,13.43,30.76,30.76,2169693.0,375396.25,999293.69,295582.47,0.96,0.11,3.55,0.87,20061017,429074.84,1.4,9.78,56.28,29.13,13.85,145135.0
002519,37.9371,90.8528,131.6917,187.2866,39.621,银河电子,通信设备,江苏,29.27,8.32,11.26,500709.75,288460.03,56628.11,187020.84,1.66,0.065,3.27,1.17,20101207,75240.11,0.67,-3.43,-18.89,29.56,10.24,26683.0
300414,8.0902,19.7137,30.8237,38.4959,10.9519,中光防雷,元器件,四川,60.47,1.57,1.71,95185.0,81158.11,6599.5,27226.39,1.59,0.064,4.69,3.3,20150513,31818.65,1.86,32.11,35.37,32.71,12.47,14023.0
002375,74.061,177.7398,301.7579,357.6869,82.7281,亚厦股份,装修装饰,浙江,21.02,12.52,13.4,1875978.63,1593443.5,72511.11,183730.72,1.37,0.062,5.65,0.92,20100323,405948.38,3.03,16.53,11.7,13.61,4.43,45681.0
002522,19.1095,41.5626,65.9364,68.0033,11.4829,浙江众成,塑料,浙江,96.83,8.51,9.06,296582.41,131120.81,126592.6,64048.2,0.71,0.013000000000000001,2.01,2.44,20101210,20045.25,0.22,53.49,-39.91,21.18,5.08,40000.0
600038,71.0138,153.4816,271.4275,455.3764,70.6647,中直股份,航空,黑龙江,73.66,5.89,5.89,2182336.5,1833564.0,231685.95,423271.94,7.18,0.12,12.43,2.84,20001218,198855.31,3.37,2.54,-0.49,14.18,3.3,29364.0
000551,16.7379,49.9532,75.3094,66.4316,18.878,创元科技,专用机械,江苏,21.29,4.0,4.0,413777.66,260539.95,82388.63,32729.7,0.82,0.133,3.99,1.42,19940106,57283.07,1.43,15.54,6.47,23.54,3.53,27782.0
300184,40.5284,153.6313,267.5163,323.8185,108.3198,力源信息,元器件,湖北,14.59,3.1,6.59,631035.0,363198.16,21449.03,309414.47,4.69,0.327,6.69,1.43,20110222,64729.44,0.98,43.74,40.32,7.67,4.19,29664.0
002311,57.8147,518.7116,1149.3529,1207.2252,100.5539,海大集团,饲料,广东,76.71,15.44,15.82,1495700.25,834075.69,378822.0,191278.66,1.21,0.07,4.16,4.68,20091127,307407.44,1.94,32.82,73.92,9.93,1.39,13787.0
002177,17.2613,17.9699,12.6326,13.767000000000001,,御银股份,电脑设备,广东,170.64,6.45,7.61,195484.69,79318.1,24791.1,2967.95,0.04,0.005,2.23,1.55,20071101,84450.38,1.11,-22.85,-77.71,15.58,2.93,98892.0
002290,12.3541,30.3345,43.8023,2.3712,19.977999999999998,中科新材,家用电器,江苏,23.78,2.1,2.43,366977.94,332861.31,23882.88,77567.61,3.2,0.21,5.07,1.97,20090903,16770.65,0.69,29.36,67.74,16.59,6.14,25543.0
000530,33.2975,98.2602,145.3335,200.7598,25.5934,大冷股份,机械基件,辽宁,30.58,5.99,8.55,543087.69,210246.3,88232.5,75728.0,0.89,0.03,3.99,0.92,19931208,77599.11,0.91,2.09,-26.83,17.72,4.97,41916.0
601969,50.1438,30.8056,32.1387,45.5384,-108.8341,海南矿业,普钢,海南,0.0,19.55,19.55,778951.31,449439.44,204658.77,266620.81,1.36,-0.055999999999999994,2.46,2.14,20141209,-28549.0,-0.15,2.98,-317.04,5.59,-21.64,30014.0
601882,11.0928,48.5168,75.3474,102.9244,13.841,海天精工,机床制造,浙江,45.73,1.26,5.22,235291.16,150238.98,72808.06,28711.75,0.55,0.10099999999999999,2.27,4.05,20161107,33459.03,0.64,12.44,8.23,22.66,7.84,24298.0
002533,22.9596,63.9375,108.0235,124.21,25.4452,金杯电工,电气设备,湖南,17.93,5.18,5.53,365576.59,230937.05,65255.21,81696.3,1.48,0.131,4.14,1.14,20101231,82482.57,1.49,37.89,13.61,14.74,3.3,44954.0
601600,390.764,751.313,1355.628,1378.435,308.643,中国铝业,铝,北京,34.87,109.6,149.04,20469118.0,7003777.0,8736383.0,3030754.5,2.03,0.05,3.29,1.21,20070430,-265310.41,-0.18,-10.24,15.13,7.96,1.03,545353.0
002510,20.8587,76.3938,85.2256,93.2621,26.1328,天汽模,汽车配件,天津,36.95,7.37,8.96,480231.56,265858.59,100305.8,59338.36,0.66,0.028999999999999998,2.7,1.6,20101125,84895.25,0.95,1.78,25.28,20.0,7.48,81230.0
603959,8.8527,20.7637,58.2769,108.512,28.0341,百利科技,建筑施工,湖南,39.15,1.49,3.14,217479.97,189850.09,4540.97,27004.78,0.86,0.08900000000000001,3.15,4.45,20160517,44776.35,1.43,76.51,216.67,32.17,15.67,10181.0
300094,18.3386,70.8566,112.2397,144.1326,96.0659,国联水产,渔业,广东,13.15,7.46,7.84,420726.94,343996.91,38400.4,60167.9,0.77,0.214,2.69,2.09,20100708,66735.81,0.85,22.86,136.58,13.52,7.65,20532.0
002137,16.3729,35.7044,,75.3273,32.2692,麦达数字,互联网,深圳,34.33,2.85,5.79,209712.75,115884.65,10645.21,96084.31,1.66,0.055999999999999994,2.99,2.56,20070613,19182.02,0.33,39.76,97.09,16.93,12.49,68720.0
300259,17.366,35.93,97.9359,160.9577,18.0887,新天科技,电器仪表,河南,53.62,7.25,11.76,234267.55,162877.02,34449.85,70773.53,0.6,0.015,1.6,2.07,20110831,56797.55,0.48,24.64,4.16,51.26,14.24,21265.0
000056,52.2005,97.8226,161.7312,177.8237,53.2722,皇庭国际,房产服务,深圳,62.44,2.86,11.75,1413735.5,397968.81,5375.43,194043.56,1.65,0.045,4.56,2.49,19960708,226831.84,1.93,60.62,2.05,63.16,24.15,15402.0
000973,21.6837,43.1834,62.7843,105.6833,15.5602,佛塑科技,塑料,广东,57.51,9.67,9.67,553295.38,249900.88,144129.92,32612.69,0.34,0.016,2.3,1.61,20000525,72889.43,0.75,-13.34,-28.24,21.22,2.94,102851.0
002088,17.0176,62.6672,139.1373,213.7513,53.2124,鲁阳节能,矿物制品,山东,16.01,2.08,3.62,246902.2,150945.19,60229.93,50595.3,1.4,0.43,5.12,2.58,20061130,91766.78,2.54,16.16,138.27,43.08,19.55,14352.0
601929,62.9956,159.5343,215.1962,375.4159,38.089,吉视传媒,影视音像,吉林,45.12,31.11,31.11,1304566.0,333259.94,427403.66,89890.75,0.29,0.012,2.2,1.0,20120223,140211.77,0.45,-0.75,-42.11,42.89,8.09,90425.0
002140,20.7745,67.1771,98.1223,-63.1358,26.0722,东华科技,建筑施工,安徽,31.01,4.4,4.46,610102.75,480420.84,19488.98,9062.87,0.2,0.057999999999999996,4.54,1.6,20070712,123358.86,2.77,31.04,25.5,19.29,6.45,20300.0
600064,102.8285,512.9125,542.2894,946.0247,185.7732,南京高科,园区开发,江苏,6.55,12.36,12.36,2585834.5,1239099.63,35595.78,12291.8,0.1,0.569,8.34,0.89,19970506,409927.72,3.32,35.13,37.12,49.73,36.12,51931.0
601333,282.5002,508.7157,888.4855,1015.3610000000001,446.0447,广深铁路,铁路,深圳,21.17,56.52,70.84,3450435.25,682090.94,2302544.25,1156273.75,1.63,0.092,4.05,0.96,20061222,697158.31,0.98,13.26,28.58,10.93,6.87,223204.0
300180,26.5055,86.2741,195.5188,249.2917,100.6385,华峰超纤,化纤,上海,31.46,6.84,11.36,698218.25,189026.31,224391.47,332447.22,2.93,0.08900000000000001,4.37,2.55,20110222,92110.1,0.81,65.26,279.69,30.33,14.05,7186.0
002230,73.9827,107.2836,168.6188,434.676,81.9922,科大讯飞,软件服务,安徽,233.6,18.18,20.93,1334685.75,664405.69,158128.56,439302.59,2.1,0.06,3.62,8.05,20080512,180217.67,0.86,52.68,21.74,49.91,4.07,273309.0
