name,business_income_2017_1,business_income_2017_2,business_income_2017_3,business_income_2017_4,business_income_2018_1,business_income_2018_2,business_income_2018_3,business_income_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
国旅联合,30.9986,83.4372,165.6897,287.5199,86.569,145.8965,195.9441,,旅游服务,江苏,0.0,5.05,5.05,80624.52,42030.73,2829.1,35533.15,0.7,-0.033,1.04,4.02,20000922.0,-33861.26,-0.67,18.26,-136.14,20.38,-8.58,45540.0
仁东控股,28.3074,222.4552,620.9426,953.4737,239.0186,632.9055,996.6683,,多元金融,浙江,210.57,5.6,5.6,325763.44,176676.73,648.45,19114.2,0.34,0.053,1.69,8.83,20111228.0,15086.85,0.27,60.51,312.06,18.81,2.98,5869.0
国创高新,82.9114,222.8687,1146.7535,2551.4637,1015.033,2057.5914,3222.8358,,石油加工,湖北,15.91,4.86,9.16,663498.06,240453.05,13271.9,366929.88,4.0,0.24100000000000002,5.47,0.93,20100323.0,40468.34,0.44,181.04,531.51,16.57,6.85,34259.0
阳光股份,210.34599999999998,368.861,443.235,534.42,67.82600000000001,157.048,221.84599999999998,,区域地产,广西,0.0,7.5,7.5,658285.63,136986.2,1049.0,51115.2,0.68,-0.008,3.94,1.45,19960919.0,140669.5,1.88,-49.95,-101.95,73.39,-2.66,25494.0
易世达,18.5741,45.1508,86.3538,112.6843,38.1549,92.0376,119.8879,152.2566,电气设备,辽宁,76.95,1.76,1.77,125419.9,70157.81,37722.07,75132.9,4.24,0.207,4.3,3.71,20101013.0,-14777.55,-0.83,35.12,113.88,28.94,24.1,4195.0
正虹科技,250.2065,585.0432,970.6687,1348.4041,282.7825,564.3191,1046.4623,,饲料,湖南,25.38,2.67,2.67,75236.57,36435.85,23343.26,18255.32,0.68,0.185,1.93,3.23,19970318.0,2031.15,0.08,7.81,185.49,7.59,4.71,28378.0
德力股份,174.3271,380.8149,581.6537,795.9842,168.3526,380.0135,568.8986,,玻璃,安徽,0.0,2.53,3.92,188319.72,71668.15,54906.46,90531.7,2.31,-0.107,3.61,1.47,20110412.0,12642.96,0.32,-2.19,-249.48,18.49,-7.37,18866.0
龙泉股份,66.062,226.4233,511.5795,976.8678,187.1334,427.3865,742.9907,,其他建材,山东,85.95,3.38,4.72,349592.16,189397.8,100188.4,117777.4,2.49,0.040999999999999995,4.49,1.04,20120426.0,38919.2,0.82,45.23,177.78,41.22,2.58,29410.0
惠泉啤酒,115.4617,293.5309,496.2605,569.0272,117.4527,295.5505,495.7742,,啤酒,福建,59.39,2.5,2.5,124684.4,80624.78,36503.23,50606.55,2.02,0.098,4.53,1.72,20030226.0,24354.57,0.97,-0.1,202.84,27.34,4.96,15521.0
卓翼科技,604.7172,1363.4022,1870.3169,2763.2492,777.3254,1620.2621,2265.2597,,通信设备,深圳,84.93,4.2,5.8,366860.97,189697.8,102492.13,129835.71,2.24,0.078,3.67,2.39,20100316.0,19434.99,0.34,21.12,272.13,9.97,1.99,44000.0
东华测试,17.0263,50.7586,82.8751,129.4886,12.6999,50.5407,83.3696,,电器仪表,江苏,416.78,0.75,1.38,39692.3,24582.15,11669.57,11018.55,0.8,0.018000000000000002,2.58,3.86,20120920.0,8383.62,0.61,0.6,80.34,58.1,2.98,10465.0
京汉股份,376.6368,671.5022,864.2397,2795.0306,277.8234,1014.0883,1617.2238,,全国地产,湖北,585.41,6.44,7.83,1127396.5,1016296.81,52472.11,1916.28,0.02,0.006999999999999999,2.27,2.56,19961016.0,86372.11,1.1,86.11,106.36,22.73,0.36,60848.0
同方股份,4045.0462,10013.5844,16451.6964,25989.3873,4504.6972,10510.9499,16559.5421,,电脑设备,北京,0.0,29.64,29.64,6604007.0,3320677.0,361112.28,939916.31,3.17,-0.193,6.75,1.51,19970627.0,663286.69,2.24,0.66,-210.63,22.94,-3.46,168034.0
首航节能,36.9907,793.2211,1167.4294,1332.4029999999998,46.4777,311.3602,491.9069,,电气设备,北京,0.0,22.56,25.39,945291.81,531405.88,112382.9,396068.38,1.56,-0.006,2.9,1.07,20120327.0,73133.03,0.29,-57.86,-114.66,27.22,-3.32,39643.0
棕榈股份,527.1845,2126.2442,3544.8682,5253.2591,643.1272,2352.3052,3713.1005,,建筑施工,广东,338.5,13.25,14.87,1700928.75,1128131.25,74725.21,232544.7,1.56,0.01,3.68,1.23,20100610.0,144280.22,0.97,4.75,-91.71,16.55,0.4,101470.0
顾地科技,305.935,788.5266,1425.0855,2062.1569,352.0103,810.2512,1278.6758,,塑料,湖北,119.18,4.99,5.97,310037.69,154086.88,71513.52,32987.15,0.55,0.028999999999999998,1.72,2.7,20120816.0,33759.12,0.57,-10.27,-11.33,19.41,1.36,42603.0
悦心健康,146.5802,404.2723,660.1060000000001,900.2197,145.7744,423.3967,700.3578,977.8785,医疗保健,上海,109.79,8.53,8.54,218312.52,75407.18,49753.01,7775.75,0.09,0.023,1.05,3.23,20070823.0,-18077.42,-0.21,6.1,-6.94,34.3,2.82,57286.0
西安饮食,120.1276,251.7306,368.1578,493.7922,120.2743,254.4383,375.0787,,酒店餐饮,陕西,0.0,4.36,4.99,107216.82,46800.37,30265.84,5551.46,0.11,-0.008,1.32,3.39,19970430.0,5241.9,0.11,1.88,-4.74,34.6,-1.11,66102.0
炼石航空,0.0,83.4118,420.2236,752.7376,340.3,655.1169,1086.619,,航空,陕西,0.0,4.54,6.72,536652.88,113064.1,123226.51,56684.8,0.84,-0.38,2.28,5.49,19970325.0,10547.92,0.16,158.58,-11.07,20.19,-19.61,32312.0
国统股份,47.1798,278.2938,428.6766,789.1087,44.4403,261.7321,394.5627,,其他建材,新疆,0.0,1.16,1.16,280562.75,107679.36,52468.68,52237.48,4.5,-0.040999999999999995,7.94,1.87,20080123.0,24832.51,2.14,-7.96,-268.15,23.16,-1.19,13781.0
金山股份,1700.8598,3208.5235,5039.582,6906.9088,1951.1609,3440.7796,5406.1018,,火力发电,辽宁,0.0,14.73,14.73,2029967.63,225425.3,1636537.88,135165.31,0.92,-0.295,1.54,1.46,20010328.0,-69331.38,-0.47,7.27,-41.12,3.76,-8.04,72533.0
天山生物,30.3791,79.7092,139.1477,195.3057,27.0239,207.9829,472.69300000000004,,农业综合,新疆,31.49,1.82,3.13,375077.81,178759.3,35466.9,195671.3,6.25,0.18,7.05,0.91,20120425.0,-6913.91,-0.22,239.71,1168.27,31.15,10.06,10918.0
三棵树,335.416,1007.2923,1717.4583,2619.4602,388.8727,1325.5364,2298.8169,,染料涂料,福建,36.72,0.43,1.33,273841.44,159991.25,50901.76,38402.65,2.88,0.97,10.02,4.74,20160603.0,71330.36,5.36,33.85,43.43,40.0,5.62,7266.0
南山控股,321.2063,2238.115,2707.9591,6601.5205,791.1016,1733.8726,4273.4849,,区域地产,深圳,30.74,11.38,27.08,3000653.75,1834515.38,180632.84,365388.31,1.35,0.086,2.88,1.22,20091203.0,116032.7,0.43,31.11,153.85,46.47,5.43,54131.0
凤凰光学,169.8592,352.5638,568.1092,794.493,179.725,363.0521,561.5959,,元器件,江西,0.0,2.37,2.37,97506.55,55948.76,32184.76,10350.88,0.44,-0.018000000000000002,1.77,5.76,19970528.0,811.03,0.03,-1.15,87.99,13.78,-0.76,12084.0
天津普林,93.7619,205.6341,328.7267,431.5476,100.8262,203.9188,304.0635,,元器件,天津,0.0,2.46,2.46,62614.76,31947.63,20966.02,30227.18,1.23,-0.053,1.73,3.93,20070516.0,-14432.76,-0.59,-7.5,-540.41,7.4,-4.31,15451.0
时代万恒,236.4088,520.073,1015.8301,1501.3753,276.0835,577.886,680.6638,,商贸代理,辽宁,0.0,2.52,2.94,240849.05,126451.47,28495.43,109530.22,3.72,-0.10800000000000001,4.77,1.37,20001128.0,-1798.04,-0.06,-32.99,-282.89,16.96,-4.68,15432.0
两面针,356.5463,719.2356,1077.4789,1472.1157,285.0561,587.5675,894.6178,,日用化工,广西,828.73,5.5,5.5,260102.95,77606.5,89638.81,85739.86,1.56,0.004,3.33,1.29,20040130.0,4413.41,0.08,-16.97,103.05,19.55,0.24,62315.0
正元智慧,52.1901,134.1697,228.9475,448.9223,62.9123,166.9078,279.6368,,软件服务,浙江,392.86,0.45,0.67,94933.32,79443.06,4144.47,28014.9,4.2,0.068,8.06,4.4,20170421.0,17073.23,2.56,22.14,137.18,40.97,1.62,13997.0
宁夏建材,529.2607,2033.1413,3438.0679,4355.3437,345.2395,1689.8769,3108.5323,,水泥,宁夏,8.78,4.78,4.78,749329.5,269302.0,418043.41,203018.98,4.25,0.728,9.99,0.85,20030829.0,205661.94,4.3,-9.58,21.17,35.43,11.19,34005.0
奥维通信,75.5905,143.1746,263.0423,503.3687,49.4658,124.2707,171.9303,,通信设备,辽宁,0.0,3.06,3.57,87208.55,79391.49,4346.2,16615.45,0.47,-0.013000000000000001,1.9,3.63,20080512.0,12588.17,0.35,-34.64,26.31,12.87,-2.73,35860.0
金石东方,30.7873,143.0942,320.4332,704.0121,260.3757,428.0788,610.6575,,化学制药,四川,43.39,2.01,4.02,298173.16,66983.55,51123.7,199414.72,4.96,0.165,6.38,1.49,20150424.0,32124.3,0.8,90.57,113.63,62.2,10.84,11714.0
高伟达,224.8602,528.0745,839.395,1319.9085,291.5592,647.3006,1026.8834,,软件服务,北京,106.24,4.27,4.47,238798.52,118259.6,10632.17,33981.19,0.76,0.055,2.47,3.18,20150528.0,30683.44,0.69,22.34,118.3,23.64,2.41,46399.0
世纪瑞尔,30.791,138.0539,222.7291,522.8351,59.2476,190.5127,325.9041,,软件服务,北京,23.44,4.61,5.85,230614.45,136002.52,5826.66,108008.05,1.85,0.16,3.41,1.47,20101222.0,26129.59,0.45,46.32,534.33,44.13,28.78,34767.0
博思软件,23.5335,75.1198,131.16299999999998,309.8824,39.8753,113.5123,226.3233,,软件服务,福建,1255.32,0.78,1.3,73743.93,38877.55,13959.62,26682.33,2.06,0.019,4.69,6.61,20160726.0,18247.61,1.41,72.55,-80.81,66.23,1.06,9096.0
德创环保,133.4419,353.1666,568.1321,799.1059,111.5292,292.4278,512.6931,,环境保护,浙江,789.4,0.62,2.02,124613.36,105255.02,11740.42,11599.0,0.57,0.01,2.56,4.21,20170207.0,16128.09,0.8,-9.76,-90.97,24.11,0.4,22118.0
科大国创,112.34100000000001,269.9958,370.7963,607.8575,120.5282,304.3344,491.1113,,软件服务,安徽,168.24,1.13,2.39,115372.1,97857.61,3748.01,16453.11,0.69,0.1,2.86,6.52,20160708.0,19538.46,0.82,32.45,317.17,40.26,4.05,27406.0
能科股份,8.7389,92.5804,123.3809,229.033,65.0278,164.0539,269.2375,,软件服务,北京,115.54,0.5,1.14,89005.8,72527.71,4432.26,28533.8,2.51,0.159,5.96,4.11,20161021.0,24798.85,2.18,118.22,81.78,46.54,6.71,11130.0
深南电A,318.7551,872.9627,1570.8536,2045.7668,403.5259,1079.7602,1619.8399,,火力发电,深圳,97.53,3.39,6.03,321063.88,154566.63,139412.13,36277.09,0.6,0.062,3.31,2.42,19940701.0,69735.15,1.16,3.12,1825.66,9.18,2.29,30845.0
众合科技,163.7703,505.7055,1021.4577,2086.3964,303.7692,795.7653,1178.5233,,专用机械,浙江,72.81,4.57,5.5,617081.88,297392.34,33479.32,187400.13,3.41,0.07400000000000001,4.29,1.68,19990611.0,-6593.4,-0.12,15.38,38.08,29.61,3.47,25909.0
合纵科技,173.9174,631.0474,1209.6526,2109.3459,365.5997,1030.5293,1555.2299,,电气设备,北京,52.01,3.17,5.82,470791.44,285570.5,62247.8,81993.18,1.41,0.139,3.39,2.86,20150610.0,53253.18,0.91,28.57,14.89,22.38,5.22,27207.0
银鸽投资,630.6797,1331.9224,2120.6085,2937.3691,665.8696,1406.161,2151.4276,,造纸,河南,273.39,16.24,16.24,404761.81,207874.91,154242.02,149808.27,0.92,0.009000000000000001,1.31,2.48,19970430.0,-107150.97,-0.66,1.45,-10.9,8.31,0.67,50643.0
安控科技,102.3099,293.6901,783.4208,1766.371,118.5249,409.2846,753.6096,,电器仪表,北京,0.0,7.14,9.58,468268.16,275940.91,35011.96,13642.97,0.14,-0.009000000000000001,1.42,2.22,20140123.0,30666.96,0.32,-3.81,-140.41,35.4,-1.13,28553.0
华虹计通,30.6881,73.1869,147.2088,223.7299,31.5662,69.6693,107.8568,,软件服务,上海,0.0,1.68,1.68,49214.71,38217.46,10260.62,19031.35,1.13,-0.102,2.21,3.54,20120619.0,13.01,0.0,-26.73,-287.01,21.3,-15.87,10626.0
恒立实业,8.2376,21.1819,35.2366,58.7331,13.2564,36.5496,50.5218,,汽车配件,湖南,2125.15,4.25,4.25,39539.75,37755.51,1750.7,19628.25,0.46,0.003,0.44,16.37,19961107.0,-43413.94,-1.02,43.38,109.19,20.72,2.16,17885.0
信达地产,702.6815,,9478.8023,15216.0489,506.3015,2894.9293,7952.0096,,全国地产,北京,11.62,15.24,28.52,9970738.0,9101362.0,27549.6,830954.56,2.91,0.41,6.53,0.74,19930524.0,747322.19,2.62,-16.11,191.02,33.72,11.16,44988.0
金龙汽车,2317.5314,5742.5497,10273.9621,17736.084,3778.1971,9029.2047,12698.6307,,汽车整车,福建,46.06,6.07,6.07,2590109.5,2262477.5,173029.5,81158.81,1.34,0.1,5.3,1.64,19931108.0,151027.73,2.49,23.6,-62.58,12.29,0.68,21466.0
依米康,112.2759,394.335,595.7454,1247.1484,208.93,541.7333,951.1309,,软件服务,四川,35.81,3.04,4.46,301118.28,228643.05,22125.67,10757.5,0.24,0.135,1.81,3.55,20110803.0,28270.89,0.63,59.65,65.84,27.81,6.32,17620.0
群兴玩具,53.888999999999996,53.9358,53.9358,53.9358,0.2794,,13.5154,19.0456,文教休闲,广东,807.01,5.89,5.89,91015.06,30283.15,302.45,15371.74,0.26,0.01,1.52,7.12,20110422.0,12039.37,0.2,-74.94,139.04,16.23,43.92,29452.0
精伦电子,78.8374,166.6315,247.8261,341.8604,91.9722,215.52700000000002,295.1481,,元器件,湖北,385.15,4.92,4.92,54960.42,36719.7,12743.82,15094.57,0.31,0.008,0.72,6.01,20020613.0,-32972.85,-0.67,19.09,137.1,26.11,1.41,43979.0
中海油服,3057.7377,7102.2163,11757.3253,17436.414,3427.8731,8140.008000000001,13718.3603,,石油开采,天津,0.0,29.6,47.72,7388733.0,2098242.75,4889099.0,1236627.5,2.59,-0.057999999999999996,7.16,1.35,20070928.0,1468627.38,3.08,16.49,-59.54,5.33,-2.02,66807.0
双成药业,42.5874,76.4319,160.5485,246.7695,95.7656,176.7478,259.1013,,化学制药,海南,0.0,4.03,4.05,118223.95,41402.25,65440.51,33874.96,0.84,-0.08,1.38,3.22,20120808.0,-21895.61,-0.54,61.38,-237.31,63.39,-12.52,38407.0
海得控制,332.537,829.3336,1336.2024,2050.7738,303.1485,759.2522,1183.7823,,软件服务,上海,0.0,1.36,2.41,224469.45,164230.19,14662.99,58753.98,2.43,-0.203,4.3,2.48,20071116.0,17902.8,0.74,-11.41,-730.42,19.0,-4.14,30191.0
毅昌股份,1343.7606,2666.2874,3728.1721,5697.7336,1346.6206,2459.9598,3632.3223,,塑料,广东,0.0,3.92,4.01,297243.72,173223.17,78327.6,80793.75,2.01,-1.053,1.9,1.92,20100601.0,-48120.09,-1.2,-2.57,-131.62,7.43,-11.63,24023.0
内蒙华电,1954.5863,4878.6916,8158.1946,11782.5698,2765.8920000000003,6344.1753,9910.0661,,火力发电,内蒙,23.48,58.08,58.08,4301844.0,402541.47,2650257.0,17309.3,0.03,0.09,1.82,1.59,19940520.0,311003.22,0.54,15.67,-3.43,22.07,5.43,224153.0
超讯通信,163.3667,392.8684,645.4669,948.7932,216.0979,551.3542,925.1009,,通信设备,广东,248.65,0.45,1.12,202063.23,169124.06,6231.71,22177.57,1.98,0.11,4.39,7.41,20160728.0,14655.09,1.31,43.32,17.7,21.22,1.19,14026.0
德豪润达,846.4258,1923.3899,3187.0814,4202.957,870.0980000000001,1861.7958,2981.6084,,家用电器,广东,271.39,16.09,17.65,1116539.63,384608.81,368490.41,469344.66,2.66,0.008,3.43,0.82,20040625.0,-48123.98,-0.27,-6.5,114.04,18.26,0.46,71997.0
飞乐音响,1144.9084,3372.0467,6013.8438,5444.8456,791.3585,1555.1147,2367.2481,,电器仪表,上海,0.0,9.85,9.89,1478482.88,770942.75,133968.59,151084.88,1.53,-0.8370000000000001,2.45,1.45,19901219.0,-16522.93,-0.17,-44.58,-587.81,29.14,-34.97,68746.0
步森股份,80.9251,127.23700000000001,260.8631,343.8813,126.0403,173.1795,311.19599999999997,,服饰,浙江,0.0,1.4,1.4,67785.86,48472.09,4451.91,31881.38,2.28,-0.04,3.47,3.33,20110412.0,-441.48,-0.03,19.29,75.5,27.49,-1.79,11770.0
航天长峰,144.9088,515.4815,693.4263,1504.0422,161.0054,531.3563,901.2049,,专用机械,北京,382.68,3.3,3.52,221029.92,172160.56,9784.07,49042.03,1.39,0.027999999999999997,3.22,4.48,19940425.0,26617.43,0.76,29.96,2737.48,21.4,1.11,48222.0
南威软件,60.2659,197.7328,338.6683,807.3131,54.4522,275.9943,577.1332,,软件服务,福建,34.92,5.25,5.27,259866.55,136400.8,17351.7,71521.11,1.36,0.25,3.19,3.39,20141230.0,42494.84,0.81,70.41,267.42,43.66,21.19,36498.0
力盛赛车,13.3982,66.855,128.0725,282.3013,40.3214,146.5652,230.9867,,文教休闲,上海,143.35,0.62,1.26,51441.28,38812.8,6549.6,11277.42,0.89,0.083,3.17,5.03,20170324.0,14721.87,1.17,80.36,178.24,23.02,4.56,11612.0
万泽股份,1.6226,176.8577,241.5875,255.1524,2.5844,10.3035,39.0498,,区域地产,广东,234.18,4.91,4.92,263353.75,155608.45,17241.88,39697.0,0.81,0.033,3.04,3.36,19940110.0,42325.55,0.86,-83.84,22.66,59.76,41.14,16297.0
华电重工,901.8114,2226.4099,3351.5170000000003,4820.9774,965.3219,2482.5884,4264.693,,专用机械,北京,81.6,11.55,11.55,819332.63,693820.44,90727.25,122008.38,1.06,0.040999999999999995,3.07,1.44,20141211.0,102284.05,0.89,27.25,5967.29,10.21,1.1,40993.0
人民网,270.1185,562.2374,914.7854,1400.6423,267.3166,603.4719,983.182,,互联网,北京,224.09,11.06,11.06,370495.16,256890.3,12741.28,74500.5,0.67,0.061,2.53,7.23,20120427.0,77469.63,0.7,7.48,320.34,40.26,6.89,62361.0
宝色股份,90.0304,208.7895,272.5145,440.0582,31.1049,242.2257,436.5569,,专用机械,江苏,445.83,0.86,2.02,139377.95,86914.77,40081.78,22421.65,1.11,0.015,3.0,3.03,20141010.0,14740.19,0.73,60.2,171.16,16.53,0.71,15203.0
辰安科技,28.7917,149.4013,253.2295,638.548,103.6292,293.9301,501.2129,,软件服务,北京,68.33,1.03,1.51,150140.73,127709.72,12637.7,40365.45,2.67,0.56,6.47,7.54,20160726.0,37034.95,2.45,97.93,4921.74,59.78,16.14,12003.0
邦讯技术,86.97399999999999,180.8182,258.1703,309.9,69.1191,156.8826,184.873,,通信设备,北京,0.0,1.91,3.2,115321.2,95345.0,1112.71,33406.01,1.04,-0.034,1.98,4.47,20120508.0,-4541.62,-0.14,-28.39,70.63,38.74,-5.96,34056.0
中交地产,204.2598,356.45,417.7369,5793.5788,465.5815,3177.1049,3589.0867,,全国地产,重庆,10.27,4.46,4.46,3947583.25,3667218.5,5430.41,46704.67,1.05,0.6629999999999999,5.02,1.81,19970425.0,122969.63,2.76,150.93,104.93,38.59,8.24,12117.0
烽火电子,131.4917,440.7509,623.7525,1216.7172,176.6347,468.63199999999995,703.9891,,通信设备,陕西,434.31,5.94,6.05,284952.66,222628.59,28852.19,20389.17,0.34,0.012,2.13,3.2,19940509.0,53641.2,0.89,12.86,16.66,43.77,1.01,53759.0
荣丰控股,1.0414,4.3241,5.9897,269.9868,30.3503,96.8677,142.3408,,区域地产,上海,297.7,1.47,1.47,291810.38,228877.2,405.92,8046.56,0.55,0.032,7.01,1.79,19961210.0,27749.26,1.89,2276.42,122.05,49.57,3.26,7344.0
亚泰集团,1928.7329,5152.6757,,17654.6829,2797.2698,6422.911999999999,9965.9633,,水泥,吉林,90.52,32.23,32.49,5686227.5,2887435.75,1241733.88,831473.56,2.56,0.032,4.56,0.86,19951115.0,289039.72,0.89,20.31,-38.45,29.6,1.06,116936.0
元祖股份,266.2483,660.291,1400.9751,1777.2411,272.7602,716.8247,1631.6935,,食品,上海,15.88,1.21,2.4,263683.69,182507.31,31782.1,51494.55,2.15,1.03,5.67,3.85,20161228.0,49111.7,2.05,16.47,25.55,64.69,15.15,16450.0
金圆股份,144.8728,957.8528,2820.1346,5073.3606,1328.454,3580.3275,5689.9388,,水泥,吉林,14.21,6.61,7.15,828841.94,332882.06,324038.09,166851.36,2.33,0.517,5.23,1.87,19931215.0,125985.96,1.76,101.76,44.34,13.99,6.49,13478.0
中捷资源,244.5115,423.3179,683.6345,1002.4491,307.125,600.7288,900.8839999999999,,纺织机械,浙江,74.6,6.87,6.88,169453.25,110694.35,24221.28,50035.28,0.73,0.034,1.4,2.42,20040715.0,-26628.65,-0.39,31.78,140.11,18.67,2.59,37100.0
光正集团,94.5314,208.6157,334.6034,553.9949,121.9973,292.7149,713.1389999999999,,供气供热,新疆,0.0,5.01,5.03,246198.66,64669.68,75639.05,32436.06,0.64,-0.021,1.59,3.1,20101217.0,-5544.83,-0.11,113.13,76.46,26.69,-1.51,37205.0
安凯客车,986.1724,2376.6938,3217.2726,5448.9164,656.7952,1493.3982,2039.1664,,汽车整车,安徽,0.0,6.96,7.33,696748.0,541753.0,95277.93,52991.81,0.72,-0.36,1.39,2.72,19970725.0,-30193.83,-0.41,-36.62,-207.89,3.84,-12.66,85877.0
卓郎智能,150.7124,702.9962,6087.799,8713.412,2286.276,4627.085999999999,6703.0509999999995,,纺织机械,新疆,20.14,6.76,18.95,1085669.13,716331.0,87518.0,0.0,0.0,0.28300000000000003,1.47,5.18,20031203.0,90365.5,0.48,10.11,17.88,27.12,8.0,74852.0
金证股份,839.4768,1837.7801,2767.4492,4227.746,1075.7933,2437.0924,3542.0253,,软件服务,深圳,132.04,8.53,8.53,409552.38,261646.66,6651.68,22307.65,0.26,0.11599999999999999,2.15,9.47,20031224.0,63642.11,0.75,27.99,233.77,21.47,2.79,85127.0
西部牧业,154.2463,340.0055,537.2031,692.5572,147.0653,330.9203,533.3957,,农业综合,新疆,42.62,2.11,2.11,183976.63,117648.77,42961.12,62071.41,2.94,0.109,3.03,2.04,20100820.0,-21429.57,-1.01,-0.71,128.6,3.95,4.31,17000.0
恒大高新,21.8263,78.0645,145.7831,259.129,61.2697,127.3077,209.4418,,化工原料,江西,77.59,1.82,3.07,141174.97,51201.46,17069.85,86405.11,2.82,0.076,3.79,2.08,20110621.0,3848.63,0.13,43.67,480.58,49.52,11.16,19776.0
万方发展,29.3303,85.2654,125.5139,128.4698,21.1105,45.9634,65.6222,,批发业,辽宁,0.0,3.09,3.09,83964.34,48931.78,521.95,12231.23,0.4,-0.063,0.8,8.18,19961126.0,-19020.46,-0.61,-47.72,-177.7,48.5,-29.5,44378.0
佳创视讯,32.3816,78.2866,136.2415,243.1861,87.6876,129.2819,188.3451,,通信设备,深圳,0.0,3.19,4.13,80321.86,58630.48,1390.78,9648.55,0.23,-0.003,1.31,4.75,20110916.0,734.1,0.02,38.24,94.78,30.33,-0.68,20315.0
GQY视讯,13.3313,61.2368,87.3554,136.2182,83.8228,128.0371,156.4259,,电脑设备,浙江,47.72,3.82,4.24,112375.65,78150.7,20110.42,50784.59,1.2,0.078,2.41,2.06,20100430.0,6222.01,0.15,79.07,226.75,47.4,21.17,34000.0
兰石重装,165.393,1321.0113,2141.2383,2984.8854,632.1802,1364.2047,2160.25,,专用机械,甘肃,0.0,10.38,10.52,1187390.75,833495.56,268832.28,146691.44,1.4,-0.153,2.96,1.8,20141009.0,48360.37,0.46,0.89,-1105.65,7.35,-7.44,52583.0
暴风集团,448.3901,826.3344,1274.2357,1914.9737,386.9613,791.5503,1033.931,,互联网,北京,0.0,2.5,3.3,258672.41,119194.71,3822.2,39517.19,1.2,-0.71,2.66,3.52,20150324.0,13624.26,0.41,-18.86,-1228.39,-16.43,-22.09,74422.0
中航善达,1010.3552,2380.4651,3744.2676,5893.494000000001,1534.3412,2794.6158,4008.8611,,房产服务,深圳,5.05,6.67,6.67,1730110.38,952585.63,60143.03,54151.3,0.81,1.245,7.41,1.13,19940928.0,341859.69,5.13,7.07,1257.88,22.26,20.72,22012.0
新筑股份,122.7615,371.392,846.0784,1660.2324,385.5167,794.3899,1310.8972,,机械基件,四川,192.11,6.39,6.55,649097.25,376184.16,135247.77,149589.77,2.28,0.022000000000000002,3.57,1.58,20100921.0,17002.31,0.26,54.94,116.29,21.4,1.1,30983.0
豫能控股,1702.2339,3202.7266,5843.3791,8760.3315,2410.1081,4434.3649,7232.3844,,火力发电,河南,0.0,9.3,11.51,2222976.75,612152.25,1243876.13,500207.81,4.35,-0.265,5.26,0.68,19980122.0,-27326.75,-0.24,23.77,-425.35,-0.75,-4.22,35031.0
安硕信息,97.8887,201.2631,305.0003,513.571,99.4062,216.68200000000002,336.0385,,软件服务,上海,175.76,1.23,1.37,62105.91,51161.05,2310.91,14325.79,1.04,0.098,3.02,7.61,20140128.0,11166.44,0.81,10.18,700.48,37.6,4.01,20761.0
双杰电气,116.5942,469.3842,861.607,1399.9186,253.3475,787.1499,1348.5048,,电气设备,北京,17.74,3.02,5.86,409545.84,264066.09,55597.71,30129.18,0.51,0.34299999999999997,2.47,3.29,20150423.0,56603.88,0.97,56.51,556.01,27.35,14.91,25138.0
向日葵,191.7051,732.7763,966.3272,1530.021,191.6095,380.504,541.1976,,半导体,浙江,0.0,11.17,11.2,232263.34,122923.72,93651.43,24423.59,0.22,-0.23399999999999999,0.96,2.72,20100827.0,-35175.98,-0.31,-43.99,-2041.18,0.55,-48.48,110229.0
中关村,251.7363,635.5772,1122.3054,1740.7011,338.9651,758.5088,1227.5274,,生物制药,北京,49.9,7.02,7.53,351710.94,224678.91,48448.8,163232.52,2.17,0.13,2.25,3.86,19990712.0,-78987.24,-1.05,9.38,435.27,54.79,8.0,99048.0
金固股份,650.7156,1305.3838,2073.7562,3001.2001,612.558,1463.365,2237.9374,,汽车配件,浙江,46.77,7.69,10.11,752918.5,428618.16,101918.6,336031.78,3.32,0.125,4.21,1.85,20101021.0,14687.76,0.15,7.92,4309.46,18.51,5.65,46866.0
航天机电,1032.2798,2646.4683,4337.8702,6657.1461,1442.7119,3341.1752,5003.1792,,半导体,上海,0.0,13.89,14.34,1412910.5,653042.88,420118.44,468947.09,3.27,-0.16899999999999998,3.84,1.39,19980605.0,-89368.36,-0.62,15.34,0.79,11.64,-4.84,120524.0
