name,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,net_profits_2018_2,net_profits_2018_3,net_profits_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
汉威科技,17.4442,55.1168,73.7407,110.3209,23.47,66.6769,90.5627,,电器仪表,河南,28.25,2.27,2.93,496528.94,256696.84,74965.43,58753.63,2.01,0.309,5.03,2.32,20091030.0,55730.73,1.9,7.64,22.81,35.41,8.38,24339.0
隆基机械,24.8167,42.9186,57.688,56.0741,20.0337,51.1104,75.1795,,汽车配件,山东,24.2,4.16,4.16,330402.97,201408.91,100177.06,137767.5,3.31,0.18100000000000002,5.53,1.06,20100305.0,45757.53,1.1,8.51,30.32,17.15,5.3,30863.0
长江润发,67.3109,152.4383,244.3792,334.6936,78.9135,186.4957,280.9921,,化学制药,江苏,14.85,3.02,8.24,806818.44,360283.0,112559.85,381794.22,4.63,0.341,6.45,1.05,20100618.0,67405.92,0.82,69.84,14.98,61.13,8.38,9207.0
三湘印象,85.3587,92.5647,61.4906,265.1406,-79.5361,37.0316,110.6827,,区域地产,上海,43.21,9.17,13.71,1342917.63,1061881.13,4381.72,320171.34,2.33,0.081,4.54,1.02,19970925.0,195650.98,1.43,36.82,80.0,36.51,8.02,26221.0
莱美药业,21.8727,43.4357,61.0635,55.5615,45.5631,80.756,100.0245,,化学制药,重庆,26.68,6.71,8.12,309715.84,125197.13,70755.42,58000.18,0.71,0.12300000000000001,2.1,2.09,20091030.0,25533.23,0.31,22.49,63.8,60.26,9.43,33324.0
天龙集团,29.5705,74.65,118.0121,-305.8249,21.3344,77.1139,107.1349,,染料涂料,广东,18.05,4.99,7.26,357267.81,217952.13,26253.72,118639.17,1.63,0.147,2.75,1.29,20100326.0,6266.45,0.09,22.06,-9.22,7.83,1.83,34645.0
诚志股份,204.9187,396.2511,669.8289,808.5086,118.0471,327.1233,650.9835,,化工原料,江西,18.64,3.88,12.53,2261599.25,782717.44,412788.66,1290378.63,10.3,0.52,13.06,0.99,20000706.0,208794.77,1.67,3.85,-2.81,33.69,14.92,17572.0
至正股份,5.6699,13.4429,20.4993,37.9573,6.6803,12.6477,22.2144,,塑料,上海,50.51,0.41,0.75,75485.7,48839.89,21841.96,24762.82,3.32,0.298,6.39,3.14,20170308.0,14000.1,1.88,56.7,8.37,22.23,5.69,9012.0
紫光股份,316.0086,806.4989999999999,1126.125,1575.4212,248.6272,733.1736,1162.2216,,软件服务,北京,36.91,2.89,14.59,4624223.5,2433442.5,55247.86,2064708.25,14.15,0.7959999999999999,17.84,2.2,19991104.0,363167.56,2.49,27.42,3.88,21.77,3.38,46527.0
浦东建设,68.4504,148.5276,217.535,371.3567,73.2442,162.2343,214.868,,建筑施工,上海,19.37,9.7,9.7,1132822.25,903547.13,13707.47,199136.52,2.05,0.221,5.79,0.99,20040316.0,232567.41,2.4,14.85,-1.23,9.5,11.09,79090.0
安车检测,6.767,38.9461,60.5154,79.048,14.749,59.8654,93.9279,,电器仪表,深圳,51.2,0.56,1.21,104280.27,95133.07,4074.85,22771.72,1.88,1.03,5.27,10.05,20161206.0,27102.6,2.24,25.27,55.21,49.58,25.9,3801.0
东南网架,32.43,68.6532,85.3757,103.5833,53.6378,125.7075,149.713,,建筑施工,浙江,28.45,9.59,10.34,1050462.13,834184.38,180249.7,209194.0,2.02,0.145,3.89,1.41,20070530.0,80349.7,0.78,14.97,75.36,11.11,2.42,42200.0
利德曼,16.6012,40.459,56.2848,73.0671,18.3543,38.3499,61.1496,,生物制药,北京,37.8,4.17,4.21,174765.25,87388.72,60803.26,25085.89,0.6,0.145,3.2,2.28,20120216.0,61986.73,1.47,34.6,8.64,48.97,11.68,17517.0
美盈森,52.6182,144.3621,247.8918,348.1863,82.4761,174.38299999999998,293.1396,,造纸,深圳,19.9,15.31,15.31,620920.0,371072.78,89261.8,129166.06,0.84,0.191,2.83,1.79,20091103.0,139967.69,0.91,16.15,18.25,32.22,12.59,55561.0
中公教育,24.737,42.5925,55.4609,73.4535,10.2636,37.7329,40.3653,,汽车服务,安徽,1294.89,8.2,61.67,444890.41,229845.55,82931.47,71296.9,0.12,0.05,2.36,4.79,20110810.0,36077.76,0.06,-5.63,-27.22,6.95,0.92,50427.0
科森科技,20.2408,57.3646,118.382,222.4038,51.8447,74.7909,67.3852,,专用机械,江苏,45.56,1.58,4.16,385260.91,166190.31,142573.11,71061.43,1.71,0.162,4.21,2.34,20170209.0,57007.7,1.37,4.37,-43.08,23.05,4.41,24108.0
捷成股份,118.87299999999999,522.0305,771.0895,1074.4042,201.91,571.3904,792.8223,,软件服务,北京,12.01,17.95,25.75,1731668.63,853207.81,10423.69,446220.69,1.73,0.308,4.08,1.21,20110222.0,338754.5,1.32,22.95,2.82,36.45,22.69,33000.0
远方信息,24.5206,68.1288,103.0908,128.3493,19.1073,-28.3911,1.1764,,电器仪表,浙江,1579.83,1.47,2.87,204970.09,78228.15,25079.42,112787.42,3.92,0.004,6.62,1.3,20120329.0,41963.3,1.46,-11.38,-98.86,64.12,0.36,13000.0
金利华电,6.7026,10.7685,20.3606,17.9244,5.6568,-8.1242,-12.197000000000001,,电气设备,浙江,0.0,0.92,1.17,79170.93,43851.15,19484.5,26053.48,2.23,-0.10400000000000001,4.38,2.92,20100421.0,11601.8,0.99,-34.38,-159.9,35.11,-8.54,11003.0
中恒电气,30.7684,60.1338,80.376,63.7743,10.7528,40.1742,89.0414,,电气设备,浙江,50.89,5.15,5.64,254849.55,204440.31,22075.75,105380.85,1.87,0.158,4.04,2.65,20100305.0,69109.03,1.23,5.77,10.78,40.05,15.35,36444.0
上实发展,120.0715,227.6135,353.7516,872.3371,131.0345,277.3277,286.4594,,全国地产,上海,33.56,18.45,18.45,3872175.25,3357839.25,9198.16,311401.69,1.69,0.155,5.48,1.27,19960925.0,446327.0,2.42,23.27,-18.73,29.08,6.06,38342.0
科大智能,48.5318,100.2462,198.5773,337.12699999999995,52.5583,115.499,223.6165,,电气设备,上海,41.82,3.42,7.3,764162.25,459134.69,51044.3,272636.69,3.74,0.32,5.93,2.88,20110525.0,97332.68,1.33,30.42,12.61,35.79,10.41,37599.0
一拖股份,64.0379,32.2656,73.4062,56.5142,47.9512,-144.9799,-396.9654,,农用机械,河南,0.0,5.94,9.86,1415220.25,837553.19,287422.34,209963.27,2.13,-0.40299999999999997,4.93,1.01,20120808.0,133176.36,1.35,-19.92,-640.78,8.79,-8.21,32366.0
金发科技,127.12,239.4728,457.8135,547.9386,185.6262,350.7204,654.2861,,塑料,广东,16.32,25.6,27.17,2247702.0,1201268.63,618340.44,348456.28,1.28,0.24100000000000002,3.79,1.38,20040623.0,360474.34,1.33,11.84,42.92,13.77,3.53,84399.0
新湖中宝,380.48900000000003,474.776,1730.2604,3321.8652,787.909,1457.2877,1770.295,,全国地产,浙江,13.59,85.98,85.99,13775090.0,9014486.0,45659.37,798732.56,0.93,0.20600000000000002,3.83,0.97,19990623.0,1550841.13,1.8,-24.05,2.31,28.15,25.0,99586.0
天房发展,54.5039,174.7899,181.489,218.1258,74.8398,139.9287,148.6761,,区域地产,天津,19.91,11.06,11.06,3236626.5,3019440.5,8869.12,220524.2,1.99,0.134,4.1,0.87,20010910.0,92287.05,0.83,-20.18,-18.08,27.68,6.4,64170.0
美好置业,83.8871,300.0179,372.8722,664.3824,-135.8821,226.0475,292.3531,,全国地产,云南,18.39,25.4,25.6,2252631.75,1972143.25,31275.84,152980.38,0.6,0.114,2.84,0.98,19961205.0,295077.59,1.15,-74.87,-23.03,13.94,53.23,191100.0
深深房A,34.6216,137.2266,149.5829,184.9885,-5.9827,329.0661,374.0004,,区域地产,深圳,22.66,8.92,10.12,444743.84,368590.25,3491.62,97824.49,0.97,0.37,3.16,3.53,19930915.0,111662.52,1.1,65.89,150.03,55.83,23.37,76443.0
艾比森,12.8427,34.5686,55.5575,106.00299999999999,22.1372,103.3839,177.0461,,半导体,深圳,23.13,1.64,3.2,204589.13,142126.31,36796.65,9043.13,0.28,0.5539999999999999,3.76,4.55,20140801.0,72788.0,2.28,51.01,218.67,37.11,13.27,7831.0
宝光股份,6.1864,23.2165,34.4551,36.0412,,21.265,34.0773,,电气设备,陕西,38.78,2.36,2.36,78450.1,55426.4,20051.9,763.87,0.03,0.14400000000000002,2.23,3.36,20020116.0,24593.07,1.04,9.2,-1.1,22.51,5.2,14068.0
赛福天,8.8324,18.8076,,24.0383,4.5158,9.5187,12.1056,,钢加工,江苏,118.47,1.16,2.21,98747.11,52827.2,37959.2,19095.5,0.86,0.055,3.15,2.75,20160331.0,26114.68,1.18,18.87,-49.66,16.57,2.51,23462.0
徕木股份,8.7403,23.0061,40.4508,49.3605,10.1171,22.373,37.0476,,元器件,上海,37.31,1.08,1.56,118194.02,65680.71,41831.71,16159.76,1.03,0.237,4.63,2.54,20161117.0,36598.85,2.34,21.79,-8.41,31.97,11.13,12564.0
中兴商业,16.0004,34.4552,52.3398,84.5769,17.0654,39.8701,61.7922,,百货,辽宁,23.57,2.79,2.79,222973.05,106616.32,75088.2,31671.8,1.14,0.221,4.7,1.48,19970508.0,57952.86,2.08,4.85,18.06,19.12,3.24,14683.0
白云电器,24.8348,44.1198,85.7861,154.9531,26.9884,75.868,111.1072,,电气设备,广东,35.68,1.21,4.43,509166.84,320403.66,92649.82,22362.5,0.51,0.251,5.12,2.33,20160322.0,137538.27,3.11,21.17,-11.44,27.62,6.19,23366.0
渤海租赁,400.659,1026.402,1872.817,2630.341,,1289.763,2435.575,,多元金融,新疆,8.72,35.48,61.85,29395498.0,3913417.25,18444876.0,1707886.38,2.76,0.39399999999999996,5.74,0.8,19960716.0,984531.63,1.59,4.31,30.05,37.96,8.29,107980.0
杭电股份,29.057,50.4279,94.3644,100.34200000000001,44.7319,51.0904,74.0594,,电气设备,浙江,45.35,6.87,6.87,540227.5,368308.56,59335.61,86903.0,1.27,0.11,3.15,2.07,20150217.0,54821.92,0.8,2.99,-21.52,16.94,2.43,48141.0
广电网络,36.4603,118.1398,123.3764,176.0843,45.9704,112.7514,118.6097,,影视音像,陕西,34.16,5.63,6.05,813763.06,272316.84,381748.06,129604.13,2.14,0.196,5.28,1.69,19940224.0,117283.4,1.94,8.9,-3.86,30.12,5.42,40511.0
天沃科技,32.4064,90.5857,205.8162,225.1456,-54.9125,102.9937,161.5647,,化工机械,江苏,21.39,6.02,8.83,2686307.0,2104910.5,173916.56,230004.0,2.61,0.2,4.42,1.18,20110310.0,63460.93,0.72,-38.42,-21.5,14.13,2.91,44007.0
东安动力,23.8896,39.3718,45.613,42.7323,3.7582,13.0722,66.085,,汽车配件,黑龙江,27.64,4.62,4.62,339003.75,117741.36,51090.67,86040.36,1.86,0.14300000000000002,4.18,1.26,19981014.0,35899.68,0.78,-26.33,44.88,12.75,6.94,41082.0
雅化集团,31.086,126.5241,164.5754,238.3344,53.5153,153.2911,176.7227,,化工原料,四川,32.39,8.15,9.6,475758.19,177114.36,99410.05,36196.05,0.38,0.184,2.81,2.83,20101109.0,113736.92,1.18,25.62,7.38,32.44,8.34,119000.0
精艺股份,13.8468,37.4303,49.2539,58.8316,17.3652,36.2799,43.5798,,铜,广东,33.56,2.5,2.51,211216.75,173499.66,16370.86,62150.3,2.48,0.174,4.57,1.7,20090929.0,24671.15,0.98,13.26,-11.52,3.9,0.99,15566.0
通光线缆,12.0486,41.9926,70.268,42.3062,2.4895,23.5887,30.7453,,电气设备,江苏,77.31,3.37,3.38,222469.42,153468.81,31537.93,19513.48,0.58,0.091,2.93,3.21,20110916.0,41672.31,1.23,3.26,-56.25,19.72,2.66,22067.0
泰禾集团,230.6678,919.6909,1428.5087,2124.4692,237.77599999999998,983.2882,1444.3943,,区域地产,福建,10.04,12.43,12.44,24209104.0,20627070.0,226863.75,672326.19,5.4,1.161,16.44,0.94,19970704.0,790356.13,6.35,22.51,15.35,30.97,7.38,42437.0
信雅达,14.8932,44.6877,27.9181,-208.8672,3.9388,7.1157,9.2854,,软件服务,浙江,387.81,4.31,4.4,161879.7,91680.0,6217.62,19417.84,0.44,0.021,2.69,4.07,20021101.0,24127.46,0.55,-0.58,-66.74,53.12,1.13,58942.0
翠微股份,37.9113,59.2569,73.6071,144.4283,45.7728,75.4413,90.95100000000001,,百货,北京,27.19,5.24,5.24,515989.16,204059.66,186612.95,173663.41,3.31,0.174,5.84,1.08,20120503.0,64291.03,1.23,-0.86,23.56,20.11,2.51,17975.0
航锦科技,29.233,61.0165,119.5046,255.542,128.1042,241.0884,330.56800000000004,,化工原料,辽宁,16.01,6.7,6.9,417979.66,128545.4,132984.92,138370.13,2.01,0.479,3.82,2.68,19971017.0,70571.57,1.02,19.96,176.62,25.86,11.79,37762.0
博敏电子,12.0312,36.443000000000005,56.512,65.2407,15.7844,46.4872,82.4321,,元器件,广东,35.62,1.67,2.25,372811.88,145201.31,107665.6,134566.81,5.98,0.38,9.8,1.78,20151209.0,50165.2,2.23,19.16,45.87,16.79,5.77,18655.0
新乡化纤,46.0174,48.8777,60.4172,30.2734,2.3035,23.1691,87.4988,,化纤,河南,34.5,12.2,12.58,759033.69,243947.91,422573.66,169223.42,1.35,0.07,2.89,1.11,19991021.0,47532.57,0.38,12.5,44.82,11.93,2.6,52605.0
登云股份,6.0163,2.6486,6.4401,8.9566,2.1655,5.3711,8.5953,,汽车配件,广东,143.13,0.83,0.92,75143.53,44351.1,21733.96,25492.9,2.77,0.09300000000000001,5.28,3.38,20140219.0,11757.03,1.28,8.45,33.46,24.1,3.15,9341.0
长青集团,25.4211,50.048,71.0597,87.5804,20.1672,31.0241,97.1708,,环境保护,广东,46.04,4.59,7.42,491628.81,143880.06,173537.69,84761.3,1.14,0.131,2.76,2.92,20110920.0,40086.32,0.54,6.02,36.75,20.42,6.57,33732.0
百润股份,20.5226,78.1748,133.8238,182.6453,25.6737,78.7136,130.4265,,红黄药酒,上海,37.96,3.73,5.2,225498.59,77719.4,89441.6,122674.02,2.36,0.2,3.61,3.52,20110325.0,8958.21,0.17,6.14,11.52,68.62,15.28,23645.0
金洲慈航,108.4043,368.2743,728.3532,1021.5664,100.0084,76.6025,-168.4146,,批发业,黑龙江,0.0,12.13,21.24,3461596.0,1771322.75,5215.49,474906.31,2.24,-0.079,4.36,0.73,19960425.0,233942.2,1.1,45.1,-123.12,3.52,-1.63,56233.0
中国核建,109.9028,294.2522,510.0493,853.0172,129.4884,334.6861,577.3476,,建筑施工,上海,26.97,9.62,26.25,9156013.0,7174522.5,342007.69,118452.82,0.45,0.22,3.23,2.45,20160606.0,436019.31,1.66,23.98,13.19,9.41,1.59,118891.0
宏图高科,102.1361,220.1819,466.4365,608.1962,,118.5519,-355.8038,,其他商业,江苏,0.0,11.58,11.58,1821461.38,1276214.25,65250.28,212473.2,1.83,-0.31,6.76,0.64,19980420.0,264228.53,2.28,-13.4,-176.28,3.58,-2.92,71151.0
方直科技,7.4066,-2.0416,11.7513,8.8225,8.9458,,20.9282,,软件服务,深圳,57.74,1.06,1.68,63745.8,45628.18,9410.76,28174.75,1.68,0.125,3.59,2.67,20110629.0,13247.86,0.79,16.18,78.09,61.88,22.51,14811.0
飞利信,70.1649,154.3278,325.6642,404.1078,98.0408,181.3176,243.3333,,软件服务,北京,19.51,11.19,14.35,867531.38,557314.94,15460.67,330325.81,2.3,0.17,4.16,1.06,20120201.0,121753.38,0.85,31.86,-25.28,28.62,12.38,66548.0
苏州固锝,18.8063,53.5237,80.0951,104.697,9.5868,39.353,69.4821,,半导体,江苏,53.2,7.26,7.28,205005.17,142134.11,48459.19,30917.72,0.42,0.095,2.18,3.1,20061116.0,46064.53,0.63,5.38,-13.25,18.11,4.91,64288.0
威星智能,6.5162,19.5065,34.1772,53.2045,11.4617,32.6788,48.1201,,电器仪表,浙江,32.03,0.57,1.32,114711.25,99577.15,10061.9,22327.88,1.69,0.37,4.52,3.43,20170217.0,21136.01,1.6,80.42,40.8,31.1,8.36,13425.0
森源电气,57.4132,198.6812,414.7782,446.7248,80.796,240.303,417.7691,,电气设备,河南,27.39,9.1,9.3,925801.0,664603.81,106073.88,239045.59,2.57,0.449,5.57,2.95,20100210.0,165940.95,1.78,-14.59,0.72,34.0,17.62,25261.0
视觉中国,29.291999999999998,95.4881,162.6333,290.8209,,136.7982,220.0601,,互联网,江苏,63.51,3.1,7.01,427953.81,74188.68,491.72,160035.42,2.28,0.314,3.97,6.7,19970121.0,109215.9,1.56,20.97,35.31,63.73,31.38,25413.0
麦格米特,15.1568,46.413999999999994,84.2825,117.0533,24.3393,65.156,122.5669,,电气设备,深圳,49.93,1.27,3.13,284401.25,224403.5,28437.26,66747.28,2.13,0.45,4.93,5.29,20170306.0,58315.26,1.86,57.33,45.42,29.9,7.61,16000.0
云铝股份,117.2749,147.0207,423.5022,657.0010000000001,-104.6785,48.2644,110.5158,,铝,云南,80.49,24.3,26.07,3872046.5,1097631.25,1885613.38,643942.56,2.47,0.042,3.78,1.2,19980408.0,43783.65,0.17,-3.06,-73.86,11.23,0.69,156490.0
九洲电气,22.7148,76.5969,98.9243,100.1056,23.9554,50.108999999999995,54.7191,,电气设备,黑龙江,29.53,2.35,3.43,383770.28,193841.59,140037.81,79762.31,2.33,0.16,5.59,1.12,20100108.0,70627.46,2.06,-28.06,-44.69,28.4,7.69,22257.0
天海防务,36.7804,94.9575,123.5806,164.1391,6.4959,41.8945,-1324.19,,船舶,上海,0.0,6.02,9.6,285148.69,159459.19,42575.53,116258.9,1.21,-1.379,0.92,3.72,20091030.0,-85928.18,-0.9,-10.79,-1023.96,0.19,-160.9,58554.0
奥马电器,48.1959,187.7612,300.2327,381.49199999999996,87.7444,266.5585,271.9769,,家用电器,广东,15.9,6.54,10.84,1126619.75,802139.81,126571.71,69211.84,0.64,0.251,3.44,1.54,20120416.0,183604.61,1.69,17.18,-9.41,32.4,4.46,14863.0
汉钟精机,24.6352,82.7163,133.8293,226.9301,29.0889,104.5382,159.4716,,工程机械,上海,25.22,5.29,5.35,325588.63,229479.59,72739.43,40838.45,0.76,0.3,3.41,2.94,20070817.0,72080.78,1.35,5.9,-9.79,33.46,12.6,43183.0
方大炭素,73.5217,411.8541,2019.1173,3620.4186,1894.4676,3166.5606,4524.7611,,矿物制品,甘肃,6.75,17.72,18.07,1505455.75,1172756.38,157245.66,248405.13,1.37,2.53,6.29,3.58,20020830.0,662265.81,3.66,75.47,124.1,76.89,49.31,232817.0
石基信息,62.7914,182.4943,278.4618,419.0287,66.9237,204.0651,315.9699,,软件服务,北京,81.0,4.84,10.67,1006719.31,691160.69,33961.8,438454.41,4.11,0.29600000000000004,7.81,4.1,20070813.0,267877.53,2.51,1.31,13.47,46.09,15.87,26260.0
齐心集团,29.0428,80.2821,97.50200000000001,140.0718,,111.1695,140.0125,,文教休闲,深圳,31.59,6.4,6.42,617131.81,437110.19,42875.01,115737.86,1.8,0.218,3.94,2.34,20091021.0,70022.21,1.09,24.91,43.6,18.17,5.09,11216.0
中航电测,16.8717,70.9004,103.0636,129.4455,23.1786,90.9186,132.766,,元器件,陕西,31.94,5.91,5.91,205910.0,133446.22,43925.43,7434.71,0.13,0.225,2.43,3.94,20100827.0,59348.55,1.0,13.13,28.82,37.0,13.01,18045.0
迪马股份,85.0927,110.9388,513.5345,669.4179,114.8122,182.9809,375.8505,,全国地产,重庆,16.46,23.69,24.05,4845400.0,4395036.0,14903.57,247421.75,1.03,0.156,3.18,1.08,20020723.0,237015.47,0.99,-27.4,-26.81,38.67,8.09,95478.0
龙头股份,21.3298,36.9183,107.2826,128.5067,23.546,46.0701,53.2096,,纺织,上海,46.59,4.25,4.25,323549.28,276490.16,32247.52,93279.71,2.2,0.125,4.3,1.81,19930209.0,44585.21,1.05,2.45,-50.4,26.48,1.84,72690.0
丰林集团,22.4134,66.819,123.4898,120.2193,28.7927,68.1197,109.9901,,林业,广西,26.11,9.45,11.46,361520.16,206893.38,111814.63,74629.06,0.65,0.12,2.26,1.48,20110929.0,63196.16,0.55,13.44,-10.93,22.69,10.09,29390.0
汉商集团,7.1941,7.3020000000000005,7.7083,16.4667,8.1083,10.3351,11.0263,,百货,湖北,191.88,2.27,2.27,171974.41,16887.61,108707.86,12876.03,0.57,0.049,2.6,4.79,19961108.0,15392.35,0.68,9.36,43.04,33.05,1.42,8787.0
海伦钢琴,10.0136,20.225,30.9676,40.9805,14.3031,30.4099,41.5026,,文教休闲,浙江,38.23,2.51,2.54,109583.38,69707.3,18562.92,35690.7,1.41,0.16399999999999998,3.46,2.41,20120619.0,23503.84,0.93,15.22,34.02,29.03,10.78,27881.0
川仪股份,23.6887,70.8773,110.7655,159.149,26.6495,99.8902,158.7908,,电器仪表,重庆,18.0,2.59,3.95,500263.09,371931.03,54248.3,70549.46,1.79,0.402,5.76,1.68,20140805.0,86768.11,2.2,7.7,43.36,32.36,6.42,23869.0
明星电力,24.7198,43.0929,93.67299999999999,98.1036,27.1483,54.5478,104.9891,,水力发电,四川,18.53,3.24,3.24,313730.28,77363.0,185363.38,48712.42,1.5,0.324,6.89,1.16,19970627.0,121771.36,3.76,8.62,12.08,15.6,8.65,38951.0
银座股份,37.3142,49.9792,32.0829,49.1279,65.3196,71.1322,36.101,,百货,山东,59.1,5.18,5.2,1323177.0,472645.41,371064.28,96548.25,1.86,0.069,5.84,0.94,19940506.0,145239.69,2.79,-0.09,12.52,19.26,0.37,20485.0
吉林化纤,33.8131,57.2566,82.8821,85.5941,10.3813,78.7768,128.0022,,化纤,吉林,27.37,16.63,19.71,741484.88,217073.41,264185.03,138956.16,0.71,0.065,1.48,1.6,19960802.0,-63593.05,-0.32,21.06,54.44,16.97,6.58,67881.0
中科金财,34.7742,92.7153,121.8343,-236.6612,29.4906,67.4913,67.5608,,软件服务,北京,67.12,2.76,3.38,380024.22,264975.59,2200.75,177320.19,5.25,0.2,7.66,2.34,20120228.0,41106.87,1.22,12.06,-44.55,27.35,8.21,65781.0
海宁皮城,88.7284,208.8904,256.7817,301.2623,115.7016,232.2158,297.1402,,商品城,浙江,16.48,12.71,12.83,1183307.5,337506.34,36339.8,182179.45,1.42,0.23199999999999998,5.79,0.88,20100126.0,394145.5,3.07,-9.72,15.72,48.42,26.54,40811.0
恒久科技,6.4644,16.0371,19.7406,30.4466,3.3149,13.0208,23.5485,,元器件,江苏,86.83,0.88,1.92,69838.0,50654.17,10288.13,13162.6,0.69,0.12300000000000001,2.89,4.91,20160812.0,19883.11,1.04,7.75,19.29,19.47,10.47,14623.0
东北证券,193.3574,310.9466,640.9006,666.9466,132.9055,248.5761,270.9414,,证券,吉林,58.24,23.4,23.4,6335385.0,0.0,66475.36,574978.75,2.46,0.11599999999999999,6.48,1.39,19970227.0,509414.91,2.18,16.22,-57.72,0.0,6.55,112670.0
红星发展,13.2318,39.1231,74.7528,95.4736,21.2259,65.8195,99.7543,,化工原料,贵州,18.73,2.91,2.98,181498.86,108783.65,50580.23,31305.64,1.05,0.34,4.38,1.91,20010320.0,47169.18,1.58,15.5,33.45,28.88,8.68,37688.0
神剑股份,22.9341,55.3142,82.5772,124.436,17.5029,45.2066,60.5561,,化工原料,安徽,44.92,6.17,8.38,345703.06,222529.27,53367.18,48493.9,0.58,0.07200000000000001,2.24,1.93,20100303.0,53045.88,0.63,8.03,-26.67,16.3,4.37,49191.0
东方国信,48.8337,103.6608,157.2789,430.7889,36.074,106.2331,182.4338,,软件服务,北京,62.21,8.11,10.57,538203.5,284947.75,23034.9,214280.75,2.03,0.17300000000000001,4.36,3.29,20110125.0,140905.45,1.33,19.35,15.99,46.26,19.16,35072.0
凯撒旅游,23.2221,134.4368,339.6032,220.6994,27.8866,76.6484,311.6989,,旅游服务,陕西,15.21,8.03,8.03,634211.75,388248.22,24734.15,64561.03,0.8,0.38,2.91,2.7,19970703.0,81727.65,1.02,11.02,-8.22,18.28,4.5,38127.0
精功科技,11.5359,27.6149,30.2628,99.1448,12.1551,31.4756,32.0656,,专用机械,浙江,62.28,4.55,4.55,196440.38,135228.63,22088.35,26953.47,0.59,0.07,2.3,2.54,20040625.0,22073.26,0.48,31.79,5.96,16.77,4.38,46514.0
兴民智通,25.049,40.0039,55.0682,62.1674,25.0845,,54.1545,,汽车配件,山东,72.6,3.9,6.25,521666.69,316219.84,80168.93,188567.66,3.02,0.087,5.03,1.67,20100209.0,56856.51,0.91,7.95,-1.66,17.86,3.88,26249.0
光大证券,587.2114,1237.4881,2269.6748,3016.4702,731.4574,968.7924,1176.7761,,证券,上海,41.17,39.07,46.11,20843558.0,0.0,78947.63,2341454.25,5.08,0.255,10.58,1.32,20090818.0,1147160.5,2.49,-12.35,-48.15,0.0,20.12,85569.0
石英股份,14.9166,41.993,75.3134,107.8009,24.0694,58.4708,102.6484,,矿物制品,江苏,37.26,3.37,3.37,147286.48,79424.97,33937.95,47016.3,1.39,0.304,4.06,3.73,20141031.0,49840.15,1.48,14.16,36.29,43.27,22.52,13619.0
华荣股份,9.0383,32.0735,63.7868,126.1046,21.1553,55.4333,102.9537,,专用机械,上海,21.3,2.02,3.31,247453.45,192861.48,40662.75,67116.92,2.03,0.311,4.41,2.0,20170524.0,36941.68,1.12,18.73,61.4,53.9,9.59,22413.0
世茂股份,246.4211,1396.6425,1395.6811,2225.2713,249.0507,1442.1571,,,全国地产,上海,8.35,37.51,37.51,10063631.0,6393617.5,172951.02,77815.97,0.21,0.39299999999999996,6.17,0.71,19940204.0,1414623.75,3.77,24.27,5.76,36.96,10.26,55112.0
宜昌交运,11.4173,32.0373,95.6921,110.8294,10.9346,44.9286,84.4584,,公共交通,湖北,20.23,2.77,3.15,382060.03,214055.38,61812.15,119538.13,3.8,0.268,6.56,1.1,20111103.0,47804.28,1.52,3.29,-11.66,12.55,5.11,11083.0
科斯伍德,8.664,9.5499,15.1757,5.7648,11.6074,72.3242,85.9471,,染料涂料,江苏,19.35,1.72,2.43,169307.7,69505.05,26258.2,20063.38,0.83,0.354,2.85,3.2,20110322.0,21701.02,0.89,106.57,466.35,34.92,12.09,11078.0
川金诺,7.6388,25.6143,38.918,60.5796,8.3041,27.089000000000002,41.6663,,化工原料,云南,44.08,0.38,1.01,102411.28,44681.46,40646.64,27733.4,2.76,0.45,7.46,3.26,20160315.0,28687.4,2.85,16.94,7.06,28.91,6.29,17603.0
三房巷,15.2316,29.0725,38.4987,44.0889,8.8252,30.9177,46.6553,,纺织,江苏,41.27,7.97,7.97,183322.27,153078.02,26888.09,5900.81,0.07,0.059000000000000004,1.63,1.97,20030306.0,33360.15,0.42,13.87,21.19,12.71,5.37,29844.0
宏达高科,20.5704,50.7979,72.4338,96.5476,21.2595,54.1088,77.31,,纺织,浙江,18.88,1.41,1.77,193274.31,54563.51,27731.69,69840.06,3.95,0.43700000000000006,9.43,1.17,20070803.0,59184.43,3.35,-11.48,6.73,30.59,18.94,19861.0
金力泰,10.7201,26.0206,36.512,47.3549,,5.3965,7.6401,,染料涂料,上海,264.57,4.69,4.7,115060.55,74761.11,27252.24,2514.41,0.05,0.016,1.87,3.07,20110531.0,30220.61,0.64,1.04,-79.08,18.98,1.38,27432.0
