name,net_profits_2016_2,net_profits_2016_3,net_profits_2016_4,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
上海石化,3096.675,4130.061,5955.576,1928.852,2575.479,4101.491,6141.558000000001,1771.513,石油加工,上海,8.16,73.29,108.24,4226963.0,2267076.75,1252129.88,61477.0,0.06,0.16399999999999998,2.78,1.92,19931108.0,1288230.75,1.19,14.12,-8.16,23.25,6.88,100401.0
乐心医疗,35.6251,,80.5207,9.8297,-14.8236,-2.8478,17.8407,3.1379,医疗保健,广东,245.33,0.84,1.89,78077.31,49793.53,13811.13,12188.0,0.65,0.017,2.73,5.98,20161116.0,17569.24,0.93,-16.36,-68.08,25.27,2.18,22060.0
阿科力,34.6494,,45.9886,8.3975,24.5742,40.6224,50.013999999999996,8.5206,化工原料,江苏,116.81,0.22,0.87,67133.03,34316.78,16041.5,24580.75,2.84,0.098,6.1,7.53,20171025.0,17743.5,2.05,0.0,0.0,22.3,9.18,13429.0
乐山电力,165.2138,246.3465,211.472,29.5278,60.6418,103.4134,42.8563,16.5256,水力发电,四川,39.58,5.38,5.38,303693.19,47216.53,142070.8,138347.98,2.57,0.031,2.4,2.03,19930426.0,-73247.93,-1.36,6.2,-44.03,21.44,3.2,32307.0
新疆天业,268.7339,399.5923,489.3002,157.0937,343.4736,510.8248,539.0182,157.6468,化工原料,新疆,9.9,8.32,9.73,916152.5,268198.41,538017.0,132863.88,1.37,0.162,4.62,1.39,19970617.0,194196.23,2.0,17.22,0.35,30.75,13.91,55230.0
多伦科技,171.4678,244.5715,308.7982,19.9047,65.8176,84.0579,101.9306,37.7153,软件服务,江苏,33.34,1.88,6.27,201549.05,171447.13,15167.05,16540.1,0.26,0.06,2.26,3.55,20160503.0,49171.03,0.78,19.42,89.48,64.31,27.21,35315.0
江山欧派,54.3182,84.1132,109.3604,19.3859,59.431000000000004,88.9912,137.5298,9.4954,家居用品,浙江,56.73,0.31,0.81,157613.73,99373.9,19462.81,51759.05,6.4,0.11699999999999999,12.43,2.14,20170210.0,35595.48,4.4,10.3,-51.02,27.78,4.77,6764.0
德新交运,34.0315,42.4654,50.7603,3.3046,12.4463,21.351999999999997,27.1013,0.1588,公路,新疆,3561.34,0.78,1.6,49300.98,41098.03,4282.56,14393.22,0.9,0.001,2.71,5.21,20170105.0,12915.07,0.81,-33.49,-95.2,30.36,0.49,5832.0
济川药业,440.4311,676.1737,934.1829,290.7111,581.8112,907.3166,1223.4635,466.8337,中成药,湖北,20.93,8.14,8.14,741370.75,439520.16,160504.13,155323.06,1.91,0.58,11.9,4.03,20010822.0,262110.8,3.22,51.45,60.58,84.67,21.94,12200.0
药石科技,23.995,26.3375,36.1152,12.6045,31.7447,52.6376,67.1792,20.0816,化工原料,江苏,96.13,0.28,1.1,57562.81,43627.3,8274.71,33846.81,3.08,0.183,4.68,14.99,20171110.0,9507.78,0.86,0.0,0.0,58.4,20.24,11407.0
广哈通信,33.0948,29.6625,53.6924,-3.0248,29.5792,35.345,55.2858,-5.9281,通信设备,广东,0.0,0.36,1.44,62236.9,58734.45,1497.21,25584.46,1.77,-0.040999999999999995,3.81,5.81,20171101.0,12608.98,0.87,0.0,0.0,52.09,-37.35,24766.0
卫信康,64.6157,79.5708,114.9158,20.0962,64.768,77.1584,101.5873,33.5747,化学制药,西藏,51.37,0.67,4.23,109373.85,72522.43,13285.74,25683.25,0.61,0.079,2.11,7.74,20170721.0,18263.84,0.43,98.27,67.07,42.23,21.76,34154.0
海康威视,2606.8465,4849.9575,7422.262,1480.8169,3291.5461,6152.8142,9410.8551,1815.9646,电器仪表,浙江,40.99,79.07,92.27,5001971.0,4173141.5,407514.34,189280.94,0.21,0.449,3.25,11.33,20100528.0,1613208.88,1.75,26.92,26.0,44.5,19.87,150262.0
诚意药业,33.3973,45.1405,68.1692,14.1752,30.0481,45.6175,69.2384,17.8266,化学制药,浙江,37.52,0.57,0.85,70405.86,45494.87,11870.76,38666.87,4.54,0.209,7.25,4.33,20170315.0,11344.07,1.33,49.47,25.76,58.53,14.49,10574.0
上海电影,122.8076,177.9067,236.2775,47.6209,106.7255,154.3245,257.1226,42.644,影视音像,上海,35.56,1.06,3.74,295950.16,190404.81,27093.58,82026.93,2.2,0.114,5.73,2.83,20160817.0,82520.93,2.21,18.5,-10.45,25.38,14.27,29820.0
贵州茅台,8802.6371,12465.5778,16718.3627,6123.1193,11250.8609,19983.846999999998,27079.3603,8506.9067,白酒,贵州,27.52,12.56,12.56,13440494.0,11178139.0,1517933.75,137496.44,1.09,6.772,79.57,9.37,20010827.0,8851821.0,70.47,31.24,38.93,91.31,48.71,99429.0
兆易创新,89.9058,144.6094,176.4276,69.48899999999999,179.4444,339.4564,397.416,89.3266,半导体,北京,100.1,2.07,2.84,252843.13,150107.56,11524.75,72803.56,2.57,0.315,6.03,20.91,20160818.0,85686.9,3.02,19.71,28.55,38.24,16.5,21412.0
雅戈尔,3070.5909,3305.8353,3684.7473,1261.789,2047.1303,2677.8893,296.7314,509.2849,服饰,浙江,13.04,35.81,35.81,6840856.0,3251233.0,571695.0,409881.06,1.14,0.142,6.93,1.07,19981119.0,1452840.38,4.06,-50.46,-59.64,59.71,30.28,137014.0
合盛硅业,336.5957,426.1273,651.6034,271.296,553.8127,966.2335,1516.9724,630.1169,化工原料,浙江,19.87,0.7,6.7,1514759.0,522197.59,500081.06,226936.52,3.39,0.94,9.02,8.28,20171030.0,303294.59,4.53,55.25,132.26,43.69,28.06,32730.0
奥瑞金,612.4406,1022.9241,1153.5813,162.5537,414.3423,652.0623,703.8581,213.1505,广告包装,北京,15.39,17.98,23.55,1415842.38,542270.56,457788.06,-2202.09,-0.01,0.091,2.47,2.26,20121011.0,326629.97,1.39,53.81,31.13,26.87,10.69,61459.0
隆基股份,860.828,1098.5837,1547.2358,439.5749,1236.1607,2240.9538,3564.5256,543.1808,半导体,陕西,20.57,27.66,27.92,3480441.5,2040182.63,1061186.5,543859.81,1.95,0.19,5.28,3.03,20120411.0,644009.19,2.31,29.14,23.57,21.91,15.65,67302.0
伯特利,87.54700000000001,,272.3098,63.1376,122.9764,,277.0033,86.8968,汽车配件,安徽,39.13,0.41,4.09,295394.88,221964.97,51661.46,14181.11,0.35,0.213,3.23,10.31,20180427.0,61355.95,1.5,0.0,0.0,24.19,12.76,39606.0
赣锋锂业,278.155,485.8038,464.3651,136.4517,607.3788,1003.5302,1469.0781,358.3237,小金属,江西,30.34,7.86,11.15,828777.81,466500.19,80018.21,118660.65,1.06,0.32,3.85,10.12,20100810.0,230844.05,2.07,67.97,162.6,46.08,34.12,126811.0
百华悦邦,22.8348,,47.2502,10.8262,20.9509,32.7233,39.6352,10.2874,通信设备,北京,54.76,0.2,0.82,49975.53,39866.73,651.95,23424.28,2.87,0.13,5.19,5.31,20180109.0,12192.78,1.49,0.0,0.0,58.79,9.98,9571.0
神州长城,202.2994,303.166,473.6619,99.0296,268.6065,410.4608,380.091,218.5236,装修装饰,深圳,6.84,7.53,16.98,1180655.13,1012879.81,31994.22,-129934.97,-0.77,0.129,1.39,2.53,19920616.0,172162.7,1.01,-12.87,120.66,24.77,23.66,67825.0
东方日升,479.9922,520.4692,688.8459,77.2059,273.4392,431.1853,649.768,80.1841,半导体,浙江,30.17,6.92,9.04,1728665.0,1121731.5,395903.31,509687.91,5.64,0.08900000000000001,8.3,1.29,20100902.0,142415.56,1.57,25.87,3.86,14.56,3.85,36533.0
康隆达,44.5995,76.9279,93.76,16.1762,36.5529,65.0661,72.2514,16.349,纺织,浙江,36.58,0.37,1.0,115236.7,68859.27,30546.68,58865.8,5.89,0.17,9.43,2.54,20170313.0,21839.42,2.18,15.66,1.07,25.18,8.05,8855.0
奥飞数据,24.0887,,55.5697,15.0691,32.6987,,62.7327,8.6829,电信运营,广东,104.56,0.16,0.65,62394.53,38542.76,9125.03,32018.86,4.91,0.15,7.99,6.96,20180119.0,12631.24,1.94,0.0,0.0,24.86,9.57,16347.0
海量数据,18.6874,31.3422,43.6049,6.3152,21.6382,44.349,56.8899,6.9921,软件服务,北京,141.58,0.47,1.5,60037.66,52850.48,783.23,15053.07,1.0,0.047,2.6,10.12,20170306.0,13055.8,0.87,8.83,10.72,23.62,6.83,19246.0
富祥股份,86.4185,131.6986,173.9094,50.7497,101.1114,139.4496,177.5504,61.7882,化学制药,江西,17.52,1.23,2.25,188925.23,110205.86,36715.12,43419.4,1.93,0.275,4.47,4.31,20151222.0,46983.89,2.09,32.26,21.75,39.12,20.25,12462.0
宁波富达,373.1604,440.0274,127.3585,18.3085,77.5665,128.7359,-872.1648,57.0296,区域地产,浙江,20.84,14.45,14.45,1391765.88,1116470.63,60741.95,26015.1,0.18,0.039,1.23,2.69,19960716.0,-14611.17,-0.1,28.25,211.49,28.63,6.94,32500.0
沧州明珠,256.7623,387.2016,487.3195,137.2725,284.9337,444.8942,545.28,55.4872,塑料,河北,37.12,14.18,14.18,384457.94,208307.06,120617.85,51111.96,0.36,0.039,2.27,2.56,20070124.0,141594.84,1.0,-14.44,-59.58,18.59,9.28,97706.0
生物股份,283.8047,485.1229,644.5417,265.9831,387.2789,682.6091,870.0944,296.3132,生物制药,内蒙,16.72,11.37,11.71,625350.25,407470.34,64276.63,161654.48,1.38,0.253,4.12,4.11,19990115.0,252303.3,2.16,20.92,11.4,76.14,53.17,23022.0
正裕工业,47.784,67.7186,88.2015,23.0921,45.5743,62.019,72.0042,2.1084,汽车配件,浙江,249.43,0.31,1.07,100282.71,71220.43,15795.25,34444.89,3.23,0.02,6.68,2.95,20170126.0,22315.82,2.09,7.25,-90.87,19.6,1.05,11103.0
星帅尔,39.4888,61.3859,73.7371,21.8909,43.4743,66.3206,89.4039,24.1948,电气设备,浙江,24.75,0.47,1.14,81231.42,55408.17,10084.0,27789.98,2.44,0.212,5.79,3.63,20170412.0,27141.69,2.38,12.5,10.52,40.69,26.46,12500.0
青岛海尔,3315.1732,3823.1068,5036.6522,1738.7636,4427.0684,5682.3617,6925.7923,1979.9954,家用电器,山东,13.93,60.97,60.97,15452950.0,9149540.0,1558893.25,82759.85,0.14,0.325,5.56,3.26,19931119.0,2469768.75,4.05,13.01,14.02,28.62,4.64,202628.0
科达利,94.3559,,232.6677,41.931000000000004,94.6689,167.8578,166.0157,22.2823,机械基件,深圳,64.53,0.93,2.1,314225.22,162923.52,80388.18,142198.91,6.77,0.106,10.84,2.53,20170302.0,66235.15,3.15,14.29,-46.86,16.92,5.71,22103.0
华映科技,397.6705,409.1708,395.6697,55.4137,70.7409,180.1067,204.9849,-142.1439,元器件,福建,0.0,20.03,27.66,2222381.5,983326.38,773393.13,859451.63,3.11,-0.051,4.44,0.63,19931126.0,35274.95,0.13,9.13,-356.51,6.83,-12.43,41422.0
大业股份,65.7344,111.72399999999999,143.0019,32.1951,68.7493,107.6882,131.4041,38.2509,钢加工,山东,25.71,0.52,2.08,281815.38,206676.42,61461.3,68248.06,3.28,0.184,6.74,2.81,20171113.0,46163.35,2.22,0.0,0.0,15.45,7.42,26613.0
蓝海华腾,67.6354,105.9631,155.2747,34.5722,70.8406,106.9545,128.2684,3.6564,电气设备,深圳,194.84,0.94,2.08,110648.32,96170.02,4227.76,8232.95,0.4,0.018000000000000002,3.41,4.01,20160322.0,37157.44,1.79,-58.91,-89.42,39.89,6.62,15701.0
海兴电力,227.9862,362.0655,521.2323,136.7534,271.5424,411.3373,562.852,49.3951,电器仪表,浙江,44.43,1.68,4.95,631360.38,556554.75,39422.8,260247.8,5.25,0.1,9.52,1.86,20161110.0,171022.8,3.45,-6.31,-63.88,41.16,9.94,28685.0
凯伦股份,16.6526,,40.236999999999995,8.158999999999999,18.6986,28.4966,44.5702,10.2202,其他建材,江苏,81.63,0.32,1.3,55647.57,39143.57,13415.55,19453.36,1.5,0.079,3.03,8.51,20171026.0,11249.87,0.87,0.0,0.0,39.1,11.29,14667.0
九鼎投资,165.9496,274.3857,627.9441,54.7692,130.5568,135.2067,323.8465,46.1367,多元金融,江西,40.24,4.34,4.34,506347.91,309824.81,4216.03,18868.02,0.44,0.106,4.66,3.68,19970418.0,122048.85,2.82,13.03,-17.22,98.61,27.68,20591.0
中通客车,291.8311,455.2402,585.8118,45.1638,61.5676,121.9209,191.2117,1.1995,汽车整车,山东,840.3,4.77,5.93,1253784.75,1078841.88,113631.56,47752.87,0.81,0.002,4.7,1.45,20000113.0,147244.36,2.48,-1.37,-97.34,13.0,0.14,62396.0
海信科龙,559.2795,863.3741,1087.7321,256.2581,672.0989,1729.6462,1997.5301,287.9868,家用电器,广东,11.03,9.02,13.63,2228893.75,1554248.5,317796.75,208889.16,1.53,0.21100000000000002,4.94,1.89,19990713.0,281396.38,2.06,16.41,12.38,17.89,3.21,39022.0
老板电器,422.8387,701.3144,1206.8339,251.5767,597.7579,960.4336,1461.2135,302.0203,家用电器,浙江,23.25,9.35,9.49,842336.19,714039.31,82622.0,40078.35,0.42,0.318,5.88,5.03,20101123.0,376382.63,3.97,16.89,20.05,52.32,18.97,70097.0
先导智能,95.1099,153.0223,290.6521,90.70200000000001,178.983,278.585,537.5,173.0594,专用机械,江苏,41.69,4.57,8.82,687439.69,524721.06,20782.9,140465.92,1.59,0.196,3.35,9.76,20150518.0,98953.18,1.12,150.58,90.8,42.12,26.36,19754.0
莱绅通灵,144.2099,174.803,221.3867,110.1439,190.69299999999998,246.0562,309.2071,112.15100000000001,服饰,江苏,14.78,0.85,3.4,287498.75,266920.16,7636.93,109348.71,3.21,0.32899999999999996,7.04,2.77,20161123.0,85968.21,2.52,-4.37,1.82,56.94,21.6,18697.0
高争民爆,41.4123,80.7153,110.3366,11.6307,55.9029,89.6933,111.2849,3.9839,化工原料,西藏,175.28,0.63,1.84,88904.0,46453.21,30098.88,37072.05,2.01,0.022000000000000002,4.45,3.41,20161209.0,20755.15,1.13,-23.18,-65.75,46.71,6.74,19339.0
中天金融,1682.2916,2051.8128,2939.3693,940.6819,1423.2549,1655.45,2081.5493,699.5366,多元金融,贵州,12.26,65.06,70.46,10667686.0,5897139.0,319090.31,355733.66,0.5,0.099,2.38,2.04,19940202.0,770436.75,1.09,-36.51,-25.64,35.29,18.07,227219.0
中京电子,91.6045,96.2082,110.9864,4.1401,5.6032,8.1349,23.744,19.0994,元器件,广东,47.24,3.52,3.78,205118.38,113717.56,65612.72,42384.98,1.12,0.05,2.69,3.55,20110506.0,23246.01,0.61,22.46,361.32,21.87,6.33,25931.0
光库科技,20.9904,31.5666,49.5639,9.5939,25.366,41.9909,59.9327,,元器件,广东,63.88,0.22,0.88,58629.73,48925.37,1796.0,25831.32,2.94,0.185,5.59,8.45,20170310.0,13190.8,1.5,44.79,69.75,48.66,25.98,12928.0
国检集团,43.3558,85.0079,115.7734,15.6605,56.7068,106.6734,144.2242,19.4305,建筑施工,北京,51.57,0.64,2.2,134868.13,75963.57,32904.48,43786.89,1.99,0.08800000000000001,4.74,3.85,20161109.0,32916.1,1.5,12.14,24.07,37.18,11.27,22569.0
新天然气,79.7812,119.6142,203.3618,55.4647,110.5073,153.269,263.6974,73.7038,供气供热,新疆,18.56,0.96,1.6,231637.27,159126.73,61832.92,117074.22,7.32,0.461,12.61,2.71,20160912.0,53907.92,3.37,19.68,32.88,26.71,22.38,24150.0
三角轮胎,387.7736,567.4304,825.0829,156.8692,271.9185,368.735,483.4653,98.9393,汽车配件,山东,27.57,2.8,8.0,1444152.25,935526.13,412547.53,412397.31,5.15,0.124,10.14,1.35,20160909.0,234975.63,2.94,-16.4,-36.93,20.19,5.48,75824.0
通化东宝,315.1736,500.4695,640.9234,210.2946,410.3907,648.5887,836.5536,273.8022,生物制药,吉林,45.3,19.73,20.54,503956.44,255297.59,114367.97,121477.7,0.59,0.133,2.34,10.33,19940824.0,140407.59,0.68,27.23,30.2,73.14,38.06,31991.0
弘高创意,120.4448,224.6802,239.7634,22.7771,81.5339,102.6641,-148.428,-65.2073,装修装饰,北京,0.0,4.15,10.26,473838.66,440286.59,1125.83,18667.13,0.18,-0.064,0.86,4.94,20101118.0,58612.9,0.57,-28.86,-386.28,17.97,-26.64,49159.0
华东医药,823.0887,1195.3118,1446.5917,544.0141,1041.4405,1489.1589999999999,1779.5061,659.1984,化学制药,浙江,25.75,13.02,14.58,1734793.38,1384458.75,191722.34,294158.53,2.02,0.452,6.21,7.5,20000127.0,464651.19,3.19,9.61,21.17,31.65,8.41,22317.0
安奈儿,40.2149,43.236999999999995,79.1174,33.9535,44.4534,45.6547,68.8698,36.0972,服饰,深圳,16.41,0.39,1.32,105627.11,87087.99,15455.69,44885.8,3.4,0.273,6.14,2.92,20170601.0,25640.68,1.94,21.72,6.31,58.98,11.87,10597.0
三七互娱,485.9998,752.1784,1070.1623,433.0332,850.5505,1211.3393,1620.5824,410.0932,互联网,安徽,15.69,11.82,21.25,902298.19,376938.13,29053.22,72591.67,0.34,0.193,2.87,4.22,20110302.0,322969.06,1.52,2.62,-5.3,71.62,24.69,49382.0
朗科智能,35.3781,61.3286,76.5808,22.8089,40.5593,64.4858,80.1714,6.6251,电气设备,深圳,100.39,0.43,1.2,106367.32,84487.81,17894.78,27025.15,2.25,0.055,5.51,4.03,20160908.0,23677.98,1.97,-3.94,-70.95,15.58,2.87,16514.0
神雾环保,254.5307,450.6894,705.7574,101.5708,404.8053,464.4734,361.0482,-59.0675,环境保护,北京,0.0,7.22,10.1,696083.25,626789.69,14138.57,35107.55,0.35,-0.057999999999999996,2.69,2.5,20110107.0,127526.76,1.26,-90.06,-158.15,34.39,-89.06,74647.0
岷江水电,123.6569,164.2407,164.0942,2.5291,37.603,59.3262,80.0224,36.9029,水力发电,四川,24.45,4.08,5.04,240608.55,16240.62,141149.59,9714.3,0.19,0.073,2.36,3.04,19980402.0,42423.6,0.84,44.26,1359.16,13.93,16.36,46723.0
星辉娱乐,269.1755,371.1061,458.0277,117.6246,164.6784,245.3318,230.03400000000002,28.9408,文教休闲,广东,43.31,9.09,12.44,598690.13,114264.9,99348.06,7691.81,0.06,0.023,2.07,1.94,20100120.0,117108.72,0.94,2.96,-75.4,38.72,4.44,58386.0
金信诺,111.8535,150.4935,195.4369,64.0143,112.1337,121.9383,130.1235,50.1979,电气设备,深圳,27.14,3.91,5.78,616479.81,398224.56,41312.68,127071.45,2.2,0.087,4.01,2.35,20110818.0,58520.53,1.01,28.49,-21.58,26.19,7.87,22532.0
今世缘,530.9784,646.4748,754.1619999999999,385.3397,649.3312,775.8197,895.8769,509.0567,白酒,江苏,12.81,12.55,12.55,722989.94,482654.75,75820.31,71709.18,0.57,0.406,4.6,4.52,20140703.0,339303.91,2.7,31.11,31.79,74.35,34.16,30296.0
创维数字,269.4544,346.9943,486.402,30.7991,54.4047,48.9144,94.3357,67.4538,家用电器,四川,38.98,9.6,10.7,780476.81,652062.56,68203.74,41705.4,0.39,0.063,2.61,3.77,19980602.0,141868.81,1.33,11.24,119.01,16.14,3.68,55940.0
凯众股份,44.8328,,88.6698,34.7459,67.4898,89.0026,113.853,43.3623,汽车配件,上海,14.29,0.61,1.06,91436.43,72715.63,10530.96,45733.45,4.32,0.409,7.63,3.07,20170120.0,23859.97,2.25,29.79,24.8,47.16,28.72,8240.0
信威集团,1410.2614,1421.4537,1526.9592,-277.4953,726.9508,430.4185,-1768.8435,-493.1268,通信设备,北京,0.0,18.13,29.24,2120499.5,1765495.63,56744.51,306836.38,1.05,-0.16899999999999998,3.24,4.5,20030807.0,391411.63,1.34,-33.11,-77.71,34.28,-885.97,155345.0
国光股份,103.6286,126.4115,139.2466,39.1323,125.0466,159.9499,185.2974,49.2741,农药化肥,四川,26.11,0.82,1.29,102439.68,78799.21,1794.06,33063.55,2.56,0.39,7.1,5.62,20150320.0,43204.85,3.35,19.73,25.92,49.45,29.17,11471.0
苏泊尔,470.5362,742.1401,1077.5192,366.4788,596.9732,896.3677,1307.6066,452.4432,家用电器,浙江,23.75,5.45,8.21,909423.38,755731.94,84693.93,10456.67,0.13,0.551,6.81,7.68,20040817.0,433329.59,5.28,21.24,21.92,31.07,9.26,10459.0
新五丰,142.6392,205.5911,196.6211,33.3849,41.1332,52.5998,44.912,-4.74,农业综合,湖南,0.0,6.53,6.53,173946.41,101485.25,55192.05,25223.96,0.39,-0.006999999999999999,1.84,2.32,20040609.0,22094.77,0.34,-7.67,-114.2,4.75,-1.19,63944.0
富临精工,111.8215,160.933,228.8291,84.4663,212.2854,315.3217,371.2233,25.2957,汽车配件,四川,43.25,3.84,4.97,558470.31,272158.81,67585.03,239697.8,4.82,0.051,8.15,1.08,20150319.0,72105.0,1.45,-39.89,-70.05,33.93,8.74,25000.0
恒瑞医药,1314.3220000000001,1928.5917,2588.9521,811.8476,1573.4309,2327.7659,3216.6479999999997,949.4514,化学制药,江苏,68.68,36.62,36.82,1890223.75,1528533.13,200338.41,106698.97,0.29,0.258,4.45,15.91,20001018.0,1149433.13,3.12,21.7,16.95,86.47,24.62,70591.0
梦百合,80.6675,141.8977,200.3955,67.3549,113.1593,144.9809,155.8486,4.5743,家居用品,江苏,237.16,0.82,2.4,226108.72,131739.8,51503.93,89032.56,3.71,0.019,6.39,2.83,20161013.0,32429.24,1.35,26.95,-93.21,24.9,0.75,22669.0
银禧科技,100.148,148.2625,152.993,43.2272,101.7438,153.0825,218.5582,50.1544,塑料,广东,24.3,4.23,5.05,352694.91,189707.17,65989.85,119720.3,2.37,0.099,4.52,2.14,20110525.0,54385.98,1.08,41.23,16.02,20.49,7.88,24664.0
乐凯新材,52.2918,76.566,107.9776,30.498,45.5829,68.4389,104.3788,30.5447,化工原料,河北,18.01,1.18,1.23,64386.05,49306.37,9505.46,3560.34,0.29,0.249,4.85,3.7,20150423.0,38348.21,3.12,0.27,0.15,60.21,43.64,16676.0
长城汽车,4925.6015,7208.5829,10551.1589,1954.6882,2419.7554,2879.4808,5027.298,2080.991,汽车整车,河北,10.16,60.28,91.27,10951442.0,6702994.5,2792656.25,141123.09,0.15,0.228,5.61,1.65,20110928.0,3561152.5,3.9,13.06,6.46,20.44,7.93,71740.0
飞科电器,246.2152,420.1564,613.2312,200.4488,378.9907,599.8549,835.3476,174.4152,家用电器,上海,32.59,0.44,4.36,315706.72,231292.8,58006.46,68804.5,1.58,0.4,5.93,8.8,20160418.0,124316.51,2.85,-5.93,-12.99,37.87,19.71,12274.0
万向钱潮,484.6318,622.7206,833.8066,233.6163,443.9233,622.2621,881.5128,247.143,汽车配件,浙江,19.24,27.53,27.53,1175817.63,718410.38,292573.78,25041.42,0.09,0.09,1.92,3.59,19940110.0,187214.13,0.68,-1.48,5.79,20.47,8.52,129700.0
西藏药业,61.7073,118.0102,198.2895,54.1339,58.1719,134.7693,229.6457,68.6633,中成药,西藏,23.56,1.46,1.8,231561.55,85939.06,14277.35,140896.94,7.84,0.382,11.48,3.14,19990721.0,46353.12,2.58,-13.4,26.84,79.23,32.28,13557.0
信捷电气,42.3771,,100.1903,24.9203,63.9638,98.0062,123.809,27.3252,电气设备,江苏,33.55,0.35,1.41,120168.76,97699.86,5861.21,36960.89,2.63,0.19399999999999998,6.82,3.83,20161221.0,40005.56,2.85,28.76,9.65,41.05,23.49,8367.0
杭萧钢构,221.2656,299.1324,448.7584,120.5478,358.2936,534.6781,768.0164,128.6912,钢加工,浙江,17.95,16.38,17.87,729940.0,534420.13,64040.8,11233.26,0.06,0.07200000000000001,1.69,3.05,20031110.0,131054.36,0.73,9.45,6.76,30.62,14.74,78417.0
九阳股份,363.7439,546.1637,697.7268,136.2698,361.2324,538.6089,688.9187,147.0013,家用电器,山东,23.46,7.62,7.68,489001.81,318760.69,62016.61,89639.03,1.17,0.192,4.82,3.73,20080528.0,172788.81,2.25,5.57,7.88,31.53,9.37,38519.0
奥联电子,25.5618,36.8563,51.1012,16.5235,30.2903,46.0782,58.853,15.1293,汽车配件,江苏,37.4,0.84,1.62,65855.4,49014.93,11646.71,12980.17,0.8,0.09,2.89,4.84,20161229.0,15366.63,0.95,5.76,-8.44,39.18,16.27,15266.0
三雄极光,65.8512,,246.5531,23.2516,88.7419,172.1928,255.5639,36.4423,半导体,广东,38.69,0.91,2.8,285408.31,237126.72,29819.84,120833.67,4.32,0.13,8.2,2.46,20170317.0,70180.24,2.51,17.32,56.73,33.24,8.29,37420.0
百合花,78.0502,113.2617,139.305,26.7482,58.2657,86.4783,132.9841,37.1513,染料涂料,浙江,25.25,0.7,2.25,213399.75,130586.71,68167.82,43177.73,1.92,0.165,5.81,2.87,20161220.0,58313.16,2.59,7.98,38.89,22.24,9.61,18182.0
海思科,237.6457,311.6295,452.7239,44.356,138.4534,213.2744,237.5532,59.7651,化学制药,西藏,57.62,4.84,10.8,421521.06,168526.48,60993.05,2252.01,0.02,0.055,1.89,6.75,20120117.0,81594.3,0.76,75.14,38.46,65.54,12.5,16506.0
顺网科技,250.8159,395.9811,521.0091,131.7757,226.1585,370.9001,512.3378,159.9761,互联网,浙江,19.73,4.77,6.94,412140.78,213163.42,6640.85,69527.61,1.0,0.23,4.65,3.91,20100827.0,153890.88,2.22,66.26,21.4,64.44,27.81,42496.0
新经典,67.0252,,151.904,45.7537,108.3264,177.4183,232.3229,54.916000000000004,出版业,天津,54.57,0.53,1.35,185575.11,171760.27,599.96,93536.36,6.95,0.408,11.77,7.56,20170425.0,48859.12,3.63,6.31,20.03,49.35,26.21,3249.0
方大特钢,258.8539,462.9238,665.8373,284.9063,704.5549,1539.5194,2539.5266,557.4929,特种钢,江西,7.74,13.26,14.5,1174647.88,757410.0,242419.17,6176.95,0.04,0.42,2.49,4.77,20030930.0,124731.92,0.86,40.15,95.68,29.22,14.43,85942.0
豪迈科技,366.2083,565.7499,717.6657,156.1561,370.9899,538.4915,675.8279,109.0808,专用机械,山东,31.72,5.15,8.0,480559.44,271292.19,127096.11,50634.4,0.63,0.136,5.01,3.45,20110628.0,234279.02,2.93,11.18,-30.15,30.65,14.84,22872.0
宇通客车,1235.3012,2276.3386,4043.7456,316.2161,805.0518,1902.3359,3129.1939,294.6961,汽车整车,河南,33.41,22.14,22.14,3558040.75,2692739.75,390483.72,127876.86,0.58,0.133,7.13,2.49,19970508.0,902548.88,4.08,20.44,-6.81,22.69,6.33,51163.0
